begin HEADER
  File_ID = "Temperature Constraint Covariance Matrix"
  File_Creation = "Tue Mar 25 11:48:05 PDT 2008"
  File_Type = "Matrix"
  Num_Rows = 40
  Num_Columns = 40
end HEADER
  0.25083880E+00 -0.12985784E+01 -0.15312852E+01 -0.16845653E+01 -0.25715413E+01 -0.33139875E+01  0.13359631E+00  0.25796960E+01  0.29736484E+01  0.33067304E+01  0.35612309E+01  0.37888892E+01  0.35049416E+01  0.32393262E+01  0.29898190E+01  0.27545773E+01  0.25028334E+01  0.22640052E+01  0.20368319E+01  0.18202288E+01  0.19193314E+01  0.20142155E+01  0.21052257E+01  0.21926660E+01  0.25018109E+01  0.27997117E+01  0.30871576E+01  0.33648576E+01  0.34508812E+01  0.35341734E+01  0.36149023E+01  0.36932211E+01  0.34631934E+01  0.32396462E+01  0.30222244E+01  0.28106012E+01  0.27257271E+01  0.26430019E+01  0.25623195E+01  0.24835814E+01
 -0.62850000E-02 -0.15634155E+01 -0.17972808E+01 -0.19513240E+01 -0.28839420E+01 -0.36645930E+01 -0.16177963E+00  0.23235060E+01  0.29116576E+01  0.34089326E+01  0.37888892E+01  0.41287720E+01  0.38288292E+01  0.35482514E+01  0.32846891E+01  0.30361960E+01  0.27653045E+01  0.25083110E+01  0.22638590E+01  0.20307810E+01  0.21515684E+01  0.22672144E+01  0.23781387E+01  0.24847120E+01  0.28146982E+01  0.31326822E+01  0.34395065E+01  0.37359280E+01  0.37893238E+01  0.38410242E+01  0.38911336E+01  0.39397470E+01  0.37046278E+01  0.34761326E+01  0.32538983E+01  0.30375910E+01  0.29582686E+01  0.28809545E+01  0.28055497E+01  0.27319620E+01
 -0.11692202E+00 -0.14859407E+01 -0.16915535E+01 -0.18269872E+01 -0.26982069E+01 -0.34274641E+01 -0.18912084E+00  0.21085203E+01  0.26689930E+01  0.31428660E+01  0.35049416E+01  0.38288292E+01  0.35811642E+01  0.33494890E+01  0.31318636E+01  0.29266810E+01  0.26842525E+01  0.24542618E+01  0.22354947E+01  0.20269066E+01  0.21374028E+01  0.22431957E+01  0.23446692E+01  0.24421623E+01  0.27534780E+01  0.30534706E+01  0.33429349E+01  0.36225850E+01  0.36709929E+01  0.37178638E+01  0.37632924E+01  0.38073646E+01  0.35994379E+01  0.33973691E+01  0.32008371E+01  0.30095466E+01  0.29376016E+01  0.28674782E+01  0.27990864E+01  0.27323428E+01
 -0.22041604E+00 -0.14134678E+01 -0.15926522E+01 -0.17106779E+01 -0.25244632E+01 -0.32056449E+01 -0.21469682E+00  0.19074146E+01  0.24419955E+01  0.28939773E+01  0.32393262E+01  0.35482514E+01  0.33494890E+01  0.31635592E+01  0.29889049E+01  0.28242365E+01  0.26084334E+01  0.24037020E+01  0.22089617E+01  0.20232823E+01  0.21241518E+01  0.22207277E+01  0.23133605E+01  0.24023598E+01  0.26962104E+01  0.29793731E+01  0.32525982E+01  0.35165596E+01  0.35603017E+01  0.36026550E+01  0.36437048E+01  0.36835292E+01  0.35010393E+01  0.33236907E+01  0.31512016E+01  0.29833128E+01  0.29182689E+01  0.28548719E+01  0.27930404E+01  0.27326990E+01
 -0.31763373E+00 -0.13453900E+01 -0.14997487E+01 -0.16014221E+01 -0.23612562E+01 -0.29972778E+01 -0.23872177E+00  0.17185049E+01  0.22287642E+01  0.26601822E+01  0.29898190E+01  0.32846891E+01  0.31318636E+01  0.29889049E+01  0.28546158E+01  0.27280047E+01  0.25372123E+01  0.23562085E+01  0.21840377E+01  0.20198778E+01  0.21117044E+01  0.21996222E+01  0.22839506E+01  0.23649710E+01  0.26424157E+01  0.29097692E+01  0.31677399E+01  0.34169641E+01  0.34563234E+01  0.34944329E+01  0.35313696E+01  0.35672036E+01  0.34086081E+01  0.32544806E+01  0.31045763E+01  0.29586699E+01  0.29001086E+01  0.28430301E+01  0.27873610E+01  0.27330335E+01
 -0.40929300E+00 -0.12812046E+01 -0.14121569E+01 -0.14984130E+01 -0.22073805E+01 -0.28008240E+01 -0.26137309E+00  0.15403960E+01  0.20277243E+01  0.24397544E+01  0.27545773E+01  0.30361960E+01  0.29266810E+01  0.28242365E+01  0.27280047E+01  0.26372750E+01  0.24700633E+01  0.23114303E+01  0.21605388E+01  0.20166680E+01  0.20999686E+01  0.21797235E+01  0.22562221E+01  0.23297200E+01  0.25916967E+01  0.28441449E+01  0.30877334E+01  0.33230630E+01  0.33582900E+01  0.33923984E+01  0.34254572E+01  0.34575290E+01  0.33214615E+01  0.31892275E+01  0.30606167E+01  0.29354360E+01  0.28829867E+01  0.28318654E+01  0.27820064E+01  0.27333490E+01
 -0.38609566E+00 -0.12101269E+01 -0.13338881E+01 -0.14154076E+01 -0.20514960E+01 -0.25839359E+01 -0.27032631E+00  0.13712058E+01  0.18254000E+01  0.22094157E+01  0.25028334E+01  0.27653045E+01  0.26842525E+01  0.26084334E+01  0.25372123E+01  0.24700633E+01  0.23431697E+01  0.22227865E+01  0.21082780E+01  0.19990975E+01  0.20851773E+01  0.21675930E+01  0.22466438E+01  0.23225938E+01  0.25632350E+01  0.27951236E+01  0.30188741E+01  0.32350383E+01  0.32697588E+01  0.33033769E+01  0.33359604E+01  0.33675711E+01  0.32613042E+01  0.31580312E+01  0.30575879E+01  0.29598234E+01  0.29159785E+01  0.28732437E+01  0.28315641E+01  0.27908890E+01
 -0.36408847E+00 -0.11426960E+01 -0.12596350E+01 -0.13366607E+01 -0.19036092E+01 -0.23781753E+01 -0.27882018E+00  0.12106960E+01  0.16334560E+01  0.19908945E+01  0.22640052E+01  0.25083110E+01  0.24542618E+01  0.24037020E+01  0.23562085E+01  0.23114303E+01  0.22227865E+01  0.21386906E+01  0.20586985E+01  0.19824284E+01  0.20711448E+01  0.21560848E+01  0.22375569E+01  0.23158332E+01  0.25362334E+01  0.27486173E+01  0.29535476E+01  0.31515297E+01  0.31857698E+01  0.32189226E+01  0.32510553E+01  0.32822285E+01  0.32042333E+01  0.31284354E+01  0.30547145E+01  0.29829596E+01  0.29472776E+01  0.29124990E+01  0.28785793E+01  0.28454769E+01
 -0.34315524E+00 -0.10785556E+01 -0.11890054E+01 -0.12617568E+01 -0.17629393E+01 -0.21824558E+01 -0.28689955E+00  0.10580190E+01  0.14508790E+01  0.17830373E+01  0.20368319E+01  0.22638590E+01  0.22354947E+01  0.22089617E+01  0.21840377E+01  0.21605388E+01  0.21082780E+01  0.20586985E+01  0.20115385E+01  0.19665729E+01  0.20577971E+01  0.21451382E+01  0.22289134E+01  0.23094025E+01  0.25105496E+01  0.27043806E+01  0.28914091E+01  0.30720964E+01  0.31058794E+01  0.31385898E+01  0.31702935E+01  0.32010507E+01  0.31499475E+01  0.31002840E+01  0.30519813E+01  0.30049668E+01  0.29770493E+01  0.29498387E+01  0.29233001E+01  0.28974010E+01
 -0.32319600E+00 -0.10173997E+01 -0.11216621E+01 -0.11903380E+01 -0.16288147E+01 -0.19958430E+01 -0.29460299E+00  0.91244600E+00  0.12767970E+01  0.15848514E+01  0.18202288E+01  0.20307810E+01  0.20269066E+01  0.20232823E+01  0.20198778E+01  0.20166680E+01  0.19990975E+01  0.19824284E+01  0.19665729E+01  0.19514550E+01  0.20450704E+01  0.21347010E+01  0.22206722E+01  0.23032710E+01  0.24860608E+01  0.26622021E+01  0.28321618E+01  0.29963590E+01  0.30297063E+01  0.30619947E+01  0.30932895E+01  0.31236500E+01  0.30981875E+01  0.30734424E+01  0.30493752E+01  0.30259500E+01  0.30054358E+01  0.29854411E+01  0.29659401E+01  0.29469090E+01
 -0.27528427E+00 -0.11002462E+01 -0.12241471E+01 -0.13057586E+01 -0.17507137E+01 -0.21231648E+01 -0.34416484E+00  0.91805575E+00  0.13199314E+01  0.16597124E+01  0.19193314E+01  0.21515684E+01  0.21374028E+01  0.21241518E+01  0.21117044E+01  0.20999686E+01  0.20851773E+01  0.20711448E+01  0.20577971E+01  0.20450704E+01  0.45696266E+01  0.69867218E+01  0.93051320E+01  0.11532600E+02  0.12699625E+02  0.13824203E+02  0.14909314E+02  0.15957635E+02  0.16132338E+02  0.16301494E+02  0.16465445E+02  0.16624501E+02  0.16372785E+02  0.16128162E+02  0.15890241E+02  0.15658665E+02  0.15542487E+02  0.15429250E+02  0.15318809E+02  0.15211030E+02
 -0.22941196E+00 -0.11795661E+01 -0.13222697E+01 -0.14162662E+01 -0.18674240E+01 -0.22450671E+01 -0.39161702E+00  0.92342672E+00  0.13612297E+01  0.17313868E+01  0.20142155E+01  0.22672144E+01  0.22431957E+01  0.22207277E+01  0.21996222E+01  0.21797235E+01  0.21675930E+01  0.21560848E+01  0.21451382E+01  0.21347010E+01  0.69867218E+01  0.11632210E+02  0.16088032E+02  0.20369071E+02  0.22478436E+02  0.24511079E+02  0.26472387E+02  0.28367196E+02  0.28677239E+02  0.28977437E+02  0.29268397E+02  0.29550670E+02  0.29082333E+02  0.28627189E+02  0.28184518E+02  0.27753652E+02  0.27545881E+02  0.27343371E+02  0.27145862E+02  0.26953113E+02
 -0.18541252E+00 -0.12556477E+01 -0.14163862E+01 -0.15222620E+01 -0.19793692E+01 -0.23619923E+01 -0.43713183E+00  0.92857840E+00  0.14008419E+01  0.18001350E+01  0.21052257E+01  0.23781387E+01  0.23446692E+01  0.23133605E+01  0.22839506E+01  0.22562221E+01  0.22466438E+01  0.22375569E+01  0.22289134E+01  0.22206722E+01  0.93051320E+01  0.16088032E+02  0.22594001E+02  0.28844767E+02  0.31857998E+02  0.34761632E+02  0.37563363E+02  0.40270101E+02  0.40709958E+02  0.41135848E+02  0.41548631E+02  0.41949091E+02  0.41272975E+02  0.40615908E+02  0.39976845E+02  0.39354825E+02  0.39059202E+02  0.38771064E+02  0.38490042E+02  0.38215791E+02
 -0.14313900E+00 -0.13287448E+01 -0.15068109E+01 -0.16241000E+01 -0.20869233E+01 -0.24743310E+01 -0.48086128E+00  0.93352800E+00  0.14389002E+01  0.18661864E+01  0.21926660E+01  0.24847120E+01  0.24421623E+01  0.24023598E+01  0.23649710E+01  0.23297200E+01  0.23225938E+01  0.23158332E+01  0.23094025E+01  0.23032710E+01  0.11532600E+02  0.20369071E+02  0.28844767E+02  0.36987996E+02  0.40869638E+02  0.44610097E+02  0.48219285E+02  0.51706104E+02  0.52270682E+02  0.52817333E+02  0.53347162E+02  0.53861172E+02  0.52985429E+02  0.52134358E+02  0.51306607E+02  0.50500932E+02  0.50120903E+02  0.49750495E+02  0.49389235E+02  0.49036680E+02
 -0.86820794E-01 -0.14656791E+01 -0.16727697E+01 -0.18091768E+01 -0.23466349E+01 -0.27965160E+01 -0.48630429E+00  0.11528170E+01  0.16942541E+01  0.21520327E+01  0.25018109E+01  0.28146982E+01  0.27534780E+01  0.26962104E+01  0.26424157E+01  0.25916967E+01  0.25632350E+01  0.25362334E+01  0.25105496E+01  0.24860608E+01  0.12699625E+02  0.22478436E+02  0.31857998E+02  0.40869638E+02  0.46208893E+02  0.51353951E+02  0.56318442E+02  0.61114613E+02  0.62018756E+02  0.62894191E+02  0.63742686E+02  0.64565848E+02  0.63087858E+02  0.61651506E+02  0.60254511E+02  0.58894775E+02  0.58337829E+02  0.57794985E+02  0.57265545E+02  0.56748865E+02
 -0.32550982E-01 -0.15976328E+01 -0.18326923E+01 -0.19875221E+01 -0.25969004E+01 -0.31069825E+01 -0.49154932E+00  0.13641301E+01  0.19403203E+01  0.24274823E+01  0.27997117E+01  0.31326822E+01  0.30534706E+01  0.29793731E+01  0.29097692E+01  0.28441449E+01  0.27951236E+01  0.27486173E+01  0.27043806E+01  0.26622021E+01  0.13824203E+02  0.24511079E+02  0.34761632E+02  0.44610097E+02  0.51353951E+02  0.57852518E+02  0.64123018E+02  0.70180917E+02  0.71412275E+02  0.72604536E+02  0.73760106E+02  0.74881176E+02  0.72822843E+02  0.70822498E+02  0.68876964E+02  0.66983318E+02  0.66255891E+02  0.65546882E+02  0.64855381E+02  0.64180544E+02
  0.19814228E-01 -0.17249556E+01 -0.19870025E+01 -0.21596083E+01 -0.28383828E+01 -0.34065532E+01 -0.49661028E+00  0.15680271E+01  0.21777509E+01  0.26932649E+01  0.30871576E+01  0.34395065E+01  0.33429349E+01  0.32525982E+01  0.31677399E+01  0.30877334E+01  0.30188741E+01  0.29535476E+01  0.28914091E+01  0.28321618E+01  0.14909314E+02  0.26472387E+02  0.37563363E+02  0.48219285E+02  0.56318442E+02  0.64123018E+02  0.71653692E+02  0.78929039E+02  0.80476128E+02  0.81974096E+02  0.83425964E+02  0.84834487E+02  0.82216178E+02  0.79671634E+02  0.77196812E+02  0.74787993E+02  0.73896068E+02  0.73026725E+02  0.72178850E+02  0.71351408E+02
  0.70404000E-01 -0.18479615E+01 -0.21360807E+01 -0.23258600E+01 -0.30716778E+01 -0.36959670E+01 -0.50149965E+00  0.17650110E+01  0.24071313E+01  0.29500363E+01  0.33648576E+01  0.37359280E+01  0.36225850E+01  0.35165596E+01  0.34169641E+01  0.33230630E+01  0.32350383E+01  0.31515297E+01  0.30720964E+01  0.29963590E+01  0.15957635E+02  0.28367196E+02  0.40270101E+02  0.51706104E+02  0.61114613E+02  0.70180917E+02  0.78929039E+02  0.87380556E+02  0.89232672E+02  0.91025981E+02  0.92764103E+02  0.94450332E+02  0.91291033E+02  0.88220740E+02  0.85234576E+02  0.82328052E+02  0.81277205E+02  0.80252966E+02  0.79254018E+02  0.78279144E+02
  0.21351845E+00 -0.17756249E+01 -0.20743742E+01 -0.22711553E+01 -0.30225003E+01 -0.36514160E+01 -0.35040067E+00  0.19917070E+01  0.25773665E+01  0.30725345E+01  0.34508812E+01  0.37893238E+01  0.36709929E+01  0.35603017E+01  0.34563234E+01  0.33582900E+01  0.32697588E+01  0.31857698E+01  0.31058794E+01  0.30297063E+01  0.16132338E+02  0.28677239E+02  0.40709958E+02  0.52270682E+02  0.62018756E+02  0.71412275E+02  0.80476128E+02  0.89232672E+02  0.92110578E+02  0.94897106E+02  0.97597881E+02  0.10021802E+03  0.96927098E+02  0.93728887E+02  0.90618309E+02  0.87590690E+02  0.86395598E+02  0.85230765E+02  0.84094697E+02  0.82986006E+02
  0.35208880E+00 -0.17055850E+01 -0.20146269E+01 -0.22181876E+01 -0.29748842E+01 -0.36082796E+01 -0.20409930E+00  0.22112051E+01  0.27421965E+01  0.31911433E+01  0.35341734E+01  0.38410242E+01  0.37178638E+01  0.36026550E+01  0.34944329E+01  0.33923984E+01  0.33033769E+01  0.32189226E+01  0.31385898E+01  0.30619947E+01  0.16301494E+02  0.28977437E+02  0.41135848E+02  0.52817333E+02  0.62894191E+02  0.72604536E+02  0.81974096E+02  0.91025981E+02  0.94897106E+02  0.98645317E+02  0.10227818E+03  0.10580258E+03  0.10238421E+03  0.99062142E+02  0.95831100E+02  0.92686231E+02  0.91351474E+02  0.90050513E+02  0.88781677E+02  0.87543419E+02
  0.48639477E+00 -0.16377006E+01 -0.19567183E+01 -0.21668500E+01 -0.29287336E+01 -0.35664707E+01 -0.62300228E-01  0.24239483E+01  0.29019540E+01  0.33061020E+01  0.36149023E+01  0.38911336E+01  0.37632924E+01  0.36437048E+01  0.35313696E+01  0.34254572E+01  0.33359604E+01  0.32510553E+01  0.31702935E+01  0.30932895E+01  0.16465445E+02  0.29268397E+02  0.41548631E+02  0.53347162E+02  0.63742686E+02  0.73760106E+02  0.83425964E+02  0.92764103E+02  0.97597881E+02  0.10227818E+03  0.10681445E+03  0.11121528E+03  0.10767338E+03  0.10423127E+03  0.10088347E+03  0.97624961E+02  0.96154838E+02  0.94721937E+02  0.93324420E+02  0.91960581E+02
  0.61669100E+00 -0.15718429E+01 -0.19005386E+01 -0.21170450E+01 -0.28839607E+01 -0.35259100E+01  0.75265395E-01  0.26303400E+01  0.30569418E+01  0.34176285E+01  0.36932211E+01  0.39397470E+01  0.38073646E+01  0.36835292E+01  0.35672036E+01  0.34575290E+01  0.33675711E+01  0.32822285E+01  0.32010507E+01  0.31236500E+01  0.16624501E+02  0.29550670E+02  0.41949091E+02  0.53861172E+02  0.64565848E+02  0.74881176E+02  0.84834487E+02  0.94450332E+02  0.10021802E+03  0.10580258E+03  0.11121528E+03  0.11646638E+03  0.11280465E+03  0.10924607E+03  0.10578501E+03  0.10241624E+03  0.10081480E+03  0.99253894E+02  0.97731538E+02  0.96245868E+02
  0.33843856E+00 -0.15772940E+01 -0.18650177E+01 -0.20545365E+01 -0.27279419E+01 -0.32916180E+01  0.50788676E-01  0.24222640E+01  0.28400552E+01  0.31932927E+01  0.34631934E+01  0.37046278E+01  0.35994379E+01  0.35010393E+01  0.34086081E+01  0.33214615E+01  0.32613042E+01  0.32042333E+01  0.31499475E+01  0.30981875E+01  0.16372785E+02  0.29082333E+02  0.41272975E+02  0.52985429E+02  0.63087858E+02  0.72822843E+02  0.82216178E+02  0.91291033E+02  0.96927098E+02  0.10238421E+03  0.10767338E+03  0.11280465E+03  0.11009536E+03  0.10746240E+03  0.10490159E+03  0.10240908E+03  0.10104798E+03  0.99721353E+02  0.98427482E+02  0.97164792E+02
  0.68025264E-01 -0.15825915E+01 -0.18304976E+01 -0.19937891E+01 -0.25763185E+01 -0.30639267E+01  0.27001535E-01  0.22200500E+01  0.26292789E+01  0.29752770E+01  0.32396462E+01  0.34761326E+01  0.33973691E+01  0.33236907E+01  0.32544806E+01  0.31892275E+01  0.31580312E+01  0.31284354E+01  0.31002840E+01  0.30734424E+01  0.16128162E+02  0.28627189E+02  0.40615908E+02  0.52134358E+02  0.61651506E+02  0.70822498E+02  0.79671634E+02  0.88220740E+02  0.93728887E+02  0.99062142E+02  0.10423127E+03  0.10924607E+03  0.10746240E+03  0.10572899E+03  0.10404307E+03  0.10240211E+03  0.10127460E+03  0.10017564E+03  0.99103819E+02  0.98057826E+02
 -0.19497851E+00 -0.15877439E+01 -0.17969233E+01 -0.19347062E+01 -0.24288498E+01 -0.28424743E+01  0.38661793E-02  0.20233769E+01  0.24242780E+01  0.27632350E+01  0.30222244E+01  0.32538983E+01  0.32008371E+01  0.31512016E+01  0.31045763E+01  0.30606167E+01  0.30575879E+01  0.30547145E+01  0.30519813E+01  0.30493752E+01  0.15890241E+02  0.28184518E+02  0.39976845E+02  0.51306607E+02  0.60254511E+02  0.68876964E+02  0.77196812E+02  0.85234576E+02  0.90618309E+02  0.95831100E+02  0.10088347E+03  0.10578501E+03  0.10490159E+03  0.10404307E+03  0.10320807E+03  0.10239533E+03  0.10149501E+03  0.10061748E+03  0.99761625E+02  0.98926391E+02
 -0.45096800E+00 -0.15927589E+01 -0.17642444E+01 -0.18771990E+01 -0.22853140E+01 -0.26269280E+01 -0.18652160E-01  0.18319490E+01  0.22247444E+01  0.25568482E+01  0.28106012E+01  0.30375910E+01  0.30095466E+01  0.29833128E+01  0.29586699E+01  0.29354360E+01  0.29598234E+01  0.29829596E+01  0.30049668E+01  0.30259500E+01  0.15658665E+02  0.27753652E+02  0.39354825E+02  0.50500932E+02  0.58894775E+02  0.66983318E+02  0.74787993E+02  0.82328052E+02  0.87590690E+02  0.92686231E+02  0.97624961E+02  0.10241624E+03  0.10240908E+03  0.10240211E+03  0.10239533E+03  0.10238874E+03  0.10170954E+03  0.10104754E+03  0.10040189E+03  0.99771792E+02
 -0.47462206E+00 -0.15777901E+01 -0.17434748E+01 -0.18526085E+01 -0.22238904E+01 -0.25346731E+01 -0.44012734E-01  0.17231389E+01  0.21255413E+01  0.24657678E+01  0.27257271E+01  0.29582686E+01  0.29376016E+01  0.29182689E+01  0.29001086E+01  0.28829867E+01  0.29159785E+01  0.29472776E+01  0.29770493E+01  0.30054358E+01  0.15542487E+02  0.27545881E+02  0.39059202E+02  0.50120903E+02  0.58337829E+02  0.66255891E+02  0.73896068E+02  0.81277205E+02  0.86395598E+02  0.91351474E+02  0.96154838E+02  0.10081480E+03  0.10104798E+03  0.10127460E+03  0.10149501E+03  0.10170954E+03  0.10116256E+03  0.10062943E+03  0.10010946E+03  0.99602029E+02
