begin HEADER
  File_Creation = "2009-05-26T19:32:48 UTC"
  File_ID       = "GOSAT TANSO FTS Conversion Factors"
  Labels        = "Wavenumber" "CNV(B1P_gainH)" "CNV(B1S_gainH)" "CNV(B1P_gainM)" "CNV(B1S_gainM)"
  Num_Columns   = 5
  Num_Rows      = 2601
end HEADER

#      Wavenumber   CNV(B1P_gainH)   CNV(B1S_gainH)   CNV(B1P_gainM)   CNV(B1S_gainM)
   1.30821500e+04   1.49475064e-08   1.12641428e-08   4.64742061e-08   4.52715157e-08
   1.30826500e+04   1.49507172e-08   1.12639298e-08   4.34805421e-08   4.22437028e-08
   1.30831500e+04   1.49536329e-08   1.12637166e-08   4.41592844e-08   4.29431347e-08
   1.30836500e+04   1.49562124e-08   1.12635030e-08   4.62578454e-08   4.49927698e-08
   1.30841500e+04   1.49584147e-08   1.12632893e-08   4.59639330e-08   4.47875045e-08
   1.30846500e+04   1.49601984e-08   1.12630754e-08   4.31132443e-08   4.19641879e-08
   1.30851500e+04   1.49615225e-08   1.12628614e-08   4.44736641e-08   4.32386158e-08
   1.30856500e+04   1.49623457e-08   1.12626475e-08   4.32963424e-08   4.21180465e-08
   1.30861500e+04   1.49626267e-08   1.12627984e-08   4.43874326e-08   4.31882804e-08
   1.30866500e+04   1.49623245e-08   1.12625847e-08   4.33427061e-08   4.21016856e-08
   1.30871510e+04   1.49613955e-08   1.12627286e-08   4.43879244e-08   4.32190254e-08
   1.30876510e+04   1.49598023e-08   1.12628807e-08   4.32816525e-08   4.20331185e-08
   1.30881510e+04   1.49575029e-08   1.12630334e-08   4.45714653e-08   4.33441620e-08
   1.30886510e+04   1.49544567e-08   1.12631867e-08   4.30494903e-08   4.18745094e-08
   1.30891510e+04   1.49506234e-08   1.12633407e-08   4.71215906e-08   4.58145277e-08
   1.30896510e+04   1.49459628e-08   1.12634955e-08   4.62097072e-08   4.50324528e-08
   1.30901510e+04   1.49404351e-08   1.12636512e-08   4.39061677e-08   4.27111102e-08
   1.30906510e+04   1.49340007e-08   1.12641737e-08   4.36175631e-08   4.23854685e-08
   1.30911510e+04   1.49266208e-08   1.12643314e-08   4.67973659e-08   4.54756618e-08
   1.30916510e+04   1.49182567e-08   1.12648564e-08   4.58288891e-08   4.46306834e-08
   1.30921510e+04   1.49088702e-08   1.12650164e-08   4.35193407e-08   4.23037960e-08
   1.30926510e+04   1.48984239e-08   1.12655441e-08   4.40098512e-08   4.28619474e-08
   1.30931510e+04   1.48868809e-08   1.12660734e-08   4.37951471e-08   4.25595050e-08
   1.30936510e+04   1.48744390e-08   1.12666043e-08   4.38166283e-08   4.25628443e-08
   1.30941510e+04   1.48622308e-08   1.12671369e-08   4.38981394e-08   4.27303623e-08
   1.30946510e+04   1.48516169e-08   1.12676712e-08   4.36866437e-08   4.24342149e-08
   1.30951510e+04   1.48436829e-08   1.12682073e-08   4.41109143e-08   4.29304714e-08
   1.30956510e+04   1.48384357e-08   1.12691130e-08   4.34801137e-08   4.22942867e-08
   1.30961510e+04   1.48356155e-08   1.12696531e-08   4.54525101e-08   4.41371263e-08
   1.30966510e+04   1.48349651e-08   1.12705632e-08   4.76135166e-08   4.63478710e-08
   1.30971510e+04   1.48362293e-08   1.12714757e-08   4.39263503e-08   4.27730408e-08
   1.30976510e+04   1.48391538e-08   1.12720225e-08   4.37538103e-08   4.25207787e-08
   1.30981510e+04   1.48434848e-08   1.12729399e-08   4.52709028e-08   4.39833435e-08
   1.30986510e+04   1.48489685e-08   1.12738600e-08   4.71401496e-08   4.58694766e-08
   1.30991510e+04   1.48553506e-08   1.12747828e-08   4.35635106e-08   4.23766442e-08
   1.30996510e+04   1.48623760e-08   1.12757084e-08   4.40872087e-08   4.28919805e-08
   1.31001510e+04   1.48697884e-08   1.12770061e-08   4.37495562e-08   4.25088360e-08
   1.31006510e+04   1.48773646e-08   1.12779377e-08   4.39147885e-08   4.27167814e-08
   1.31011510e+04   1.48850171e-08   1.12788722e-08   4.38682530e-08   4.26310506e-08
   1.31016510e+04   1.48926921e-08   1.12801797e-08   4.38493896e-08   4.25958732e-08
   1.31021510e+04   1.49003357e-08   1.12811207e-08   4.40416233e-08   4.28421417e-08
   1.31026510e+04   1.49078937e-08   1.12824351e-08   4.37099660e-08   4.24322204e-08
   1.31031510e+04   1.49153114e-08   1.12837532e-08   4.71575925e-08   4.58489473e-08
   1.31036510e+04   1.49225341e-08   1.12850750e-08   4.56507559e-08   4.44680341e-08
   1.31041510e+04   1.49295067e-08   1.12864007e-08   4.36444616e-08   4.23938953e-08
   1.31046510e+04   1.49361737e-08   1.12877303e-08   4.41121596e-08   4.28606383e-08
   1.31051510e+04   1.49424795e-08   1.12890639e-08   4.61389735e-08   4.48571264e-08
   1.31056510e+04   1.49483684e-08   1.12907730e-08   4.56711451e-08   4.44609018e-08
   1.31061510e+04   1.49537844e-08   1.12921149e-08   4.34117537e-08   4.22004786e-08
   1.31066510e+04   1.49586712e-08   1.12934611e-08   4.44162200e-08   4.31831628e-08
   1.31071510e+04   1.49629727e-08   1.12951837e-08   4.36074700e-08   4.23330452e-08
   1.31076510e+04   1.49666324e-08   1.12969111e-08   4.42992658e-08   4.30586021e-08
   1.31081510e+04   1.49695940e-08   1.12982706e-08   4.36821818e-08   4.24135672e-08
   1.31086510e+04   1.49718011e-08   1.13000076e-08   4.43180820e-08   4.30888989e-08
   1.31091510e+04   1.49731976e-08   1.13017496e-08   4.38675598e-08   4.26329577e-08
   1.31096510e+04   1.49737271e-08   1.13034967e-08   4.71449678e-08   4.58325447e-08
   1.31101510e+04   1.49733339e-08   1.13052489e-08   4.44109360e-08   4.31935305e-08
   1.31106510e+04   1.49719622e-08   1.13073804e-08   4.42109739e-08   4.29531016e-08
   1.31111510e+04   1.49695567e-08   1.13091434e-08   4.38676774e-08   4.26166616e-08
   1.31116510e+04   1.49660625e-08   1.13109118e-08   4.59419937e-08   4.46203432e-08
   1.31121510e+04   1.49614251e-08   1.13130604e-08   4.48112784e-08   4.35247148e-08
   1.31126510e+04   1.49555907e-08   1.13148401e-08   4.40182133e-08   4.27346006e-08
   1.31131510e+04   1.49492815e-08   1.13170006e-08   4.41044095e-08   4.28563152e-08
   1.31136510e+04   1.49463193e-08   1.13191673e-08   4.41549043e-08   4.28190882e-08
   1.31141510e+04   1.49513045e-08   1.13213404e-08   4.40335890e-08   4.27928943e-08
   1.31146510e+04   1.49663278e-08   1.13235197e-08   4.42240472e-08   4.29428825e-08
   1.31151510e+04   1.49833178e-08   1.13257055e-08   4.41102147e-08   4.27987952e-08
   1.31156510e+04   1.49939129e-08   1.13278979e-08   4.57237302e-08   4.44610071e-08
   1.31161510e+04   1.49990550e-08   1.13300968e-08   4.45608485e-08   4.33551033e-08
   1.31166510e+04   1.50020441e-08   1.13323024e-08   4.41610697e-08   4.28385728e-08
   1.31171510e+04   1.50061950e-08   1.13348922e-08   4.41812507e-08   4.29517272e-08
   1.31176510e+04   1.50148354e-08   1.13371117e-08   4.42455900e-08   4.29082597e-08
   1.31181510e+04   1.50291020e-08   1.13397161e-08   4.42052712e-08   4.29132207e-08
   1.31186510e+04   1.50412657e-08   1.13419497e-08   4.43228449e-08   4.30019390e-08
   1.31191510e+04   1.50413206e-08   1.13445691e-08   4.42041471e-08   4.29203249e-08
   1.31196510e+04   1.50256636e-08   1.13471961e-08   4.43343657e-08   4.30500189e-08
   1.31201510e+04   1.50162536e-08   1.13604585e-08   4.42042324e-08   4.28855140e-08
   1.31206510e+04   1.50320024e-08   1.13672936e-08   4.44065032e-08   4.30571015e-08
   1.31211510e+04   1.50543685e-08   1.13741466e-08   4.42564447e-08   4.29774591e-08
   1.31216510e+04   1.50621216e-08   1.13813992e-08   4.44773291e-08   4.31205551e-08
   1.31221510e+04   1.50615513e-08   1.13882887e-08   4.42633901e-08   4.29051469e-08
   1.31226510e+04   1.50634215e-08   1.13951964e-08   4.45337361e-08   4.32199484e-08
   1.31231510e+04   1.50685625e-08   1.14017389e-08   4.42434483e-08   4.29497758e-08
   1.31236510e+04   1.50753177e-08   1.14086826e-08   4.47866967e-08   4.34089771e-08
   1.31241510e+04   1.50820243e-08   1.14156449e-08   4.50906816e-08   4.37800516e-08
   1.31246510e+04   1.50870117e-08   1.14222406e-08   4.47228377e-08   4.33583147e-08
   1.31251510e+04   1.50886034e-08   1.14292397e-08   4.42844490e-08   4.29529167e-08
   1.31256510e+04   1.50866397e-08   1.14358713e-08   4.56177489e-08   4.42191955e-08
   1.31261510e+04   1.50870335e-08   1.14425206e-08   4.59409062e-08   4.46031574e-08
   1.31266510e+04   1.50972296e-08   1.14491880e-08   4.44286339e-08   4.31319943e-08
   1.31271510e+04   1.51210007e-08   1.14558733e-08   4.46649105e-08   4.32925865e-08
   1.31276510e+04   1.51471687e-08   1.14625769e-08   4.46380210e-08   4.32274899e-08
   1.31281510e+04   1.51636590e-08   1.14692987e-08   4.46608616e-08   4.33005783e-08
   1.31286510e+04   1.51703860e-08   1.14756491e-08   4.49301507e-08   4.34804892e-08
   1.31291510e+04   1.51703250e-08   1.14824074e-08   4.68041609e-08   4.54134989e-08
   1.31296510e+04   1.51664803e-08   1.14887932e-08   4.52297497e-08   4.38713659e-08
   1.31301510e+04   1.51618639e-08   1.14951967e-08   4.45679224e-08   4.31315914e-08
   1.31306510e+04   1.51589241e-08   1.15016179e-08   4.55026279e-08   4.40552044e-08
   1.31311510e+04   1.51578605e-08   1.15080569e-08   4.78367067e-08   4.63378779e-08
   1.31316510e+04   1.51583113e-08   1.15145140e-08   4.52874524e-08   4.38484371e-08
   1.31321510e+04   1.51599155e-08   1.15209891e-08   4.46254740e-08   4.32168038e-08
   1.31326510e+04   1.51623680e-08   1.15274824e-08   4.52187237e-08   4.37567098e-08
   1.31331510e+04   1.51655873e-08   1.15335990e-08   4.45062270e-08   4.30411040e-08
   1.31336510e+04   1.51695482e-08   1.15401285e-08   4.72511349e-08   4.57075384e-08
   1.31341510e+04   1.51742254e-08   1.15462805e-08   4.70568486e-08   4.56296367e-08
   1.31346510e+04   1.51795940e-08   1.15524500e-08   4.48843271e-08   4.34615265e-08
   1.31351510e+04   1.51856290e-08   1.15586372e-08   4.49954334e-08   4.35667479e-08
   1.31356510e+04   1.51923055e-08   1.15648421e-08   4.75488109e-08   4.59916099e-08
   1.31361510e+04   1.51995985e-08   1.15710649e-08   4.80581308e-08   4.65936133e-08
   1.31366510e+04   1.52074833e-08   1.15773058e-08   4.43887692e-08   4.29143268e-08
   1.31371510e+04   1.52159350e-08   1.15831653e-08   4.58731940e-08   4.44213172e-08
   1.31376510e+04   1.52249287e-08   1.15894420e-08   4.46957178e-08   4.31708801e-08
   1.31381510e+04   1.52344395e-08   1.15953365e-08   4.92066989e-08   4.76094996e-08
   1.31386510e+04   1.52444424e-08   1.16012484e-08   4.60702454e-08   4.46017321e-08
   1.31391510e+04   1.52549124e-08   1.16075793e-08   4.53992452e-08   4.39487688e-08
   1.31396510e+04   1.52658243e-08   1.16135269e-08   4.51517006e-08   4.36303482e-08
   1.31401510e+04   1.52771529e-08   1.16194921e-08   4.95127309e-08   4.78985515e-08
   1.31406510e+04   1.52888727e-08   1.16250720e-08   4.68837153e-08   4.54114050e-08
   1.31411510e+04   1.53009584e-08   1.16310725e-08   4.51277120e-08   4.36255352e-08
   1.31416510e+04   1.53133842e-08   1.16370910e-08   4.56829004e-08   4.42065389e-08
   1.31421510e+04   1.53261242e-08   1.16427229e-08   4.89368561e-08   4.73277451e-08
   1.31426510e+04   1.53391525e-08   1.16487774e-08   4.66453299e-08   4.51401160e-08
   1.31431510e+04   1.53524430e-08   1.16544444e-08   4.52497093e-08   4.37251146e-08
   1.31436510e+04   1.53659691e-08   1.16601288e-08   4.58675511e-08   4.42919421e-08
   1.31441510e+04   1.53797043e-08   1.16658309e-08   4.91213316e-08   4.74727424e-08
   1.31446510e+04   1.53936218e-08   1.16715506e-08   4.76670710e-08   4.61881018e-08
   1.31451510e+04   1.54076946e-08   1.16772880e-08   4.46286273e-08   4.30868228e-08
   1.31456510e+04   1.54218954e-08   1.16830434e-08   4.93372438e-08   4.77377415e-08
   1.31461510e+04   1.54361967e-08   1.16884078e-08   4.68177892e-08   4.52456866e-08
   1.31466510e+04   1.54505708e-08   1.16941989e-08   4.59803764e-08   4.44100716e-08
   1.31471510e+04   1.54649897e-08   1.16995981e-08   4.52139814e-08   4.36788172e-08
   1.31476510e+04   1.54794253e-08   1.17050146e-08   4.88445204e-08   4.71848238e-08
   1.31481510e+04   1.54938490e-08   1.17104486e-08   4.79131663e-08   4.64197890e-08
   1.31486510e+04   1.55082321e-08   1.17159001e-08   4.65204069e-08   4.48560901e-08
   1.31491510e+04   1.55225457e-08   1.17213693e-08   4.88862556e-08   4.72939817e-08
   1.31496510e+04   1.55367606e-08   1.17268563e-08   4.56277169e-08   4.40188592e-08
   1.31501510e+04   1.55508473e-08   1.17323611e-08   4.59939719e-08   4.44575937e-08
   1.31506510e+04   1.55647762e-08   1.17378840e-08   4.63987956e-08   4.47689401e-08
   1.31511510e+04   1.55785173e-08   1.17430108e-08   4.92152031e-08   4.76028086e-08
   1.31516510e+04   1.55920404e-08   1.17485695e-08   4.77152970e-08   4.60836817e-08
   1.31521510e+04   1.56053153e-08   1.17537313e-08   4.76450603e-08   4.60082801e-08
   1.31526510e+04   1.56183112e-08   1.17589106e-08   4.55886787e-08   4.40278238e-08
   1.31531510e+04   1.56309975e-08   1.17641075e-08   4.63301209e-08   4.47225995e-08
   1.31536510e+04   1.56433431e-08   1.17693220e-08   4.68514805e-08   4.52594819e-08
   1.31541510e+04   1.56553169e-08   1.17745544e-08   5.03045577e-08   4.86634469e-08
   1.31546510e+04   1.56668876e-08   1.17798045e-08   4.61363118e-08   4.45398708e-08
   1.31551510e+04   1.56780237e-08   1.17846547e-08   4.66750480e-08   4.50642167e-08
   1.31556510e+04   1.56886935e-08   1.17899405e-08   4.55968365e-08   4.40043544e-08
   1.31561510e+04   1.56988653e-08   1.17948255e-08   4.85749399e-08   4.68645083e-08
   1.31566510e+04   1.57085074e-08   1.18001473e-08   4.79581195e-08   4.64737675e-08
   1.31571510e+04   1.57175877e-08   1.18050676e-08   4.59853944e-08   4.43834950e-08
   1.31576510e+04   1.57260744e-08   1.18100055e-08   4.64453807e-08   4.48767403e-08
   1.31581510e+04   1.57339354e-08   1.18149611e-08   4.75969274e-08   4.59477630e-08
   1.31586510e+04   1.57411385e-08   1.18199344e-08   4.73596770e-08   4.57078578e-08
   1.31591510e+04   1.57476517e-08   1.18249253e-08   4.67050858e-08   4.51131476e-08
   1.31596510e+04   1.57534426e-08   1.18295115e-08   4.65786354e-08   4.49777388e-08
   1.31601510e+04   1.57584792e-08   1.18578384e-08   4.74004619e-08   4.57873745e-08
   1.31606510e+04   1.57627295e-08   1.18590844e-08   4.66948171e-08   4.50956022e-08
   1.31611510e+04   1.57661615e-08   1.18603416e-08   4.66413464e-08   4.50054800e-08
   1.31616510e+04   1.57687436e-08   1.18620351e-08   4.68779495e-08   4.52293741e-08
   1.31621510e+04   1.57704443e-08   1.18633146e-08   4.65915197e-08   4.49479901e-08
   1.31626510e+04   1.57712322e-08   1.18646049e-08   4.68023465e-08   4.52012321e-08
   1.31631510e+04   1.57710764e-08   1.18659061e-08   4.64404304e-08   4.48845312e-08
   1.31636510e+04   1.57700919e-08   1.18672181e-08   4.64154873e-08   4.48221030e-08
   1.31641510e+04   1.57689778e-08   1.18681144e-08   4.64889966e-08   4.48345398e-08
   1.31646510e+04   1.57685795e-08   1.18694473e-08   4.65657802e-08   4.49332899e-08
   1.31651510e+04   1.57697433e-08   1.18707906e-08   4.65653228e-08   4.49057856e-08
   1.31656510e+04   1.57733176e-08   1.18721442e-08   4.64882666e-08   4.49276790e-08
   1.31661510e+04   1.57801551e-08   1.18730811e-08   4.64849645e-08   4.49104007e-08
   1.31666510e+04   1.57911160e-08   1.18744550e-08   4.65184954e-08   4.48696320e-08
   1.31671510e+04   1.58070715e-08   1.18754115e-08   4.66034112e-08   4.49705720e-08
   1.31676510e+04   1.58271172e-08   1.18768053e-08   4.66421231e-08   4.50082185e-08
   1.31681510e+04   1.58431570e-08   1.18777811e-08   4.66618520e-08   4.50462421e-08
   1.31686510e+04   1.58452288e-08   1.18787663e-08   4.65826928e-08   4.50526761e-08
   1.31691510e+04   1.58305565e-08   1.18801890e-08   4.65801565e-08   4.49983735e-08
   1.31696510e+04   1.58250491e-08   1.18811929e-08   4.65755707e-08   4.50482782e-08
   1.31701510e+04   1.58508341e-08   1.18822059e-08   4.66935936e-08   4.50776343e-08
   1.31706510e+04   1.58863795e-08   1.18832280e-08   4.67188191e-08   4.50764588e-08
   1.31711510e+04   1.59053614e-08   1.18842589e-08   4.67862238e-08   4.51579762e-08
   1.31716510e+04   1.59073544e-08   1.18852988e-08   4.66988070e-08   4.51193744e-08
   1.31721510e+04   1.58985667e-08   1.18863473e-08   4.66874788e-08   4.51031609e-08
   1.31726510e+04   1.58852511e-08   1.18874045e-08   4.66440823e-08   4.50871969e-08
   1.31731510e+04   1.58736454e-08   1.18880405e-08   4.67265844e-08   4.51259834e-08
   1.31736510e+04   1.58685415e-08   1.18891146e-08   4.67923569e-08   4.51251833e-08
   1.31741520e+04   1.58690580e-08   1.18901906e-08   4.68480183e-08   4.52420138e-08
   1.31746520e+04   1.58728936e-08   1.18908509e-08   4.67668811e-08   4.51734605e-08
   1.31751520e+04   1.58777485e-08   1.18919496e-08   4.67241099e-08   4.51678121e-08
   1.31756520e+04   1.58816885e-08   1.18930564e-08   4.66712230e-08   4.51676134e-08
   1.31761520e+04   1.58842463e-08   1.18937402e-08   4.67751407e-08   4.51525587e-08
   1.31766520e+04   1.58853223e-08   1.18944316e-08   4.68075430e-08   4.52019175e-08
   1.31771520e+04   1.58848174e-08   1.18955617e-08   4.68911607e-08   4.52906300e-08
   1.31776520e+04   1.58826337e-08   1.18962680e-08   4.67986605e-08   4.52657177e-08
   1.31781520e+04   1.58786740e-08   1.18969816e-08   4.67601737e-08   4.52318663e-08
   1.31786520e+04   1.58730726e-08   1.18977023e-08   4.66828037e-08   4.51898253e-08
   1.31791520e+04   1.58668845e-08   1.18984301e-08   4.67917967e-08   4.52266605e-08
   1.31796520e+04   1.58613927e-08   1.18991648e-08   4.68210835e-08   4.52322957e-08
   1.31801520e+04   1.58578782e-08   1.18999064e-08   4.69264320e-08   4.52922093e-08
   1.31806520e+04   1.58576224e-08   1.19006548e-08   4.68491437e-08   4.52567544e-08
   1.31811520e+04   1.58619108e-08   1.19014098e-08   4.67973137e-08   4.52892688e-08
   1.31816520e+04   1.58720395e-08   1.19021713e-08   4.67318211e-08   4.51523323e-08
   1.31821520e+04   1.58875006e-08   1.19029394e-08   4.67450838e-08   4.52324325e-08
   1.31826520e+04   1.59004831e-08   1.19032807e-08   4.68331587e-08   4.52566366e-08
   1.31831520e+04   1.59036710e-08   1.19040612e-08   4.69096362e-08   4.53079296e-08
   1.31836520e+04   1.58992520e-08   1.19044144e-08   4.68604096e-08   4.53075907e-08
   1.31841520e+04   1.58918124e-08   1.19052070e-08   4.68111622e-08   4.52437497e-08
   1.31846520e+04   1.58859356e-08   1.19055719e-08   4.67160870e-08   4.51801988e-08
   1.31851520e+04   1.58847091e-08   1.19063761e-08   4.67635512e-08   4.52641080e-08
   1.31856520e+04   1.58852688e-08   1.19067521e-08   4.68129770e-08   4.52520860e-08
   1.31861520e+04   1.58841544e-08   1.19071335e-08   4.69049235e-08   4.52962876e-08
   1.31866520e+04   1.58814781e-08   1.19075202e-08   4.68378013e-08   4.52923239e-08
   1.31871520e+04   1.58782462e-08   1.19083464e-08   4.67956316e-08   4.52541289e-08
   1.31876520e+04   1.58754649e-08   1.19087434e-08   4.67224878e-08   4.52409099e-08
   1.31881520e+04   1.58748955e-08   1.19091454e-08   4.67485027e-08   4.52457922e-08
   1.31886520e+04   1.58813268e-08   1.19095523e-08   4.67597101e-08   4.52037373e-08
   1.31891520e+04   1.58956020e-08   1.19099639e-08   4.68610802e-08   4.53108986e-08
   1.31896520e+04   1.58996128e-08   1.19099450e-08   4.68441838e-08   4.52957995e-08
   1.31901520e+04   1.58798193e-08   1.19103658e-08   4.67898647e-08   4.53061100e-08
   1.31906520e+04   1.58600655e-08   1.19107909e-08   4.66971027e-08   4.52492933e-08
   1.31911520e+04   1.58646316e-08   1.19112205e-08   4.66864160e-08   4.51800420e-08
   1.31916520e+04   1.58829447e-08   1.19112186e-08   4.67012493e-08   4.52298262e-08
   1.31921520e+04   1.58956732e-08   1.19116564e-08   4.68292840e-08   4.53108007e-08
   1.31926520e+04   1.58888403e-08   1.19116624e-08   4.67964666e-08   4.52586442e-08
   1.31931520e+04   1.58704038e-08   1.19121081e-08   4.67631107e-08   4.53227757e-08
   1.31936520e+04   1.58537836e-08   1.19121214e-08   4.66635994e-08   4.52092825e-08
   1.31941520e+04   1.58488548e-08   1.19121383e-08   4.66533712e-08   4.52162591e-08
   1.31946520e+04   1.58516386e-08   1.19125950e-08   4.66728364e-08   4.52158307e-08
   1.31951520e+04   1.58559276e-08   1.19126186e-08   4.67903794e-08   4.52329353e-08
   1.31956520e+04   1.58603743e-08   1.19126455e-08   4.67396515e-08   4.52455648e-08
   1.31961520e+04   1.58648467e-08   1.19126754e-08   4.67931040e-08   4.52678713e-08
   1.31966520e+04   1.58692119e-08   1.19127084e-08   4.66483934e-08   4.51958558e-08
   1.31971520e+04   1.58730754e-08   1.19127442e-08   4.66509813e-08   4.52171339e-08
   1.31976520e+04   1.58749953e-08   1.19127828e-08   4.66114220e-08   4.51720232e-08
   1.31981520e+04   1.58732664e-08   1.19128241e-08   4.67240545e-08   4.52129073e-08
   1.31986520e+04   1.58668515e-08   1.19124306e-08   4.67457179e-08   4.52556910e-08
   1.31991520e+04   1.58573789e-08   1.19124768e-08   4.67317388e-08   4.52591228e-08
   1.31996520e+04   1.58471391e-08   1.19125254e-08   4.66262376e-08   4.52079425e-08
   1.32001520e+04   1.58379305e-08   1.19121387e-08   4.66233287e-08   4.51564625e-08
   1.32006520e+04   1.58297126e-08   1.19121916e-08   4.66174004e-08   4.51141103e-08
   1.32011520e+04   1.58147280e-08   1.19058831e-08   4.66769692e-08   4.52095297e-08
   1.32016520e+04   1.58557393e-08   1.19149984e-08   4.67075788e-08   4.52176546e-08
   1.32021520e+04   1.58797501e-08   1.19042116e-08   4.67063835e-08   4.52217087e-08
   1.32026520e+04   1.58423663e-08   1.19041094e-08   4.66276090e-08   4.51920744e-08
   1.32031520e+04   1.58158830e-08   1.19079405e-08   4.66053988e-08   4.51592193e-08
   1.32036520e+04   1.58238525e-08   1.18806055e-08   4.66002244e-08   4.51478190e-08
   1.32041520e+04   1.58234850e-08   1.19061790e-08   4.66658387e-08   4.51963516e-08
   1.32046520e+04   1.58416777e-08   1.18992352e-08   4.66739625e-08   4.52025266e-08
   1.32051520e+04   1.58460374e-08   1.19049709e-08   4.67006756e-08   4.52255636e-08
   1.32056520e+04   1.58237216e-08   1.19222455e-08   4.65860235e-08   4.52116150e-08
   1.32061520e+04   1.58241723e-08   1.18797022e-08   4.65708358e-08   4.51307228e-08
   1.32066520e+04   1.57950877e-08   1.18854669e-08   4.65644198e-08   4.51355637e-08
   1.32071520e+04   1.58232086e-08   1.18998252e-08   4.66461743e-08   4.51872769e-08
   1.32076520e+04   1.58512053e-08   1.19017969e-08   4.66506669e-08   4.51478927e-08
   1.32081520e+04   1.58481519e-08   1.19093260e-08   4.66470783e-08   4.52586310e-08
   1.32086520e+04   1.58332192e-08   1.19350411e-08   4.65896489e-08   4.51591289e-08
   1.32091520e+04   1.58066293e-08   1.19038681e-08   4.65842541e-08   4.51844141e-08
   1.32096520e+04   1.57992008e-08   1.19150475e-08   4.65482039e-08   4.51640662e-08
   1.32101520e+04   1.58349467e-08   1.19019109e-08   4.66619838e-08   4.51691334e-08
   1.32106520e+04   1.58376561e-08   1.19031795e-08   4.66814723e-08   4.52130390e-08
   1.32111520e+04   1.58491634e-08   1.19304739e-08   4.66792977e-08   4.52463709e-08
   1.32116520e+04   1.58534921e-08   1.18998705e-08   4.66382466e-08   4.51876593e-08
   1.32121520e+04   1.58415499e-08   1.18961685e-08   4.66001741e-08   4.51958384e-08
   1.32126520e+04   1.58314189e-08   1.19000831e-08   4.65928616e-08   4.51270511e-08
   1.32131520e+04   1.58341106e-08   1.19019618e-08   4.66732146e-08   4.52016169e-08
   1.32136520e+04   1.58510527e-08   1.19186281e-08   4.67005734e-08   4.52637716e-08
   1.32141520e+04   1.58661614e-08   1.19189319e-08   4.67047103e-08   4.52304013e-08
   1.32146520e+04   1.58463581e-08   1.19219567e-08   4.66361583e-08   4.51958192e-08
   1.32151520e+04   1.58375498e-08   1.19301783e-08   4.66324836e-08   4.52356286e-08
   1.32156520e+04   1.58295890e-08   1.19167718e-08   4.66213658e-08   4.51865873e-08
   1.32161520e+04   1.58192635e-08   1.19378149e-08   4.66962404e-08   4.52231693e-08
   1.32166520e+04   1.58732868e-08   1.19378361e-08   4.67206814e-08   4.52163340e-08
   1.32171520e+04   1.58860420e-08   1.19286703e-08   4.67318854e-08   4.52652424e-08
   1.32176520e+04   1.58841930e-08   1.19444772e-08   4.67049276e-08   4.52809969e-08
   1.32181520e+04   1.58654924e-08   1.19494976e-08   4.66944357e-08   4.52356844e-08
   1.32186520e+04   1.58550828e-08   1.19272399e-08   4.66899013e-08   4.52451202e-08
   1.32191520e+04   1.58961976e-08   1.19268139e-08   4.67541589e-08   4.52955366e-08
   1.32196520e+04   1.58823765e-08   1.19350381e-08   4.67978738e-08   4.52494247e-08
   1.32201520e+04   1.58966840e-08   1.19526019e-08   4.68224883e-08   4.53580564e-08
   1.32206520e+04   1.58879296e-08   1.19364700e-08   4.68055177e-08   4.52959767e-08
   1.32211520e+04   1.58862997e-08   1.19593704e-08   4.67610695e-08   4.53135707e-08
   1.32216520e+04   1.58716572e-08   1.19658064e-08   4.67895612e-08   4.53470046e-08
   1.32221520e+04   1.58994257e-08   1.19576079e-08   4.68653841e-08   4.53385596e-08
   1.32226520e+04   1.59054264e-08   1.19526118e-08   4.68896968e-08   4.53817795e-08
   1.32231520e+04   1.59453820e-08   1.19467833e-08   4.69112358e-08   4.54373495e-08
   1.32236520e+04   1.59249136e-08   1.19642568e-08   4.69001727e-08   4.54126704e-08
   1.32241520e+04   1.59400106e-08   1.19624806e-08   4.69021240e-08   4.54033486e-08
   1.32246520e+04   1.58922706e-08   1.19649977e-08   4.69033354e-08   4.54042022e-08
   1.32251520e+04   1.59404552e-08   1.19784001e-08   4.69831553e-08   4.54381722e-08
   1.32256520e+04   1.59462555e-08   1.19785055e-08   4.70448047e-08   4.54849145e-08
   1.32261520e+04   1.59548813e-08   1.19828407e-08   4.70651341e-08   4.55113241e-08
   1.32266520e+04   1.59559598e-08   1.20041252e-08   4.70299662e-08   4.54881224e-08
   1.32271520e+04   1.59600594e-08   1.19809583e-08   4.70248016e-08   4.55288655e-08
   1.32276520e+04   1.59602977e-08   1.19932728e-08   4.70223757e-08   4.54802362e-08
   1.32281520e+04   1.59835027e-08   1.20090755e-08   4.71161161e-08   4.55398088e-08
   1.32286520e+04   1.60135733e-08   1.20326071e-08   4.71629307e-08   4.55841430e-08
   1.32291520e+04   1.60118081e-08   1.20330644e-08   4.72267180e-08   4.55709154e-08
   1.32296520e+04   1.60090900e-08   1.20299085e-08   4.71826469e-08   4.56350032e-08
   1.32301520e+04   1.60214386e-08   1.20367753e-08   4.71697356e-08   4.56173212e-08
   1.32306520e+04   1.59977332e-08   1.20174428e-08   4.72024663e-08   4.56073765e-08
   1.32311520e+04   1.60285739e-08   1.20594090e-08   4.73161637e-08   4.57151109e-08
