Solar Doppler Velocity [m/s]:   298.33                # Note: Positive means FOV moving TOWARDS the sun.
Solar Intensity Units are: ph/s/m^2/um    
Distance to Sun in AU:    1.00721
S = Solar Rest Frame.  E = earth-centered rest frame.
        Wavenumber_E        Wavenumber_S   Wavelength_S [um]       Transmittance           Intensity
          6252.16000          6252.15378        1.5994488227        0.9964106304        0.207367E+22
          6252.15000          6252.14378        1.5994513809        0.9965446306        0.207394E+22
          6252.14000          6252.13378        1.5994539392        0.9966667512        0.207419E+22
          6252.13000          6252.12378        1.5994564974        0.9967783417        0.207442E+22
          6252.12000          6252.11378        1.5994590557        0.9968805615        0.207463E+22
          6252.11000          6252.10378        1.5994616140        0.9969744120        0.207482E+22
          6252.10000          6252.09378        1.5994641723        0.9970607625        0.207499E+22
          6252.09000          6252.08378        1.5994667305        0.9971403708        0.207515E+22
          6252.08000          6252.07378        1.5994692888        0.9972139006        0.207530E+22
          6252.07000          6252.06378        1.5994718471        0.9972819351        0.207543E+22
          6252.06000          6252.05378        1.5994744055        0.9973449889        0.207556E+22
          6252.05000          6252.04378        1.5994769638        0.9974035176        0.207567E+22
          6252.04000          6252.03378        1.5994795221        0.9974579257        0.207578E+22
          6252.03000          6252.02378        1.5994820804        0.9975085735        0.207588E+22
          6252.02000          6252.01378        1.5994846388        0.9975557827        0.207597E+22
          6252.01000          6252.00378        1.5994871971        0.9975998415        0.207606E+22
          6252.00000          6251.99378        1.5994897555        0.9976410084        0.207614E+22
          6251.99000          6251.98378        1.5994923139        0.9976795162        0.207621E+22
          6251.98000          6251.97378        1.5994948722        0.9977155746        0.207628E+22
          6251.97000          6251.96378        1.5994974306        0.9977493730        0.207635E+22
          6251.96000          6251.95378        1.5994999890        0.9977810828        0.207641E+22
          6251.95000          6251.94378        1.5995025474        0.9978108591        0.207647E+22
          6251.94000          6251.93378        1.5995051058        0.9978388426        0.207652E+22
          6251.93000          6251.92378        1.5995076643        0.9978651602        0.207657E+22
          6251.92000          6251.91378        1.5995102227        0.9978899267        0.207661E+22
          6251.91000          6251.90378        1.5995127811        0.9979132445        0.207666E+22
          6251.90000          6251.89378        1.5995153396        0.9979352035        0.207670E+22
          6251.89000          6251.88378        1.5995178980        0.9979558797        0.207673E+22
          6251.88000          6251.87378        1.5995204565        0.9979753318        0.207677E+22
          6251.87000          6251.86378        1.5995230149        0.9979935949        0.207680E+22
          6251.86000          6251.85378        1.5995255734        0.9980106697        0.207683E+22
          6251.85000          6251.84378        1.5995281319        0.9980265031        0.207686E+22
          6251.84000          6251.83378        1.5995306904        0.9980409562        0.207688E+22
          6251.83000          6251.82378        1.5995332489        0.9980537520        0.207690E+22
          6251.82000          6251.81378        1.5995358074        0.9980643916        0.207692E+22
          6251.81000          6251.80378        1.5995383659        0.9980720236        0.207693E+22
          6251.80000          6251.79378        1.5995409244        0.9980752479        0.207693E+22
          6251.79000          6251.78378        1.5995434830        0.9980718306        0.207692E+22
          6251.78000          6251.77378        1.5995460415        0.9980583106        0.207688E+22
          6251.77000          6251.76378        1.5995486001        0.9980294878        0.207682E+22
          6251.76000          6251.75378        1.5995511586        0.9979778091        0.207670E+22
          6251.75000          6251.74378        1.5995537172        0.9978927181        0.207652E+22
          6251.74000          6251.73378        1.5995562758        0.9977601006        0.207624E+22
          6251.73000          6251.72378        1.5995588343        0.9975620495        0.207582E+22
          6251.72000          6251.71378        1.5995613929        0.9972772488        0.207522E+22
          6251.71000          6251.70378        1.5995639515        0.9968823200        0.207440E+22
          6251.70000          6251.69378        1.5995665101        0.9963544121        0.207329E+22
          6251.69000          6251.68378        1.5995690687        0.9956751259        0.207187E+22
          6251.68000          6251.67378        1.5995716274        0.9948355109        0.207012E+22
          6251.67000          6251.66378        1.5995741860        0.9938414234        0.206804E+22
          6251.66000          6251.65378        1.5995767446        0.9927181036        0.206570E+22
          6251.65000          6251.64378        1.5995793033        0.9915125892        0.206319E+22
          6251.64000          6251.63378        1.5995818619        0.9902927155        0.206064E+22
          6251.63000          6251.62378        1.5995844206        0.9891420081        0.205824E+22
          6251.62000          6251.61378        1.5995869793        0.9881506975        0.205617E+22
          6251.61000          6251.60378        1.5995895380        0.9874041136        0.205462E+22
          6251.60000          6251.59378        1.5995920966        0.9869705252        0.205371E+22
          6251.59000          6251.58378        1.5995946553        0.9868908955        0.205354E+22
          6251.58000          6251.57378        1.5995972140        0.9871725570        0.205412E+22
          6251.57000          6251.56378        1.5995997728        0.9877881027        0.205539E+22
          6251.56000          6251.55378        1.5996023315        0.9886793932        0.205724E+22
          6251.55000          6251.54378        1.5996048902        0.9897665518        0.205950E+22
          6251.54000          6251.53378        1.5996074489        0.9909593316        0.206197E+22
          6251.53000          6251.52378        1.5996100077        0.9921693239        0.206449E+22
          6251.52000          6251.51378        1.5996125664        0.9933202065        0.206687E+22
          6251.51000          6251.50378        1.5996151252        0.9943545369        0.206902E+22
          6251.50000          6251.49378        1.5996176840        0.9952363911        0.207085E+22
          6251.49000          6251.48378        1.5996202428        0.9959501662        0.207233E+22
          6251.48000          6251.47378        1.5996228015        0.9964966008        0.207346E+22
          6251.47000          6251.46378        1.5996253603        0.9968873754        0.207427E+22
          6251.46000          6251.45378        1.5996279191        0.9971395504        0.207479E+22
          6251.45000          6251.44378        1.5996304780        0.9972708686        0.207506E+22
          6251.44000          6251.43378        1.5996330368        0.9972954627        0.207510E+22
          6251.43000          6251.42378        1.5996355956        0.9972221467        0.207494E+22
          6251.42000          6251.41378        1.5996381544        0.9970521188        0.207458E+22
          6251.41000          6251.40378        1.5996407133        0.9967778879        0.207401E+22
          6251.40000          6251.39378        1.5996432721        0.9963822110        0.207318E+22
          6251.39000          6251.38378        1.5996458310        0.9958369812        0.207204E+22
          6251.38000          6251.37378        1.5996483899        0.9951020816        0.207050E+22
          6251.37000          6251.36378        1.5996509487        0.9941245252        0.206846E+22
          6251.36000          6251.35378        1.5996535076        0.9928385904        0.206578E+22
          6251.35000          6251.34378        1.5996560665        0.9911681123        0.206230E+22
          6251.34000          6251.33378        1.5996586254        0.9890324687        0.205785E+22
          6251.33000          6251.32378        1.5996611843        0.9863578427        0.205228E+22
          6251.32000          6251.31378        1.5996637432        0.9830946518        0.204548E+22
          6251.31000          6251.30378        1.5996663022        0.9792402400        0.203746E+22
          6251.30000          6251.29378        1.5996688611        0.9748630817        0.202835E+22
          6251.29000          6251.28378        1.5996714200        0.9701216754        0.201848E+22
          6251.28000          6251.27378        1.5996739790        0.9652696948        0.200837E+22
          6251.27000          6251.26378        1.5996765380        0.9606405828        0.199874E+22
          6251.26000          6251.25378        1.5996790969        0.9566101240        0.199035E+22
          6251.25000          6251.24378        1.5996816559        0.9535429597        0.198396E+22
          6251.24000          6251.23378        1.5996842149        0.9517350528        0.198019E+22
          6251.23000          6251.22378        1.5996867739        0.9513663842        0.197942E+22
          6251.22000          6251.21378        1.5996893329        0.9524739701        0.198172E+22
          6251.21000          6251.20378        1.5996918919        0.9549471870        0.198686E+22
          6251.20000          6251.19378        1.5996944509        0.9585427123        0.199433E+22
          6251.19000          6251.18378        1.5996970099        0.9629234487        0.200344E+22
          6251.18000          6251.17378        1.5996995689        0.9677118200        0.201340E+22
          6251.17000          6251.16378        1.5997021280        0.9725474284        0.202346E+22
          6251.16000          6251.15378        1.5997046870        0.9771335936        0.203299E+22
          6251.15000          6251.14378        1.5997072461        0.9812639861        0.204158E+22
          6251.14000          6251.13378        1.5997098052        0.9848271176        0.204899E+22
          6251.13000          6251.12378        1.5997123642        0.9877932581        0.205515E+22
          6251.12000          6251.11378        1.5997149233        0.9901918946        0.206014E+22
          6251.11000          6251.10378        1.5997174824        0.9920876663        0.206408E+22
          6251.10000          6251.09378        1.5997200415        0.9935601283        0.206713E+22
          6251.09000          6251.08378        1.5997226006        0.9946895755        0.206948E+22
          6251.08000          6251.07378        1.5997251597        0.9955488007        0.207126E+22
          6251.07000          6251.06378        1.5997277188        0.9961994501        0.207261E+22
          6251.06000          6251.05378        1.5997302780        0.9966913740        0.207363E+22
          6251.05000          6251.04378        1.5997328371        0.9970636124        0.207439E+22
          6251.04000          6251.03378        1.5997353963        0.9973460686        0.207498E+22
          6251.03000          6251.02378        1.5997379554        0.9975613092        0.207542E+22
          6251.02000          6251.01378        1.5997405146        0.9977262041        0.207576E+22
          6251.01000          6251.00378        1.5997430737        0.9978532983        0.207601E+22
          6251.00000          6250.99378        1.5997456329        0.9979519012        0.207621E+22
          6250.99000          6250.98378        1.5997481921        0.9980289236        0.207637E+22
          6250.98000          6250.97378        1.5997507513        0.9980895068        0.207649E+22
          6250.97000          6250.96378        1.5997533105        0.9981374893        0.207658E+22
          6250.96000          6250.95378        1.5997558697        0.9981757500        0.207666E+22
          6250.95000          6250.94378        1.5997584289        0.9982064599        0.207671E+22
          6250.94000          6250.93378        1.5997609882        0.9982312650        0.207676E+22
          6250.93000          6250.92378        1.5997635474        0.9982514214        0.207680E+22
          6250.92000          6250.91378        1.5997661067        0.9982678936        0.207683E+22
          6250.91000          6250.90378        1.5997686659        0.9982814267        0.207685E+22
          6250.90000          6250.89378        1.5997712252        0.9982926003        0.207687E+22
          6250.89000          6250.88378        1.5997737844        0.9983018679        0.207688E+22
          6250.88000          6250.87378        1.5997763437        0.9983095865        0.207689E+22
          6250.87000          6250.86378        1.5997789030        0.9983160389        0.207690E+22
          6250.86000          6250.85378        1.5997814623        0.9983214507        0.207690E+22
          6250.85000          6250.84378        1.5997840216        0.9983260024        0.207691E+22
          6250.84000          6250.83378        1.5997865809        0.9983298396        0.207691E+22
          6250.83000          6250.82378        1.5997891402        0.9983330802        0.207691E+22
          6250.82000          6250.81378        1.5997916996        0.9983358201        0.207691E+22
          6250.81000          6250.80378        1.5997942589        0.9983381379        0.207691E+22
          6250.80000          6250.79378        1.5997968182        0.9983400981        0.207691E+22
          6250.79000          6250.78378        1.5997993776        0.9983417542        0.207690E+22
          6250.78000          6250.77378        1.5998019369        0.9983431502        0.207690E+22
          6250.77000          6250.76378        1.5998044963        0.9983443230        0.207690E+22
          6250.76000          6250.75378        1.5998070557        0.9983453034        0.207689E+22
          6250.75000          6250.74378        1.5998096151        0.9983461171        0.207689E+22
          6250.74000          6250.73378        1.5998121745        0.9983467859        0.207689E+22
          6250.73000          6250.72378        1.5998147339        0.9983473282        0.207688E+22
          6250.72000          6250.71378        1.5998172933        0.9983477595        0.207688E+22
          6250.71000          6250.70378        1.5998198527        0.9983480930        0.207687E+22
          6250.70000          6250.69378        1.5998224121        0.9983483400        0.207687E+22
          6250.69000          6250.68378        1.5998249715        0.9983485102        0.207686E+22
          6250.68000          6250.67378        1.5998275310        0.9983486117        0.207686E+22
          6250.67000          6250.66378        1.5998300904        0.9983486876        0.207685E+22
          6250.66000          6250.65378        1.5998326499        0.9983486716        0.207684E+22
          6250.65000          6250.64378        1.5998352094        0.9983486053        0.207684E+22
          6250.64000          6250.63378        1.5998377688        0.9983484933        0.207683E+22
          6250.63000          6250.62378        1.5998403283        0.9983483396        0.207683E+22
          6250.62000          6250.61378        1.5998428878        0.9983481473        0.207682E+22
          6250.61000          6250.60378        1.5998454473        0.9983479195        0.207681E+22
          6250.60000          6250.59378        1.5998480068        0.9983476586        0.207681E+22
          6250.59000          6250.58378        1.5998505663        0.9983473668        0.207680E+22
          6250.58000          6250.57378        1.5998531259        0.9983470459        0.207680E+22
          6250.57000          6250.56378        1.5998556854        0.9983466975        0.207679E+22
          6250.56000          6250.55378        1.5998582449        0.9983463229        0.207678E+22
          6250.55000          6250.54378        1.5998608045        0.9983459234        0.207678E+22
          6250.54000          6250.53378        1.5998633640        0.9983454997        0.207677E+22
          6250.53000          6250.52378        1.5998659236        0.9983450527        0.207676E+22
          6250.52000          6250.51378        1.5998684832        0.9983445831        0.207676E+22
          6250.51000          6250.50378        1.5998710427        0.9983440913        0.207675E+22
          6250.50000          6250.49378        1.5998736023        0.9983435776        0.207674E+22
          6250.49000          6250.48378        1.5998761619        0.9983430424        0.207674E+22
          6250.48000          6250.47378        1.5998787215        0.9983424858        0.207673E+22
          6250.47000          6250.46378        1.5998812812        0.9983419079        0.207672E+22
          6250.46000          6250.45378        1.5998838408        0.9983413085        0.207671E+22
          6250.45000          6250.44378        1.5998864004        0.9983406875        0.207671E+22
          6250.44000          6250.43378        1.5998889600        0.9983400448        0.207670E+22
          6250.43000          6250.42378        1.5998915197        0.9983393801        0.207669E+22
          6250.42000          6250.41378        1.5998940793        0.9983386928        0.207669E+22
          6250.41000          6250.40378        1.5998966390        0.9983379826        0.207668E+22
          6250.40000          6250.39378        1.5998991987        0.9983372489        0.207667E+22
          6250.39000          6250.38378        1.5999017584        0.9983364911        0.207666E+22
          6250.38000          6250.37378        1.5999043180        0.9983357085        0.207666E+22
          6250.37000          6250.36378        1.5999068777        0.9983349002        0.207665E+22
          6250.36000          6250.35378        1.5999094374        0.9983340654        0.207664E+22
          6250.35000          6250.34378        1.5999119972        0.9983332032        0.207663E+22
          6250.34000          6250.33378        1.5999145569        0.9983323123        0.207663E+22
          6250.33000          6250.32378        1.5999171166        0.9983313918        0.207662E+22
          6250.32000          6250.31378        1.5999196763        0.9983304403        0.207661E+22
          6250.31000          6250.30378        1.5999222361        0.9983294565        0.207660E+22
          6250.30000          6250.29378        1.5999247958        0.9983284390        0.207660E+22
          6250.29000          6250.28378        1.5999273556        0.9983273860        0.207659E+22
          6250.28000          6250.27378        1.5999299154        0.9983262960        0.207658E+22
          6250.27000          6250.26378        1.5999324751        0.9983251670        0.207657E+22
          6250.26000          6250.25378        1.5999350349        0.9983239972        0.207656E+22
          6250.25000          6250.24378        1.5999375947        0.9983227844        0.207656E+22
          6250.24000          6250.23378        1.5999401545        0.9983215263        0.207655E+22
          6250.23000          6250.22378        1.5999427143        0.9983202204        0.207654E+22
          6250.22000          6250.21378        1.5999452741        0.9983188643        0.207653E+22
          6250.21000          6250.20378        1.5999478340        0.9983174548        0.207652E+22
          6250.20000          6250.19378        1.5999503938        0.9983159324        0.207651E+22
          6250.19000          6250.18378        1.5999529537        0.9983144071        0.207650E+22
          6250.18000          6250.17378        1.5999555135        0.9983128189        0.207649E+22
          6250.17000          6250.16378        1.5999580734        0.9983111641        0.207649E+22
          6250.16000          6250.15378        1.5999606332        0.9983094387        0.207648E+22
          6250.15000          6250.14378        1.5999631931        0.9983076383        0.207647E+22
          6250.14000          6250.13378        1.5999657530        0.9983057585        0.207646E+22
          6250.13000          6250.12378        1.5999683129        0.9983037941        0.207645E+22
          6250.12000          6250.11378        1.5999708728        0.9983017399        0.207644E+22
          6250.11000          6250.10378        1.5999734327        0.9982995902        0.207643E+22
          6250.10000          6250.09378        1.5999759926        0.9982973388        0.207642E+22
          6250.09000          6250.08378        1.5999785525        0.9982949791        0.207641E+22
          6250.08000          6250.07378        1.5999811125        0.9982925039        0.207639E+22
          6250.07000          6250.06378        1.5999836724        0.9982899056        0.207638E+22
          6250.06000          6250.05378        1.5999862324        0.9982871758        0.207637E+22
          6250.05000          6250.04378        1.5999887923        0.9982843056        0.207636E+22
          6250.04000          6250.03378        1.5999913523        0.9982812855        0.207635E+22
          6250.03000          6250.02378        1.5999939123        0.9982781050        0.207634E+22
          6250.02000          6250.01378        1.5999964722        0.9982747528        0.207632E+22
          6250.01000          6250.00378        1.5999990322        0.9982712169        0.207631E+22
          6250.00000          6249.99378        1.6000015922        0.9982674840        0.207630E+22
          6249.99000          6249.98378        1.6000041522        0.9982635401        0.207628E+22
          6249.98000          6249.97378        1.6000067122        0.9982593697        0.207627E+22
          6249.97000          6249.96378        1.6000092723        0.9982549561        0.207625E+22
          6249.96000          6249.95378        1.6000118323        0.9982502812        0.207624E+22
          6249.95000          6249.94378        1.6000143923        0.9982453255        0.207622E+22
          6249.94000          6249.93378        1.6000169524        0.9982400676        0.207621E+22
          6249.93000          6249.92378        1.6000195124        0.9982344843        0.207619E+22
          6249.92000          6249.91378        1.6000220725        0.9982285505        0.207617E+22
          6249.91000          6249.90378        1.6000246326        0.9982222387        0.207615E+22
          6249.90000          6249.89378        1.6000271927        0.9982155190        0.207613E+22
          6249.89000          6249.88378        1.6000297527        0.9982083587        0.207611E+22
          6249.88000          6249.87378        1.6000323128        0.9982007223        0.207609E+22
          6249.87000          6249.86378        1.6000348729        0.9981925708        0.207607E+22
          6249.86000          6249.85378        1.6000374331        0.9981838616        0.207604E+22
          6249.85000          6249.84378        1.6000399932        0.9981745483        0.207602E+22
          6249.84000          6249.83378        1.6000425533        0.9981645796        0.207599E+22
          6249.83000          6249.82378        1.6000451134        0.9981538995        0.207596E+22
          6249.82000          6249.81378        1.6000476736        0.9981424464        0.207593E+22
          6249.81000          6249.80378        1.6000502337        0.9981301526        0.207590E+22
          6249.80000          6249.79378        1.6000527939        0.9981169435        0.207587E+22
          6249.79000          6249.78378        1.6000553541        0.9981027370        0.207583E+22
          6249.78000          6249.77378        1.6000579143        0.9980874422        0.207580E+22
          6249.77000          6249.76378        1.6000604744        0.9980709590        0.207576E+22
          6249.76000          6249.75378        1.6000630346        0.9980531761        0.207571E+22
          6249.75000          6249.74378        1.6000655948        0.9980339708        0.207567E+22
          6249.74000          6249.73378        1.6000681551        0.9980132062        0.207562E+22
          6249.73000          6249.72378        1.6000707153        0.9979907307        0.207557E+22
          6249.72000          6249.71378        1.6000732755        0.9979663751        0.207551E+22
          6249.71000          6249.70378        1.6000758357        0.9979399509        0.207545E+22
          6249.70000          6249.69378        1.6000783960        0.9979112475        0.207538E+22
          6249.69000          6249.68378        1.6000809562        0.9978800289        0.207531E+22
          6249.68000          6249.67378        1.6000835165        0.9978460308        0.207524E+22
          6249.67000          6249.66378        1.6000860768        0.9978089561        0.207515E+22
          6249.66000          6249.65378        1.6000886370        0.9977684704        0.207506E+22
          6249.65000          6249.64378        1.6000911973        0.9977241961        0.207497E+22
          6249.64000          6249.63378        1.6000937576        0.9976757066        0.207486E+22
          6249.63000          6249.62378        1.6000963179        0.9976225181        0.207474E+22
          6249.62000          6249.61378        1.6000988782        0.9975640809        0.207462E+22
          6249.61000          6249.60378        1.6001014386        0.9974997690        0.207448E+22
          6249.60000          6249.59378        1.6001039989        0.9974288672        0.207432E+22
          6249.59000          6249.58378        1.6001065592        0.9973505559        0.207415E+22
          6249.58000          6249.57378        1.6001091196        0.9972638940        0.207397E+22
          6249.57000          6249.56378        1.6001116799        0.9971677960        0.207376E+22
          6249.56000          6249.55378        1.6001142403        0.9970610064        0.207354E+22
          6249.55000          6249.54378        1.6001168006        0.9969420654        0.207328E+22
          6249.54000          6249.53378        1.6001193610        0.9968092625        0.207300E+22
          6249.53000          6249.52378        1.6001219214        0.9966605607        0.207269E+22
          6249.52000          6249.51378        1.6001244818        0.9964934486        0.207233E+22
          6249.51000          6249.50378        1.6001270422        0.9963046113        0.207193E+22
          6249.50000          6249.49378        1.6001296026        0.9960891828        0.207148E+22
          6249.49000          6249.48378        1.6001321630        0.9958391397        0.207095E+22
          6249.48000          6249.47378        1.6001347234        0.9955401894        0.207033E+22
          6249.47000          6249.46378        1.6001372839        0.9951665483        0.206954E+22
          6249.46000          6249.45378        1.6001398443        0.9946737613        0.206851E+22
          6249.45000          6249.44378        1.6001424048        0.9939916621        0.206709E+22
          6249.44000          6249.43378        1.6001449652        0.9930225741        0.206507E+22
          6249.43000          6249.42378        1.6001475257        0.9916522965        0.206221E+22
          6249.42000          6249.41378        1.6001500862        0.9897801207        0.205831E+22
          6249.41000          6249.40378        1.6001526466        0.9873660727        0.205329E+22
          6249.40000          6249.39378        1.6001552071        0.9844797187        0.204728E+22
          6249.39000          6249.38378        1.6001577676        0.9813228537        0.204071E+22
          6249.38000          6249.37378        1.6001603281        0.9781997276        0.203421E+22
          6249.37000          6249.36378        1.6001628886        0.9754291724        0.202844E+22
          6249.36000          6249.35378        1.6001654492        0.9732248705        0.202385E+22
          6249.35000          6249.34378        1.6001680097        0.9715931602        0.202045E+22
          6249.34000          6249.33378        1.6001705702        0.9702946854        0.201775E+22
          6249.33000          6249.32378        1.6001731308        0.9688862962        0.201481E+22
          6249.32000          6249.31378        1.6001756913        0.9668198081        0.201051E+22
          6249.31000          6249.30378        1.6001782519        0.9635492991        0.200370E+22
          6249.30000          6249.29378        1.6001808125        0.9586026193        0.199341E+22
          6249.29000          6249.28378        1.6001833731        0.9516019500        0.197885E+22
          6249.28000          6249.27378        1.6001859336        0.9422529533        0.195940E+22
          6249.27000          6249.26378        1.6001884942        0.9303425805        0.193463E+22
          6249.26000          6249.25378        1.6001910548        0.9157833092        0.190435E+22
          6249.25000          6249.24378        1.6001936155        0.8987185819        0.186886E+22
          6249.24000          6249.23378        1.6001961761        0.8796667184        0.182923E+22
          6249.23000          6249.22378        1.6001987367        0.8596391158        0.178758E+22
          6249.22000          6249.21378        1.6002012973        0.8401458198        0.174704E+22
          6249.21000          6249.20378        1.6002038580        0.8230275818        0.171144E+22
          6249.20000          6249.19378        1.6002064186        0.8101336881        0.168462E+22
          6249.19000          6249.18378        1.6002089793        0.8029518125        0.166969E+22
          6249.18000          6249.17378        1.6002115400        0.8023242520        0.166838E+22
          6249.17000          6249.16378        1.6002141007        0.8083241816        0.168085E+22
          6249.16000          6249.15378        1.6002166613        0.8202485555        0.170564E+22
          6249.15000          6249.14378        1.6002192220        0.8367138013        0.173987E+22
          6249.14000          6249.13378        1.6002217827        0.8559135446        0.177979E+22
          6249.13000          6249.12378        1.6002243435        0.8759844157        0.182152E+22
          6249.12000          6249.11378        1.6002269042        0.8953513909        0.186179E+22
          6249.11000          6249.10378        1.6002294649        0.9129353640        0.189835E+22
          6249.10000          6249.09378        1.6002320256        0.9281846144        0.193005E+22
          6249.09000          6249.08378        1.6002345864        0.9409755696        0.195664E+22
          6249.08000          6249.07378        1.6002371471        0.9514623463        0.197844E+22
          6249.07000          6249.06378        1.6002397079        0.9599381879        0.199606E+22
          6249.06000          6249.05378        1.6002422687        0.9667371399        0.201019E+22
          6249.05000          6249.04378        1.6002448294        0.9721773567        0.202150E+22
          6249.04000          6249.03378        1.6002473902        0.9765353985        0.203056E+22
          6249.03000          6249.02378        1.6002499510        0.9800393699        0.203784E+22
          6249.02000          6249.01378        1.6002525118        0.9828716463        0.204372E+22
          6249.01000          6249.00378        1.6002550726        0.9851754447        0.204851E+22
          6249.00000          6248.99378        1.6002576334        0.9870621739        0.205242E+22
          6248.99000          6248.98378        1.6002601943        0.9886181744        0.205565E+22
          6248.98000          6248.97378        1.6002627551        0.9899103639        0.205833E+22
          6248.97000          6248.96378        1.6002653159        0.9909907443        0.206057E+22
          6248.96000          6248.95378        1.6002678768        0.9918999031        0.206246E+22
          6248.95000          6248.94378        1.6002704377        0.9926696925        0.206405E+22
          6248.94000          6248.93378        1.6002729985        0.9933252626        0.206541E+22
          6248.93000          6248.92378        1.6002755594        0.9938866013        0.206657E+22
          6248.92000          6248.91378        1.6002781203        0.9943696996        0.206757E+22
          6248.91000          6248.90378        1.6002806812        0.9947874363        0.206843E+22
          6248.90000          6248.89378        1.6002832421        0.9951502516        0.206918E+22
          6248.89000          6248.88378        1.6002858030        0.9954666634        0.206984E+22
          6248.88000          6248.87378        1.6002883639        0.9957436636        0.207041E+22
          6248.87000          6248.86378        1.6002909248        0.9959870259        0.207091E+22
          6248.86000          6248.85378        1.6002934858        0.9962015452        0.207135E+22
          6248.85000          6248.84378        1.6002960467        0.9963912247        0.207174E+22
          6248.84000          6248.83378        1.6002986076        0.9965594241        0.207208E+22
          6248.83000          6248.82378        1.6003011686        0.9967089766        0.207238E+22
          6248.82000          6248.81378        1.6003037296        0.9968422827        0.207266E+22
          6248.81000          6248.80378        1.6003062905        0.9969613850        0.207290E+22
          6248.80000          6248.79378        1.6003088515        0.9970680290        0.207311E+22
          6248.79000          6248.78378        1.6003114125        0.9971637119        0.207331E+22
          6248.78000          6248.77378        1.6003139735        0.9972497229        0.207348E+22
          6248.77000          6248.76378        1.6003165345        0.9973271762        0.207364E+22
          6248.76000          6248.75378        1.6003190955        0.9973970375        0.207377E+22
          6248.75000          6248.74378        1.6003216566        0.9974601468        0.207390E+22
          6248.74000          6248.73378        1.6003242176        0.9975172371        0.207401E+22
          6248.73000          6248.72378        1.6003267786        0.9975689494        0.207412E+22
          6248.72000          6248.71378        1.6003293397        0.9976158462        0.207421E+22
          6248.71000          6248.70378        1.6003319007        0.9976584221        0.207429E+22
          6248.70000          6248.69378        1.6003344618        0.9976971133        0.207436E+22
          6248.69000          6248.68378        1.6003370229        0.9977323052        0.207443E+22
          6248.68000          6248.67378        1.6003395839        0.9977643391        0.207449E+22
          6248.67000          6248.66378        1.6003421450        0.9977935182        0.207455E+22
          6248.66000          6248.65378        1.6003447061        0.9978201118        0.207460E+22
          6248.65000          6248.64378        1.6003472672        0.9978443601        0.207464E+22
          6248.64000          6248.63378        1.6003498283        0.9978664776        0.207468E+22
          6248.63000          6248.62378        1.6003523895        0.9978866559        0.207472E+22
          6248.62000          6248.61378        1.6003549506        0.9979050667        0.207475E+22
          6248.61000          6248.60378        1.6003575117        0.9979218643        0.207478E+22
          6248.60000          6248.59378        1.6003600729        0.9979371869        0.207481E+22
          6248.59000          6248.58378        1.6003626340        0.9979511592        0.207483E+22
          6248.58000          6248.57378        1.6003651952        0.9979638934        0.207485E+22
          6248.57000          6248.56378        1.6003677564        0.9979754906        0.207487E+22
          6248.56000          6248.55378        1.6003703175        0.9979860423        0.207488E+22
          6248.55000          6248.54378        1.6003728787        0.9979956310        0.207490E+22
          6248.54000          6248.53378        1.6003754399        0.9980043312        0.207491E+22
          6248.53000          6248.52378        1.6003780011        0.9980122102        0.207492E+22
          6248.52000          6248.51378        1.6003805623        0.9980193288        0.207493E+22
          6248.51000          6248.50378        1.6003831236        0.9980257415        0.207494E+22
          6248.50000          6248.49378        1.6003856848        0.9980314972        0.207494E+22
          6248.49000          6248.48378        1.6003882460        0.9980366387        0.207495E+22
          6248.48000          6248.47378        1.6003908073        0.9980412032        0.207495E+22
          6248.47000          6248.46378        1.6003933685        0.9980452214        0.207496E+22
          6248.46000          6248.45378        1.6003959298        0.9980487158        0.207496E+22
          6248.45000          6248.44378        1.6003984910        0.9980516992        0.207496E+22
          6248.44000          6248.43378        1.6004010523        0.9980541697        0.207496E+22
          6248.43000          6248.42378        1.6004036136        0.9980561039        0.207496E+22
          6248.42000          6248.41378        1.6004061749        0.9980574449        0.207495E+22
          6248.41000          6248.40378        1.6004087362        0.9980580811        0.207495E+22
          6248.40000          6248.39378        1.6004112975        0.9980578141        0.207494E+22
          6248.39000          6248.38378        1.6004138588        0.9980562845        0.207493E+22
          6248.38000          6248.37378        1.6004164202        0.9980528898        0.207492E+22
          6248.37000          6248.36378        1.6004189815        0.9980465965        0.207490E+22
          6248.36000          6248.35378        1.6004215428        0.9980356545        0.207487E+22
          6248.35000          6248.34378        1.6004241042        0.9980171251        0.207483E+22
          6248.34000          6248.33378        1.6004266655        0.9979861337        0.207476E+22
          6248.33000          6248.32378        1.6004292269        0.9979347391        0.207465E+22
          6248.32000          6248.31378        1.6004317883        0.9978503329        0.207446E+22
          6248.31000          6248.30378        1.6004343497        0.9977135932        0.207417E+22
          6248.30000          6248.29378        1.6004369111        0.9974962969        0.207372E+22
          6248.29000          6248.28378        1.6004394725        0.9971598002        0.207301E+22
          6248.28000          6248.27378        1.6004420339        0.9966556917        0.207196E+22
          6248.27000          6248.26378        1.6004445953        0.9959307242        0.207045E+22
          6248.26000          6248.25378        1.6004471567        0.9949380106        0.206838E+22
          6248.25000          6248.24378        1.6004497181        0.9936548605        0.206570E+22
          6248.24000          6248.23378        1.6004522796        0.9921042092        0.206247E+22
          6248.23000          6248.22378        1.6004548410        0.9903723513        0.205887E+22
          6248.22000          6248.21378        1.6004574025        0.9886131936        0.205520E+22
