Solar Doppler Velocity [m/s]:   298.33                # Note: Positive means FOV moving TOWARDS the sun.
Solar Intensity Units are: ph/s/m^2/um    
Distance to Sun in AU:    1.00721
S = Solar Rest Frame.  E = earth-centered rest frame.
        Wavenumber_E        Wavenumber_S   Wavelength_S [um]       Transmittance           Intensity
         13103.79000         13103.77696        0.7631387523        0.9912364718        0.476739E+22
         13103.78000         13103.76696        0.7631393347        0.9916064330        0.476917E+22
         13103.77000         13103.75696        0.7631399171        0.9919646228        0.477089E+22
         13103.76000         13103.74696        0.7631404995        0.9923103826        0.477255E+22
         13103.75000         13103.73696        0.7631410819        0.9926431525        0.477415E+22
         13103.74000         13103.72696        0.7631416642        0.9929624634        0.477568E+22
         13103.73000         13103.71696        0.7631422466        0.9932679298        0.477715E+22
         13103.72000         13103.70696        0.7631428290        0.9935592410        0.477854E+22
         13103.71000         13103.69696        0.7631434114        0.9938361517        0.477987E+22
         13103.70000         13103.68696        0.7631439938        0.9940984724        0.478113E+22
         13103.69000         13103.67696        0.7631445762        0.9943460598        0.478232E+22
         13103.68000         13103.66696        0.7631451586        0.9945788054        0.478344E+22
         13103.67000         13103.65696        0.7631457410        0.9947966264        0.478448E+22
         13103.66000         13103.64696        0.7631463233        0.9949994543        0.478545E+22
         13103.65000         13103.63696        0.7631469057        0.9951872248        0.478635E+22
         13103.64000         13103.62696        0.7631474881        0.9953598677        0.478718E+22
         13103.63000         13103.61696        0.7631480705        0.9955172965        0.478794E+22
         13103.62000         13103.60696        0.7631486529        0.9956593990        0.478862E+22
         13103.61000         13103.59696        0.7631492353        0.9957860276        0.478922E+22
         13103.60000         13103.58696        0.7631498177        0.9958969906        0.478975E+22
         13103.59000         13103.57696        0.7631504001        0.9959920441        0.479021E+22
         13103.58000         13103.56696        0.7631509825        0.9960708847        0.479058E+22
         13103.57000         13103.55696        0.7631515649        0.9961331432        0.479088E+22
         13103.56000         13103.54696        0.7631521473        0.9961783801        0.479110E+22
         13103.55000         13103.53696        0.7631527297        0.9962060830        0.479123E+22
         13103.54000         13103.52696        0.7631533121        0.9962156658        0.479127E+22
         13103.53000         13103.51696        0.7631538945        0.9962064715        0.479122E+22
         13103.52000         13103.50696        0.7631544769        0.9961777785        0.479108E+22
         13103.51000         13103.49696        0.7631550593        0.9961288106        0.479084E+22
         13103.50000         13103.48696        0.7631556417        0.9960587530        0.479050E+22
         13103.49000         13103.47696        0.7631562241        0.9959667734        0.479006E+22
         13103.48000         13103.46696        0.7631568065        0.9958520501        0.478950E+22
         13103.47000         13103.45696        0.7631573890        0.9957138066        0.478884E+22
         13103.46000         13103.44696        0.7631579714        0.9955513538        0.478805E+22
         13103.45000         13103.43696        0.7631585538        0.9953641393        0.478715E+22
         13103.44000         13103.42696        0.7631591362        0.9951518027        0.478612E+22
         13103.43000         13103.41696        0.7631597186        0.9949142370        0.478498E+22
         13103.42000         13103.40696        0.7631603010        0.9946516520        0.478371E+22
         13103.41000         13103.39696        0.7631608834        0.9943646395        0.478233E+22
         13103.40000         13103.38696        0.7631614658        0.9940542345        0.478083E+22
         13103.39000         13103.37696        0.7631620482        0.9937219706        0.477923E+22
         13103.38000         13103.36696        0.7631626307        0.9933699228        0.477754E+22
         13103.37000         13103.35696        0.7631632131        0.9930007357        0.477576E+22
         13103.36000         13103.34696        0.7631637955        0.9926176308        0.477391E+22
         13103.35000         13103.33696        0.7631643779        0.9922243905        0.477202E+22
         13103.34000         13103.32696        0.7631649603        0.9918253158        0.477010E+22
         13103.33000         13103.31696        0.7631655428        0.9914251577        0.476817E+22
         13103.32000         13103.30696        0.7631661252        0.9910290211        0.476626E+22
         13103.31000         13103.29696        0.7631667076        0.9906422464        0.476440E+22
         13103.30000         13103.28696        0.7631672900        0.9902702706        0.476261E+22
         13103.29000         13103.27696        0.7631678724        0.9899184760        0.476091E+22
         13103.28000         13103.26696        0.7631684549        0.9895920315        0.475934E+22
         13103.27000         13103.25696        0.7631690373        0.9892957473        0.475791E+22
         13103.26000         13103.24696        0.7631696197        0.9890338695        0.475665E+22
         13103.25000         13103.23696        0.7631702022        0.9888100533        0.475557E+22
         13103.24000         13103.22696        0.7631707846        0.9886271543        0.475469E+22
         13103.23000         13103.21696        0.7631713670        0.9884871808        0.475401E+22
         13103.22000         13103.20696        0.7631719494        0.9883912329        0.475355E+22
         13103.21000         13103.19696        0.7631725319        0.9883394714        0.475330E+22
         13103.20000         13103.18696        0.7631731143        0.9883311127        0.475325E+22
         13103.19000         13103.17696        0.7631736967        0.9883644274        0.475341E+22
         13103.18000         13103.16696        0.7631742792        0.9884367411        0.475375E+22
         13103.17000         13103.15696        0.7631748616        0.9885444784        0.475427E+22
         13103.16000         13103.14696        0.7631754440        0.9886832288        0.475493E+22
         13103.15000         13103.13696        0.7631760265        0.9888477735        0.475572E+22
         13103.14000         13103.12696        0.7631766089        0.9890323748        0.475661E+22
         13103.13000         13103.11696        0.7631771914        0.9892307240        0.475756E+22
         13103.12000         13103.10696        0.7631777738        0.9894361973        0.475854E+22
         13103.11000         13103.09696        0.7631783562        0.9896419957        0.475953E+22
         13103.10000         13103.08696        0.7631789387        0.9898413072        0.476049E+22
         13103.09000         13103.07696        0.7631795211        0.9900274622        0.476138E+22
         13103.08000         13103.06696        0.7631801036        0.9901940776        0.476218E+22
         13103.07000         13103.05696        0.7631806860        0.9903351820        0.476285E+22
         13103.06000         13103.04696        0.7631812685        0.9904453221        0.476338E+22
         13103.05000         13103.03696        0.7631818509        0.9905196459        0.476374E+22
         13103.04000         13103.02696        0.7631824333        0.9905539650        0.476390E+22
         13103.03000         13103.01696        0.7631830158        0.9905447961        0.476385E+22
         13103.02000         13103.00696        0.7631835982        0.9904893855        0.476358E+22
         13103.01000         13102.99696        0.7631841807        0.9903857198        0.476308E+22
         13103.00000         13102.98696        0.7631847631        0.9902325265        0.476234E+22
         13102.99000         13102.97696        0.7631853456        0.9900292677        0.476136E+22
         13102.98000         13102.96696        0.7631859280        0.9897761304        0.476014E+22
         13102.97000         13102.95696        0.7631865105        0.9894740152        0.475868E+22
         13102.96000         13102.94696        0.7631870929        0.9891245243        0.475700E+22
         13102.95000         13102.93696        0.7631876754        0.9887299488        0.475510E+22
         13102.94000         13102.92696        0.7631882579        0.9882932555        0.475300E+22
         13102.93000         13102.91696        0.7631888403        0.9878180699        0.475071E+22
         13102.92000         13102.90696        0.7631894228        0.9873086552        0.474826E+22
         13102.91000         13102.89696        0.7631900052        0.9867698831        0.474566E+22
         13102.90000         13102.88696        0.7631905877        0.9862071961        0.474295E+22
         13102.89000         13102.87696        0.7631911701        0.9856265578        0.474016E+22
         13102.88000         13102.86696        0.7631917526        0.9850343906        0.473731E+22
         13102.87000         13102.85696        0.7631923351        0.9844375003        0.473443E+22
         13102.86000         13102.84696        0.7631929175        0.9838429873        0.473157E+22
         13102.85000         13102.83696        0.7631935000        0.9832581458        0.472876E+22
         13102.84000         13102.82696        0.7631940825        0.9826903525        0.472602E+22
         13102.83000         13102.81696        0.7631946649        0.9821469488        0.472341E+22
         13102.82000         13102.80696        0.7631952474        0.9816351175        0.472094E+22
         13102.81000         13102.79696        0.7631958299        0.9811617587        0.471866E+22
         13102.80000         13102.78696        0.7631964123        0.9807334114        0.471660E+22
         13102.79000         13102.77696        0.7631969948        0.9803559558        0.471478E+22
         13102.78000         13102.76696        0.7631975773        0.9800348427        0.471324E+22
         13102.77000         13102.75696        0.7631981597        0.9797747184        0.471198E+22
         13102.76000         13102.74696        0.7631987422        0.9795794569        0.471104E+22
         13102.75000         13102.73696        0.7631993247        0.9794520988        0.471042E+22
         13102.74000         13102.72696        0.7631999071        0.9793948149        0.471015E+22
         13102.73000         13102.71696        0.7632004896        0.9794088824        0.471021E+22
         13102.72000         13102.70696        0.7632010721        0.9794946893        0.471062E+22
         13102.71000         13102.69696        0.7632016546        0.9796517328        0.471137E+22
         13102.70000         13102.68696        0.7632022370        0.9798786374        0.471246E+22
         13102.69000         13102.67696        0.7632028195        0.9801731400        0.471388E+22
         13102.68000         13102.66696        0.7632034020        0.9805321596        0.471560E+22
         13102.67000         13102.65696        0.7632039845        0.9809518391        0.471761E+22
         13102.66000         13102.64696        0.7632045670        0.9814276288        0.471990E+22
         13102.65000         13102.63696        0.7632051494        0.9819541715        0.472243E+22
         13102.64000         13102.62696        0.7632057319        0.9825259759        0.472518E+22
         13102.63000         13102.61696        0.7632063144        0.9831368634        0.472811E+22
         13102.62000         13102.60696        0.7632068969        0.9837804587        0.473120E+22
         13102.61000         13102.59696        0.7632074794        0.9844502382        0.473442E+22
         13102.60000         13102.58696        0.7632080619        0.9851396564        0.473773E+22
         13102.59000         13102.57696        0.7632086444        0.9858422689        0.474111E+22
         13102.58000         13102.56696        0.7632092268        0.9865518466        0.474452E+22
         13102.57000         13102.55696        0.7632098093        0.9872624786        0.474794E+22
         13102.56000         13102.54696        0.7632103918        0.9879686607        0.475133E+22
         13102.55000         13102.53696        0.7632109743        0.9886653681        0.475468E+22
         13102.54000         13102.52696        0.7632115568        0.9893481097        0.475796E+22
         13102.53000         13102.51696        0.7632121393        0.9900129645        0.476115E+22
         13102.52000         13102.50696        0.7632127218        0.9906566005        0.476424E+22
         13102.51000         13102.49696        0.7632133043        0.9912762766        0.476722E+22
         13102.50000         13102.48696        0.7632138868        0.9918698296        0.477007E+22
         13102.49000         13102.47696        0.7632144693        0.9924356483        0.477279E+22
         13102.48000         13102.46696        0.7632150518        0.9929726368        0.477537E+22
         13102.47000         13102.45696        0.7632156343        0.9934801706        0.477781E+22
         13102.46000         13102.44696        0.7632162168        0.9939580460        0.478010E+22
         13102.45000         13102.43696        0.7632167993        0.9944064277        0.478226E+22
         13102.44000         13102.42696        0.7632173818        0.9948257944        0.478427E+22
         13102.43000         13102.41696        0.7632179643        0.9952168858        0.478615E+22
         13102.42000         13102.40696        0.7632185468        0.9955806517        0.478790E+22
         13102.41000         13102.39696        0.7632191293        0.9959182048        0.478952E+22
         13102.40000         13102.38696        0.7632197118        0.9962307771        0.479102E+22
         13102.39000         13102.37696        0.7632202943        0.9965196824        0.479240E+22
         13102.38000         13102.36696        0.7632208768        0.9967862819        0.479368E+22
         13102.37000         13102.35696        0.7632214593        0.9970319566        0.479486E+22
         13102.36000         13102.34696        0.7632220418        0.9972580829        0.479595E+22
         13102.35000         13102.33696        0.7632226243        0.9974660140        0.479694E+22
         13102.34000         13102.32696        0.7632232068        0.9976570642        0.479786E+22
         13102.33000         13102.31696        0.7632237893        0.9978324978        0.479870E+22
         13102.32000         13102.30696        0.7632243718        0.9979935207        0.479947E+22
         13102.31000         13102.29696        0.7632249543        0.9981412746        0.480018E+22
         13102.30000         13102.28696        0.7632255368        0.9982768337        0.480083E+22
         13102.29000         13102.27696        0.7632261194        0.9984012033        0.480142E+22
         13102.28000         13102.26696        0.7632267019        0.9985153197        0.480197E+22
         13102.27000         13102.25696        0.7632272844        0.9986200514        0.480247E+22
         13102.26000         13102.24696        0.7632278669        0.9987162012        0.480293E+22
         13102.25000         13102.23696        0.7632284494        0.9988045087        0.480335E+22
         13102.24000         13102.22696        0.7632290319        0.9988856538        0.480374E+22
         13102.23000         13102.21696        0.7632296145        0.9989602597        0.480410E+22
         13102.22000         13102.20696        0.7632301970        0.9990288970        0.480442E+22
         13102.21000         13102.19696        0.7632307795        0.9990920867        0.480472E+22
         13102.20000         13102.18696        0.7632313620        0.9991503045        0.480500E+22
         13102.19000         13102.17696        0.7632319445        0.9992039836        0.480526E+22
         13102.18000         13102.16696        0.7632325271        0.9992535187        0.480549E+22
         13102.17000         13102.15696        0.7632331096        0.9992992689        0.480571E+22
         13102.16000         13102.14696        0.7632336921        0.9993415606        0.480591E+22
         13102.15000         13102.13696        0.7632342746        0.9993806908        0.480609E+22
         13102.14000         13102.12696        0.7632348572        0.9994169292        0.480627E+22
         13102.13000         13102.11696        0.7632354397        0.9994505209        0.480642E+22
         13102.12000         13102.10696        0.7632360222        0.9994816888        0.480657E+22
         13102.11000         13102.09696        0.7632366047        0.9995106354        0.480671E+22
         13102.10000         13102.08696        0.7632371873        0.9995375447        0.480683E+22
         13102.09000         13102.07696        0.7632377698        0.9995625842        0.480695E+22
         13102.08000         13102.06696        0.7632383523        0.9995859061        0.480706E+22
         13102.07000         13102.05696        0.7632389349        0.9996076490        0.480716E+22
         13102.06000         13102.04696        0.7632395174        0.9996279391        0.480726E+22
         13102.05000         13102.03696        0.7632400999        0.9996468914        0.480735E+22
         13102.04000         13102.02696        0.7632406825        0.9996646105        0.480743E+22
         13102.03000         13102.01696        0.7632412650        0.9996811921        0.480751E+22
         13102.02000         13102.00696        0.7632418475        0.9996967233        0.480758E+22
         13102.01000         13101.99696        0.7632424301        0.9997112840        0.480764E+22
         13102.00000         13101.98696        0.7632430126        0.9997249469        0.480771E+22
         13101.99000         13101.97696        0.7632435952        0.9997377786        0.480777E+22
         13101.98000         13101.96696        0.7632441777        0.9997498400        0.480782E+22
         13101.97000         13101.95696        0.7632447602        0.9997611872        0.480787E+22
         13101.96000         13101.94696        0.7632453428        0.9997718712        0.480792E+22
         13101.95000         13101.93696        0.7632459253        0.9997819391        0.480797E+22
         13101.94000         13101.92696        0.7632465079        0.9997914341        0.480801E+22
         13101.93000         13101.91696        0.7632470904        0.9998003958        0.480805E+22
         13101.92000         13101.90696        0.7632476730        0.9998088607        0.480809E+22
         13101.91000         13101.89696        0.7632482555        0.9998168625        0.480812E+22
         13101.90000         13101.88696        0.7632488381        0.9998244321        0.480816E+22
         13101.89000         13101.87696        0.7632494206        0.9998315981        0.480819E+22
         13101.88000         13101.86696        0.7632500032        0.9998383867        0.480822E+22
         13101.87000         13101.85696        0.7632505857        0.9998448225        0.480825E+22
         13101.86000         13101.84696        0.7632511683        0.9998509279        0.480827E+22
         13101.85000         13101.83696        0.7632517508        0.9998567236        0.480830E+22
         13101.84000         13101.82696        0.7632523334        0.9998622291        0.480832E+22
         13101.83000         13101.81696        0.7632529159        0.9998674622        0.480834E+22
         13101.82000         13101.80696        0.7632534985        0.9998724394        0.480836E+22
         13101.81000         13101.79696        0.7632540810        0.9998771762        0.480838E+22
         13101.80000         13101.78696        0.7632546636        0.9998816869        0.480840E+22
         13101.79000         13101.77696        0.7632552461        0.9998859848        0.480842E+22
         13101.78000         13101.76696        0.7632558287        0.9998900822        0.480844E+22
         13101.77000         13101.75696        0.7632564113        0.9998939908        0.480845E+22
         13101.76000         13101.74696        0.7632569938        0.9998977211        0.480847E+22
         13101.75000         13101.73696        0.7632575764        0.9999012833        0.480848E+22
         13101.74000         13101.72696        0.7632581589        0.9999046866        0.480850E+22
         13101.73000         13101.71696        0.7632587415        0.9999079399        0.480851E+22
         13101.72000         13101.70696        0.7632593241        0.9999110513        0.480852E+22
         13101.71000         13101.69696        0.7632599066        0.9999140284        0.480853E+22
         13101.70000         13101.68696        0.7632604892        0.9999168784        0.480854E+22
         13101.69000         13101.67696        0.7632610718        0.9999196079        0.480855E+22
         13101.68000         13101.66696        0.7632616543        0.9999222233        0.480856E+22
         13101.67000         13101.65696        0.7632622369        0.9999247305        0.480857E+22
         13101.66000         13101.64696        0.7632628195        0.9999271348        0.480858E+22
         13101.65000         13101.63696        0.7632634020        0.9999294417        0.480859E+22
         13101.64000         13101.62696        0.7632639846        0.9999316558        0.480860E+22
         13101.63000         13101.61696        0.7632645672        0.9999337819        0.480861E+22
         13101.62000         13101.60696        0.7632651498        0.9999358242        0.480861E+22
         13101.61000         13101.59696        0.7632657323        0.9999377868        0.480862E+22
         13101.60000         13101.58696        0.7632663149        0.9999396734        0.480863E+22
         13101.59000         13101.57696        0.7632668975        0.9999414879        0.480863E+22
         13101.58000         13101.56696        0.7632674801        0.9999432334        0.480864E+22
         13101.57000         13101.55696        0.7632680626        0.9999449133        0.480864E+22
         13101.56000         13101.54696        0.7632686452        0.9999465306        0.480865E+22
         13101.55000         13101.53696        0.7632692278        0.9999480881        0.480865E+22
         13101.54000         13101.52696        0.7632698104        0.9999495886        0.480866E+22
         13101.53000         13101.51696        0.7632703930        0.9999510345        0.480866E+22
         13101.52000         13101.50696        0.7632709755        0.9999524285        0.480866E+22
         13101.51000         13101.49696        0.7632715581        0.9999537726        0.480867E+22
         13101.50000         13101.48696        0.7632721407        0.9999550692        0.480867E+22
         13101.49000         13101.47696        0.7632727233        0.9999563203        0.480867E+22
         13101.48000         13101.46696        0.7632733059        0.9999575278        0.480868E+22
         13101.47000         13101.45696        0.7632738885        0.9999586935        0.480868E+22
         13101.46000         13101.44696        0.7632744710        0.9999598194        0.480868E+22
         13101.45000         13101.43696        0.7632750536        0.9999609069        0.480868E+22
         13101.44000         13101.42696        0.7632756362        0.9999619578        0.480869E+22
         13101.43000         13101.41696        0.7632762188        0.9999629735        0.480869E+22
         13101.42000         13101.40696        0.7632768014        0.9999639554        0.480869E+22
         13101.41000         13101.39696        0.7632773840        0.9999649050        0.480869E+22
         13101.40000         13101.38696        0.7632779666        0.9999658235        0.480869E+22
         13101.39000         13101.37696        0.7632785492        0.9999667121        0.480870E+22
         13101.38000         13101.36696        0.7632791318        0.9999675721        0.480870E+22
         13101.37000         13101.35696        0.7632797144        0.9999684046        0.480870E+22
         13101.36000         13101.34696        0.7632802970        0.9999692106        0.480870E+22
         13101.35000         13101.33696        0.7632808796        0.9999699911        0.480870E+22
         13101.34000         13101.32696        0.7632814622        0.9999707472        0.480870E+22
         13101.33000         13101.31696        0.7632820448        0.9999714798        0.480870E+22
         13101.32000         13101.30696        0.7632826274        0.9999721897        0.480870E+22
         13101.31000         13101.29696        0.7632832100        0.9999728778        0.480870E+22
         13101.30000         13101.28696        0.7632837926        0.9999735449        0.480870E+22
         13101.29000         13101.27696        0.7632843752        0.9999741918        0.480870E+22
         13101.28000         13101.26696        0.7632849578        0.9999748192        0.480870E+22
         13101.27000         13101.25696        0.7632855404        0.9999754279        0.480870E+22
         13101.26000         13101.24696        0.7632861230        0.9999760185        0.480870E+22
         13101.25000         13101.23696        0.7632867056        0.9999765916        0.480870E+22
         13101.24000         13101.22696        0.7632872882        0.9999771480        0.480870E+22
         13101.23000         13101.21696        0.7632878708        0.9999776881        0.480870E+22
         13101.22000         13101.20696        0.7632884534        0.9999782126        0.480870E+22
         13101.21000         13101.19696        0.7632890360        0.9999787219        0.480870E+22
         13101.20000         13101.18696        0.7632896186        0.9999792167        0.480870E+22
         13101.19000         13101.17696        0.7632902012        0.9999796974        0.480870E+22
         13101.18000         13101.16696        0.7632907838        0.9999801645        0.480870E+22
         13101.17000         13101.15696        0.7632913664        0.9999806185        0.480870E+22
         13101.16000         13101.14696        0.7632919491        0.9999810598        0.480870E+22
         13101.15000         13101.13696        0.7632925317        0.9999814888        0.480870E+22
         13101.14000         13101.12696        0.7632931143        0.9999819060        0.480870E+22
         13101.13000         13101.11696        0.7632936969        0.9999823117        0.480870E+22
         13101.12000         13101.10696        0.7632942795        0.9999827063        0.480870E+22
         13101.11000         13101.09696        0.7632948621        0.9999830902        0.480869E+22
         13101.10000         13101.08696        0.7632954448        0.9999834637        0.480869E+22
         13101.09000         13101.07696        0.7632960274        0.9999838272        0.480869E+22
         13101.08000         13101.06696        0.7632966100        0.9999841810        0.480869E+22
         13101.07000         13101.05696        0.7632971926        0.9999845254        0.480869E+22
         13101.06000         13101.04696        0.7632977752        0.9999848607        0.480869E+22
         13101.05000         13101.03696        0.7632983579        0.9999851871        0.480869E+22
         13101.04000         13101.02696        0.7632989405        0.9999855050        0.480869E+22
         13101.03000         13101.01696        0.7632995231        0.9999858147        0.480868E+22
         13101.02000         13101.00696        0.7633001057        0.9999861163        0.480868E+22
         13101.01000         13100.99696        0.7633006884        0.9999864102        0.480868E+22
         13101.00000         13100.98696        0.7633012710        0.9999866965        0.480868E+22
         13100.99000         13100.97696        0.7633018536        0.9999869756        0.480868E+22
         13100.98000         13100.96696        0.7633024363        0.9999872475        0.480868E+22
         13100.97000         13100.95696        0.7633030189        0.9999875126        0.480868E+22
         13100.96000         13100.94696        0.7633036015        0.9999877710        0.480867E+22
         13100.95000         13100.93696        0.7633041842        0.9999880230        0.480867E+22
         13100.94000         13100.92696        0.7633047668        0.9999882687        0.480867E+22
         13100.93000         13100.91696        0.7633053494        0.9999885083        0.480867E+22
         13100.92000         13100.90696        0.7633059321        0.9999887421        0.480867E+22
         13100.91000         13100.89696        0.7633065147        0.9999889700        0.480867E+22
         13100.90000         13100.88696        0.7633070973        0.9999891925        0.480866E+22
         13100.89000         13100.87696        0.7633076800        0.9999894095        0.480866E+22
         13100.88000         13100.86696        0.7633082626        0.9999896213        0.480866E+22
         13100.87000         13100.85696        0.7633088452        0.9999898280        0.480866E+22
         13100.86000         13100.84696        0.7633094279        0.9999900297        0.480866E+22
         13100.85000         13100.83696        0.7633100105        0.9999902266        0.480865E+22
         13100.84000         13100.82696        0.7633105932        0.9999904188        0.480865E+22
         13100.83000         13100.81696        0.7633111758        0.9999906065        0.480865E+22
         13100.82000         13100.80696        0.7633117585        0.9999907898        0.480865E+22
         13100.81000         13100.79696        0.7633123411        0.9999909688        0.480865E+22
         13100.80000         13100.78696        0.7633129237        0.9999911436        0.480864E+22
         13100.79000         13100.77696        0.7633135064        0.9999913144        0.480864E+22
         13100.78000         13100.76696        0.7633140890        0.9999914812        0.480864E+22
         13100.77000         13100.75696        0.7633146717        0.9999916441        0.480864E+22
         13100.76000         13100.74696        0.7633152543        0.9999918034        0.480864E+22
         13100.75000         13100.73696        0.7633158370        0.9999919590        0.480863E+22
         13100.74000         13100.72696        0.7633164196        0.9999921110        0.480863E+22
         13100.73000         13100.71696        0.7633170023        0.9999922596        0.480863E+22
         13100.72000         13100.70696        0.7633175849        0.9999924049        0.480863E+22
         13100.71000         13100.69696        0.7633181676        0.9999925469        0.480863E+22
         13100.70000         13100.68696        0.7633187502        0.9999926857        0.480862E+22
         13100.69000         13100.67696        0.7633193329        0.9999928214        0.480862E+22
         13100.68000         13100.66696        0.7633199156        0.9999929541        0.480862E+22
         13100.67000         13100.65696        0.7633204982        0.9999930839        0.480862E+22
         13100.66000         13100.64696        0.7633210809        0.9999932108        0.480861E+22
         13100.65000         13100.63696        0.7633216635        0.9999933350        0.480861E+22
         13100.64000         13100.62696        0.7633222462        0.9999934564        0.480861E+22
         13100.63000         13100.61696        0.7633228289        0.9999935752        0.480861E+22
         13100.62000         13100.60696        0.7633234115        0.9999936914        0.480860E+22
         13100.61000         13100.59696        0.7633239942        0.9999938051        0.480860E+22
         13100.60000         13100.58696        0.7633245768        0.9999939164        0.480860E+22
         13100.59000         13100.57696        0.7633251595        0.9999940252        0.480860E+22
         13100.58000         13100.56696        0.7633257422        0.9999941318        0.480860E+22
         13100.57000         13100.55696        0.7633263248        0.9999942361        0.480859E+22
         13100.56000         13100.54696        0.7633269075        0.9999943381        0.480859E+22
         13100.55000         13100.53696        0.7633274902        0.9999944381        0.480859E+22
         13100.54000         13100.52696        0.7633280728        0.9999945359        0.480859E+22
         13100.53000         13100.51696        0.7633286555        0.9999946316        0.480858E+22
         13100.52000         13100.50696        0.7633292382        0.9999947254        0.480858E+22
         13100.51000         13100.49696        0.7633298209        0.9999948172        0.480858E+22
         13100.50000         13100.48696        0.7633304035        0.9999949071        0.480858E+22
         13100.49000         13100.47696        0.7633309862        0.9999949952        0.480857E+22
         13100.48000         13100.46696        0.7633315689        0.9999950814        0.480857E+22
         13100.47000         13100.45696        0.7633321515        0.9999951659        0.480857E+22
         13100.46000         13100.44696        0.7633327342        0.9999952486        0.480857E+22
         13100.45000         13100.43696        0.7633333169        0.9999953297        0.480856E+22
         13100.44000         13100.42696        0.7633338996        0.9999954091        0.480856E+22
         13100.43000         13100.41696        0.7633344823        0.9999954869        0.480856E+22
         13100.42000         13100.40696        0.7633350649        0.9999955631        0.480856E+22
         13100.41000         13100.39696        0.7633356476        0.9999956378        0.480855E+22
         13100.40000         13100.38696        0.7633362303        0.9999957110        0.480855E+22
         13100.39000         13100.37696        0.7633368130        0.9999957827        0.480855E+22
         13100.38000         13100.36696        0.7633373957        0.9999958530        0.480855E+22
         13100.37000         13100.35696        0.7633379783        0.9999959219        0.480854E+22
         13100.36000         13100.34696        0.7633385610        0.9999959895        0.480854E+22
         13100.35000         13100.33696        0.7633391437        0.9999960557        0.480854E+22
         13100.34000         13100.32696        0.7633397264        0.9999961206        0.480854E+22
         13100.33000         13100.31696        0.7633403091        0.9999961842        0.480853E+22
         13100.32000         13100.30696        0.7633408918        0.9999962466        0.480853E+22
         13100.31000         13100.29696        0.7633414745        0.9999963078        0.480853E+22
         13100.30000         13100.28696        0.7633420572        0.9999963678        0.480853E+22
         13100.29000         13100.27696        0.7633426398        0.9999964266        0.480852E+22
         13100.28000         13100.26696        0.7633432225        0.9999964843        0.480852E+22
         13100.27000         13100.25696        0.7633438052        0.9999965409        0.480852E+22
         13100.26000         13100.24696        0.7633443879        0.9999965964        0.480852E+22
         13100.25000         13100.23696        0.7633449706        0.9999966508        0.480851E+22
         13100.24000         13100.22696        0.7633455533        0.9999967042        0.480851E+22
         13100.23000         13100.21696        0.7633461360        0.9999967566        0.480851E+22
         13100.22000         13100.20696        0.7633467187        0.9999968079        0.480851E+22
         13100.21000         13100.19696        0.7633473014        0.9999968583        0.480850E+22
         13100.20000         13100.18696        0.7633478841        0.9999969078        0.480850E+22
         13100.19000         13100.17696        0.7633484668        0.9999969563        0.480850E+22
         13100.18000         13100.16696        0.7633490495        0.9999970039        0.480850E+22
         13100.17000         13100.15696        0.7633496322        0.9999970506        0.480849E+22
         13100.16000         13100.14696        0.7633502149        0.9999970965        0.480849E+22
         13100.15000         13100.13696        0.7633507976        0.9999971415        0.480849E+22
         13100.14000         13100.12696        0.7633513803        0.9999971856        0.480848E+22
         13100.13000         13100.11696        0.7633519630        0.9999972290        0.480848E+22
         13100.12000         13100.10696        0.7633525457        0.9999972715        0.480848E+22
         13100.11000         13100.09696        0.7633531284        0.9999973132        0.480848E+22
         13100.10000         13100.08696        0.7633537111        0.9999973542        0.480847E+22
         13100.09000         13100.07696        0.7633542939        0.9999973944        0.480847E+22
         13100.08000         13100.06696        0.7633548766        0.9999974339        0.480847E+22
         13100.07000         13100.05696        0.7633554593        0.9999974727        0.480847E+22
         13100.06000         13100.04696        0.7633560420        0.9999975107        0.480846E+22
         13100.05000         13100.03696        0.7633566247        0.9999975481        0.480846E+22
         13100.04000         13100.02696        0.7633572074        0.9999975848        0.480846E+22
         13100.03000         13100.01696        0.7633577901        0.9999976208        0.480846E+22
         13100.02000         13100.00696        0.7633583728        0.9999976562        0.480845E+22
         13100.01000         13099.99696        0.7633589556        0.9999976909        0.480845E+22
         13100.00000         13099.98696        0.7633595383        0.9999977250        0.480845E+22
         13099.99000         13099.97696        0.7633601210        0.9999977585        0.480844E+22
         13099.98000         13099.96696        0.7633607037        0.9999977914        0.480844E+22
         13099.97000         13099.95696        0.7633612864        0.9999978237        0.480844E+22
         13099.96000         13099.94696        0.7633618692        0.9999978554        0.480844E+22
         13099.95000         13099.93696        0.7633624519        0.9999978866        0.480843E+22
         13099.94000         13099.92696        0.7633630346        0.9999979172        0.480843E+22
         13099.93000         13099.91696        0.7633636173        0.9999979472        0.480843E+22
         13099.92000         13099.90696        0.7633642000        0.9999979768        0.480843E+22
         13099.91000         13099.89696        0.7633647828        0.9999980058        0.480842E+22
         13099.90000         13099.88696        0.7633653655        0.9999980342        0.480842E+22
         13099.89000         13099.87696        0.7633659482        0.9999980622        0.480842E+22
         13099.88000         13099.86696        0.7633665309        0.9999980897        0.480841E+22
         13099.87000         13099.85696        0.7633671137        0.9999981167        0.480841E+22
         13099.86000         13099.84696        0.7633676964        0.9999981432        0.480841E+22
         13099.85000         13099.83696        0.7633682791        0.9999981693        0.480841E+22
