Solar Doppler Velocity [m/s]:   298.33                # Note: Positive means FOV moving TOWARDS the sun.
Solar Intensity Units are: ph/s/m^2/um    
Distance to Sun in AU:    1.00721
S = Solar Rest Frame.  E = earth-centered rest frame.
        Wavenumber_E        Wavenumber_S   Wavelength_S [um]       Transmittance           Intensity
          4852.36000          4852.35517        2.0608549142        0.7295638077        0.827523E+21
          4852.35000          4852.34517        2.0608591613        0.7491836871        0.849772E+21
          4852.34000          4852.33517        2.0608634085        0.7724737149        0.876184E+21
          4852.33000          4852.32517        2.0608676556        0.7973708663        0.904419E+21
          4852.32000          4852.31517        2.0608719028        0.8220568816        0.932414E+21
          4852.31000          4852.30517        2.0608761500        0.8452478245        0.958713E+21
          4852.30000          4852.29517        2.0608803972        0.8662783311        0.982561E+21
          4852.29000          4852.28517        2.0608846444        0.8849283970        0.100371E+22
          4852.28000          4852.27517        2.0608888917        0.9011674192        0.102212E+22
          4852.27000          4852.26517        2.0608931390        0.9150571785        0.103787E+22
          4852.26000          4852.25517        2.0608973862        0.9267755206        0.105115E+22
          4852.25000          4852.24517        2.0609016335        0.9365916212        0.106228E+22
          4852.24000          4852.23517        2.0609058809        0.9448008572        0.107159E+22
          4852.23000          4852.22517        2.0609101282        0.9516792591        0.107938E+22
          4852.22000          4852.21517        2.0609143756        0.9574652870        0.108594E+22
          4852.21000          4852.20517        2.0609186229        0.9623570704        0.109148E+22
          4852.20000          4852.19517        2.0609228703        0.9665160627        0.109619E+22
          4852.19000          4852.18517        2.0609271177        0.9700726383        0.110022E+22
          4852.18000          4852.17517        2.0609313652        0.9731316619        0.110368E+22
          4852.17000          4852.16517        2.0609356126        0.9757777726        0.110668E+22
          4852.16000          4852.15517        2.0609398601        0.9780790985        0.110928E+22
          4852.15000          4852.14517        2.0609441075        0.9800909069        0.111156E+22
          4852.14000          4852.13517        2.0609483550        0.9818581979        0.111355E+22
          4852.13000          4852.12517        2.0609526025        0.9834178059        0.111532E+22
          4852.12000          4852.11517        2.0609568501        0.9848000486        0.111688E+22
          4852.11000          4852.10517        2.0609610976        0.9860300211        0.111827E+22
          4852.10000          4852.09517        2.0609653452        0.9871286121        0.111951E+22
          4852.09000          4852.08517        2.0609695928        0.9881133053        0.112062E+22
          4852.08000          4852.07517        2.0609738404        0.9889988131        0.112161E+22
          4852.07000          4852.06517        2.0609780880        0.9897975800        0.112251E+22
          4852.06000          4852.05517        2.0609823356        0.9905201846        0.112333E+22
          4852.05000          4852.04517        2.0609865833        0.9911756624        0.112406E+22
          4852.04000          4852.03517        2.0609908309        0.9917717658        0.112473E+22
          4852.03000          4852.02517        2.0609950786        0.9923151753        0.112534E+22
          4852.02000          4852.01517        2.0609993263        0.9928116713        0.112590E+22
          4852.01000          4852.00517        2.0610035741        0.9932662748        0.112641E+22
          4852.00000          4851.99517        2.0610078218        0.9936833636        0.112688E+22
          4851.99000          4851.98517        2.0610120696        0.9940667680        0.112730E+22
          4851.98000          4851.97517        2.0610163173        0.9944198506        0.112770E+22
          4851.97000          4851.96517        2.0610205651        0.9947455726        0.112806E+22
          4851.96000          4851.95517        2.0610248129        0.9950465496        0.112840E+22
          4851.95000          4851.94517        2.0610290608        0.9953250989        0.112871E+22
          4851.94000          4851.93517        2.0610333086        0.9955832787        0.112899E+22
          4851.93000          4851.92517        2.0610375565        0.9958229220        0.112926E+22
          4851.92000          4851.91517        2.0610418044        0.9960456653        0.112950E+22
          4851.91000          4851.90517        2.0610460523        0.9962529730        0.112973E+22
          4851.90000          4851.89517        2.0610503002        0.9964461587        0.112995E+22
          4851.89000          4851.88517        2.0610545481        0.9966264029        0.113014E+22
          4851.88000          4851.87517        2.0610587961        0.9967947690        0.113033E+22
          4851.87000          4851.86517        2.0610630440        0.9969522165        0.113050E+22
          4851.86000          4851.85517        2.0610672920        0.9970996130        0.113066E+22
          4851.85000          4851.84517        2.0610715400        0.9972377442        0.113081E+22
          4851.84000          4851.83517        2.0610757880        0.9973673233        0.113095E+22
          4851.83000          4851.82517        2.0610800361        0.9974889983        0.113108E+22
          4851.82000          4851.81517        2.0610842841        0.9976033589        0.113121E+22
          4851.81000          4851.80517        2.0610885322        0.9977109429        0.113132E+22
          4851.80000          4851.79517        2.0610927803        0.9978122414        0.113143E+22
          4851.79000          4851.78517        2.0610970284        0.9979077032        0.113153E+22
          4851.78000          4851.77517        2.0611012765        0.9979977393        0.113163E+22
          4851.77000          4851.76517        2.0611055247        0.9980827265        0.113172E+22
          4851.76000          4851.75517        2.0611097728        0.9981630108        0.113180E+22
          4851.75000          4851.74517        2.0611140210        0.9982389100        0.113188E+22
          4851.74000          4851.73517        2.0611182692        0.9983107165        0.113196E+22
          4851.73000          4851.72517        2.0611225174        0.9983786999        0.113203E+22
          4851.72000          4851.71517        2.0611267656        0.9984396346        0.113209E+22
          4851.71000          4851.70517        2.0611310139        0.9985006748        0.113215E+22
          4851.70000          4851.69517        2.0611352622        0.9985585817        0.113221E+22
          4851.69000          4851.68517        2.0611395104        0.9986135512        0.113227E+22
          4851.68000          4851.67517        2.0611437587        0.9986657651        0.113232E+22
          4851.67000          4851.66517        2.0611480071        0.9987153915        0.113237E+22
          4851.66000          4851.65517        2.0611522554        0.9987625868        0.113242E+22
          4851.65000          4851.64517        2.0611565037        0.9988074958        0.113246E+22
          4851.64000          4851.63517        2.0611607521        0.9988502532        0.113251E+22
          4851.63000          4851.62517        2.0611650005        0.9988909844        0.113255E+22
          4851.62000          4851.61517        2.0611692489        0.9989298060        0.113258E+22
          4851.61000          4851.60517        2.0611734973        0.9989668266        0.113262E+22
          4851.60000          4851.59517        2.0611777458        0.9990021473        0.113265E+22
          4851.59000          4851.58517        2.0611819942        0.9990358628        0.113268E+22
          4851.58000          4851.57517        2.0611862427        0.9990680610        0.113271E+22
          4851.57000          4851.56517        2.0611904912        0.9990988243        0.113274E+22
          4851.56000          4851.55517        2.0611947397        0.9991282295        0.113277E+22
          4851.55000          4851.54517        2.0611989882        0.9991563487        0.113279E+22
          4851.54000          4851.53517        2.0612032368        0.9991832490        0.113282E+22
          4851.53000          4851.52517        2.0612074853        0.9992089934        0.113284E+22
          4851.52000          4851.51517        2.0612117339        0.9992336407        0.113286E+22
          4851.51000          4851.50517        2.0612159825        0.9992572462        0.113288E+22
          4851.50000          4851.49517        2.0612202311        0.9992798614        0.113290E+22
          4851.49000          4851.48517        2.0612244798        0.9993015349        0.113292E+22
          4851.48000          4851.47517        2.0612287284        0.9993223118        0.113294E+22
          4851.47000          4851.46517        2.0612329771        0.9993422346        0.113295E+22
          4851.46000          4851.45517        2.0612372258        0.9993613432        0.113297E+22
          4851.45000          4851.44517        2.0612414745        0.9993796745        0.113298E+22
          4851.44000          4851.43517        2.0612457232        0.9993972632        0.113300E+22
          4851.43000          4851.42517        2.0612499719        0.9994141412        0.113301E+22
          4851.42000          4851.41517        2.0612542207        0.9994303361        0.113302E+22
          4851.41000          4851.40517        2.0612584695        0.9994458681        0.113303E+22
          4851.40000          4851.39517        2.0612627183        0.9994607378        0.113304E+22
          4851.39000          4851.38517        2.0612669671        0.9994748900        0.113305E+22
          4851.38000          4851.37517        2.0612712159        0.9994881135        0.113306E+22
          4851.37000          4851.36517        2.0612754647        0.9994997736        0.113307E+22
          4851.36000          4851.35517        2.0612797136        0.9995081684        0.113307E+22
          4851.35000          4851.34517        2.0612839625        0.9995091378        0.113307E+22
          4851.34000          4851.33517        2.0612882114        0.9994934788        0.113304E+22
          4851.33000          4851.32517        2.0612924603        0.9994430726        0.113298E+22
          4851.32000          4851.31517        2.0612967092        0.9993269767        0.113284E+22
          4851.31000          4851.30517        2.0613009582        0.9991012515        0.113258E+22
          4851.30000          4851.29517        2.0613052071        0.9987185306        0.113214E+22
          4851.29000          4851.28517        2.0613094561        0.9981516018        0.113149E+22
          4851.28000          4851.27517        2.0613137051        0.9974260794        0.113066E+22
          4851.27000          4851.26517        2.0613179541        0.9966435970        0.112977E+22
          4851.26000          4851.25517        2.0613222032        0.9959712179        0.112900E+22
          4851.25000          4851.24517        2.0613264522        0.9955875575        0.112856E+22
          4851.24000          4851.23517        2.0613307013        0.9956070434        0.112857E+22
          4851.23000          4851.22517        2.0613349504        0.9960259397        0.112904E+22
          4851.22000          4851.21517        2.0613391995        0.9967241559        0.112983E+22
          4851.21000          4851.20517        2.0613434486        0.9975216870        0.113072E+22
          4851.20000          4851.19517        2.0613476978        0.9982541853        0.113155E+22
          4851.19000          4851.18517        2.0613519469        0.9988245806        0.113219E+22
          4851.18000          4851.17517        2.0613561961        0.9992111829        0.113262E+22
          4851.17000          4851.16517        2.0613604453        0.9994432419        0.113288E+22
          4851.16000          4851.15517        2.0613646945        0.9995684206        0.113301E+22
          4851.15000          4851.14517        2.0613689437        0.9996300232        0.113308E+22
          4851.14000          4851.13517        2.0613731930        0.9996581585        0.113310E+22
          4851.13000          4851.12517        2.0613774422        0.9996702850        0.113311E+22
          4851.12000          4851.11517        2.0613816915        0.9996751912        0.113311E+22
          4851.11000          4851.10517        2.0613859408        0.9996768082        0.113310E+22
          4851.10000          4851.09517        2.0613901901        0.9996767150        0.113310E+22
          4851.09000          4851.08517        2.0613944395        0.9996754726        0.113309E+22
          4851.08000          4851.07517        2.0613986888        0.9996732369        0.113308E+22
          4851.07000          4851.06517        2.0614029382        0.9996700107        0.113307E+22
          4851.06000          4851.05517        2.0614071876        0.9996657389        0.113306E+22
          4851.05000          4851.04517        2.0614114370        0.9996603411        0.113305E+22
          4851.04000          4851.03517        2.0614156864        0.9996537225        0.113303E+22
          4851.03000          4851.02517        2.0614199358        0.9996457768        0.113302E+22
          4851.02000          4851.01517        2.0614241853        0.9996363866        0.113300E+22
          4851.01000          4851.00517        2.0614284348        0.9996254237        0.113298E+22
          4851.00000          4850.99517        2.0614326843        0.9996127476        0.113296E+22
          4850.99000          4850.98517        2.0614369338        0.9995982059        0.113294E+22
          4850.98000          4850.97517        2.0614411833        0.9995816332        0.113291E+22
          4850.97000          4850.96517        2.0614454328        0.9995628511        0.113288E+22
          4850.96000          4850.95517        2.0614496824        0.9995416672        0.113285E+22
          4850.95000          4850.94517        2.0614539320        0.9995178758        0.113282E+22
          4850.94000          4850.93517        2.0614581816        0.9994912569        0.113278E+22
          4850.93000          4850.92517        2.0614624312        0.9994615771        0.113274E+22
          4850.92000          4850.91517        2.0614666808        0.9994285894        0.113270E+22
          4850.91000          4850.90517        2.0614709305        0.9993920343        0.113265E+22
          4850.90000          4850.89517        2.0614751802        0.9993516403        0.113260E+22
          4850.89000          4850.88517        2.0614794298        0.9993071256        0.113254E+22
          4850.88000          4850.87517        2.0614836795        0.9992581994        0.113248E+22
          4850.87000          4850.86517        2.0614879293        0.9992045641        0.113241E+22
          4850.86000          4850.85517        2.0614921790        0.9991459179        0.113234E+22
          4850.85000          4850.84517        2.0614964287        0.9990819578        0.113226E+22
          4850.84000          4850.83517        2.0615006785        0.9990123829        0.113218E+22
          4850.83000          4850.82517        2.0615049283        0.9989368988        0.113208E+22
          4850.82000          4850.81517        2.0615091781        0.9988552217        0.113199E+22
          4850.81000          4850.80517        2.0615134279        0.9987670836        0.113188E+22
          4850.80000          4850.79517        2.0615176778        0.9986722379        0.113177E+22
          4850.79000          4850.78517        2.0615219276        0.9985704652        0.113164E+22
          4850.78000          4850.77517        2.0615261775        0.9984615793        0.113151E+22
          4850.77000          4850.76517        2.0615304274        0.9983454344        0.113138E+22
          4850.76000          4850.75517        2.0615346773        0.9982219313        0.113123E+22
          4850.75000          4850.74517        2.0615389273        0.9980910243        0.113108E+22
          4850.74000          4850.73517        2.0615431772        0.9979527279        0.113091E+22
          4850.73000          4850.72517        2.0615474272        0.9978071236        0.113074E+22
          4850.72000          4850.71517        2.0615516772        0.9976543655        0.113056E+22
          4850.71000          4850.70517        2.0615559272        0.9974946865        0.113037E+22
          4850.70000          4850.69517        2.0615601772        0.9973284026        0.113018E+22
          4850.69000          4850.68517        2.0615644272        0.9971559169        0.112998E+22
          4850.68000          4850.67517        2.0615686773        0.9969777227        0.112977E+22
          4850.67000          4850.66517        2.0615729273        0.9967944049        0.112955E+22
          4850.66000          4850.65517        2.0615771774        0.9966066403        0.112934E+22
          4850.65000          4850.64517        2.0615814275        0.9964151964        0.112911E+22
          4850.64000          4850.63517        2.0615856776        0.9962209284        0.112889E+22
          4850.63000          4850.62517        2.0615899278        0.9960247749        0.112866E+22
          4850.62000          4850.61517        2.0615941779        0.9958277515        0.112843E+22
          4850.61000          4850.60517        2.0615984281        0.9956309436        0.112820E+22
          4850.60000          4850.59517        2.0616026783        0.9954354963        0.112797E+22
          4850.59000          4850.58517        2.0616069285        0.9952426043        0.112775E+22
          4850.58000          4850.57517        2.0616111787        0.9950534994        0.112752E+22
          4850.57000          4850.56517        2.0616154290        0.9948694372        0.112731E+22
          4850.56000          4850.55517        2.0616196793        0.9946916834        0.112710E+22
          4850.55000          4850.54517        2.0616239295        0.9945214985        0.112690E+22
          4850.54000          4850.53517        2.0616281798        0.9943601225        0.112671E+22
          4850.53000          4850.52517        2.0616324301        0.9942087600        0.112654E+22
          4850.52000          4850.51517        2.0616366805        0.9940685645        0.112637E+22
          4850.51000          4850.50517        2.0616409308        0.9939406342        0.112622E+22
          4850.50000          4850.49517        2.0616451812        0.9938259494        0.112608E+22
          4850.49000          4850.48517        2.0616494316        0.9937254470        0.112596E+22
          4850.48000          4850.47517        2.0616536820        0.9936399347        0.112586E+22
          4850.47000          4850.46517        2.0616579324        0.9935701065        0.112577E+22
          4850.46000          4850.45517        2.0616621828        0.9935165325        0.112571E+22
          4850.45000          4850.44517        2.0616664333        0.9934796557        0.112566E+22
          4850.44000          4850.43517        2.0616706838        0.9934597776        0.112563E+22
          4850.43000          4850.42517        2.0616749343        0.9934570641        0.112562E+22
          4850.42000          4850.41517        2.0616791848        0.9934715395        0.112563E+22
          4850.41000          4850.40517        2.0616834353        0.9935030871        0.112566E+22
          4850.40000          4850.39517        2.0616876858        0.9935514518        0.112571E+22
          4850.39000          4850.38517        2.0616919364        0.9936162383        0.112577E+22
          4850.38000          4850.37517        2.0616961870        0.9936969204        0.112586E+22
          4850.37000          4850.36517        2.0617004376        0.9937928451        0.112596E+22
          4850.36000          4850.35517        2.0617046882        0.9939032419        0.112608E+22
          4850.35000          4850.34517        2.0617089388        0.9940272339        0.112622E+22
          4850.34000          4850.33517        2.0617131895        0.9941638028        0.112636E+22
          4850.33000          4850.32517        2.0617174401        0.9943119364        0.112652E+22
          4850.32000          4850.31517        2.0617216908        0.9944704804        0.112670E+22
          4850.31000          4850.30517        2.0617259415        0.9946382434        0.112688E+22
          4850.30000          4850.29517        2.0617301922        0.9948139925        0.112707E+22
          4850.29000          4850.28517        2.0617344430        0.9949964686        0.112727E+22
          4850.28000          4850.27517        2.0617386937        0.9951844016        0.112748E+22
          4850.27000          4850.26517        2.0617429445        0.9953765257        0.112769E+22
          4850.26000          4850.25517        2.0617471953        0.9955715936        0.112791E+22
          4850.25000          4850.24517        2.0617514461        0.9957683900        0.112812E+22
          4850.24000          4850.23517        2.0617556969        0.9959657443        0.112834E+22
          4850.23000          4850.22517        2.0617599478        0.9961625417        0.112856E+22
          4850.22000          4850.21517        2.0617641986        0.9963577332        0.112877E+22
          4850.21000          4850.20517        2.0617684495        0.9965503437        0.112898E+22
          4850.20000          4850.19517        2.0617727004        0.9967394788        0.112919E+22
          4850.19000          4850.18517        2.0617769513        0.9969243298        0.112940E+22
          4850.18000          4850.17517        2.0617812022        0.9971041769        0.112959E+22
          4850.17000          4850.16517        2.0617854532        0.9972783913        0.112978E+22
          4850.16000          4850.15517        2.0617897041        0.9974464351        0.112997E+22
          4850.15000          4850.14517        2.0617939551        0.9976078602        0.113014E+22
          4850.14000          4850.13517        2.0617982061        0.9977623059        0.113031E+22
          4850.13000          4850.12517        2.0618024571        0.9979094951        0.113047E+22
          4850.12000          4850.11517        2.0618067082        0.9980492295        0.113062E+22
          4850.11000          4850.10517        2.0618109592        0.9981813847        0.113077E+22
          4850.10000          4850.09517        2.0618152103        0.9983059034        0.113090E+22
          4850.09000          4850.08517        2.0618194614        0.9984227895        0.113103E+22
          4850.08000          4850.07517        2.0618237125        0.9985321007        0.113115E+22
          4850.07000          4850.06517        2.0618279636        0.9986339419        0.113126E+22
          4850.06000          4850.05517        2.0618322147        0.9987284580        0.113136E+22
          4850.05000          4850.04517        2.0618364659        0.9988158270        0.113145E+22
          4850.04000          4850.03517        2.0618407171        0.9988962535        0.113153E+22
          4850.03000          4850.02517        2.0618449683        0.9989699619        0.113161E+22
          4850.02000          4850.01517        2.0618492195        0.9990371909        0.113168E+22
          4850.01000          4850.00517        2.0618534707        0.9990981874        0.113174E+22
          4850.00000          4849.99517        2.0618577219        0.9991532016        0.113180E+22
          4849.99000          4849.98517        2.0618619732        0.9992024820        0.113185E+22
          4849.98000          4849.97517        2.0618662245        0.9992462713        0.113189E+22
          4849.97000          4849.96517        2.0618704758        0.9992848025        0.113193E+22
          4849.96000          4849.95517        2.0618747271        0.9993182950        0.113196E+22
          4849.95000          4849.94517        2.0618789784        0.9993469518        0.113199E+22
          4849.94000          4849.93517        2.0618832298        0.9993709563        0.113201E+22
          4849.93000          4849.92517        2.0618874811        0.9993904699        0.113202E+22
          4849.92000          4849.91517        2.0618917325        0.9994056292        0.113203E+22
          4849.91000          4849.90517        2.0618959839        0.9994165439        0.113204E+22
          4849.90000          4849.89517        2.0619002353        0.9994232937        0.113204E+22
          4849.89000          4849.88517        2.0619044868        0.9994259267        0.113204E+22
          4849.88000          4849.87517        2.0619087382        0.9994244558        0.113203E+22
          4849.87000          4849.86517        2.0619129897        0.9994188564        0.113202E+22
          4849.86000          4849.85517        2.0619172412        0.9994090626        0.113200E+22
          4849.85000          4849.84517        2.0619214927        0.9993949631        0.113198E+22
          4849.84000          4849.83517        2.0619257442        0.9993763967        0.113195E+22
          4849.83000          4849.82517        2.0619299958        0.9993531466        0.113192E+22
          4849.82000          4849.81517        2.0619342473        0.9993249335        0.113188E+22
          4849.81000          4849.80517        2.0619384989        0.9992914069        0.113183E+22
          4849.80000          4849.79517        2.0619427505        0.9992521356        0.113178E+22
          4849.79000          4849.78517        2.0619470021        0.9992065943        0.113172E+22
          4849.78000          4849.77517        2.0619512537        0.9991541488        0.113166E+22
          4849.77000          4849.76517        2.0619555054        0.9990940363        0.113158E+22
          4849.76000          4849.75517        2.0619597571        0.9990253419        0.113150E+22
          4849.75000          4849.74517        2.0619640087        0.9989469683        0.113141E+22
          4849.74000          4849.73517        2.0619682604        0.9988575980        0.113130E+22
          4849.73000          4849.72517        2.0619725122        0.9987556462        0.113118E+22
          4849.72000          4849.71517        2.0619767639        0.9986391993        0.113104E+22
          4849.71000          4849.70517        2.0619810156        0.9985059369        0.113088E+22
          4849.70000          4849.69517        2.0619852674        0.9983530306        0.113070E+22
          4849.69000          4849.68517        2.0619895192        0.9981770121        0.113049E+22
          4849.68000          4849.67517        2.0619937710        0.9979735994        0.113026E+22
          4849.67000          4849.66517        2.0619980228        0.9977374665        0.112998E+22
          4849.66000          4849.65517        2.0620022747        0.9974619357        0.112967E+22
          4849.65000          4849.64517        2.0620065265        0.9971385626        0.112929E+22
          4849.64000          4849.63517        2.0620107784        0.9967565742        0.112885E+22
          4849.63000          4849.62517        2.0620150303        0.9963021027        0.112833E+22
          4849.62000          4849.61517        2.0620192822        0.9957571422        0.112771E+22
          4849.61000          4849.60517        2.0620235341        0.9950981327        0.112696E+22
          4849.60000          4849.59517        2.0620277861        0.9942940678        0.112604E+22
          4849.59000          4849.58517        2.0620320380        0.9933040457        0.112491E+22
          4849.58000          4849.57517        2.0620362900        0.9920743120        0.112351E+22
          4849.57000          4849.56517        2.0620405420        0.9905352113        0.112176E+22
          4849.56000          4849.55517        2.0620447940        0.9885993642        0.111956E+22
          4849.55000          4849.54517        2.0620490461        0.9861642452        0.111680E+22
          4849.54000          4849.53517        2.0620532981        0.9831255274        0.111335E+22
          4849.53000          4849.52517        2.0620575502        0.9794112861        0.110914E+22
          4849.52000          4849.51517        2.0620618023        0.9750468812        0.110419E+22
          4849.51000          4849.50517        2.0620660544        0.9702455971        0.109875E+22
          4849.50000          4849.49517        2.0620703065        0.9654821999        0.109335E+22
          4849.49000          4849.48517        2.0620745586        0.9614667080        0.108879E+22
          4849.48000          4849.47517        2.0620788108        0.9589597016        0.108595E+22
          4849.47000          4849.46517        2.0620830630        0.9584944091        0.108542E+22
          4849.46000          4849.45517        2.0620873152        0.9601728775        0.108731E+22
          4849.45000          4849.44517        2.0620915674        0.9636310158        0.109122E+22
          4849.44000          4849.43517        2.0620958196        0.9681715694        0.109636E+22
          4849.43000          4849.42517        2.0621000718        0.9730316481        0.110185E+22
          4849.42000          4849.41517        2.0621043241        0.9776239494        0.110705E+22
          4849.41000          4849.40517        2.0621085764        0.9816287882        0.111158E+22
          4849.40000          4849.39517        2.0621128287        0.9849521522        0.111533E+22
          4849.39000          4849.38517        2.0621170810        0.9876342708        0.111836E+22
          4849.38000          4849.37517        2.0621213333        0.9897714449        0.112078E+22
          4849.37000          4849.36517        2.0621255857        0.9914695603        0.112269E+22
          4849.36000          4849.35517        2.0621298380        0.9928232297        0.112422E+22
          4849.35000          4849.34517        2.0621340904        0.9939096228        0.112545E+22
          4849.34000          4849.33517        2.0621383428        0.9947889526        0.112643E+22
          4849.33000          4849.32517        2.0621425952        0.9955072394        0.112724E+22
          4849.32000          4849.31517        2.0621468477        0.9960993872        0.112791E+22
          4849.31000          4849.30517        2.0621511001        0.9965918291        0.112846E+22
          4849.30000          4849.29517        2.0621553526        0.9970044897        0.112892E+22
          4849.29000          4849.28517        2.0621596051        0.9973518287        0.112930E+22
          4849.28000          4849.27517        2.0621638576        0.9976424432        0.112963E+22
          4849.27000          4849.26517        2.0621681101        0.9978764117        0.112989E+22
          4849.26000          4849.25517        2.0621723627        0.9980402511        0.113006E+22
          4849.25000          4849.24517        2.0621766152        0.9981025183        0.113013E+22
          4849.24000          4849.23517        2.0621808678        0.9980184525        0.113003E+22
          4849.23000          4849.22517        2.0621851204        0.9977538495        0.112972E+22
          4849.22000          4849.21517        2.0621893730        0.9973268564        0.112923E+22
          4849.21000          4849.20517        2.0621936256        0.9968416971        0.112868E+22
          4849.20000          4849.19517        2.0621978783        0.9964740432        0.112825E+22
          4849.19000          4849.18517        2.0622021310        0.9963938493        0.112816E+22
          4849.18000          4849.17517        2.0622063836        0.9966690213        0.112846E+22
          4849.17000          4849.16517        2.0622106363        0.9972238387        0.112908E+22
          4849.16000          4849.15517        2.0622148891        0.9978870852        0.112983E+22
          4849.15000          4849.14517        2.0622191418        0.9984896384        0.113050E+22
          4849.14000          4849.13517        2.0622233945        0.9989376792        0.113100E+22
          4849.13000          4849.12517        2.0622276473        0.9992225420        0.113132E+22
          4849.12000          4849.11517        2.0622319001        0.9993850719        0.113150E+22
          4849.11000          4849.10517        2.0622361529        0.9994748563        0.113159E+22
          4849.10000          4849.09517        2.0622404057        0.9995283399        0.113165E+22
          4849.09000          4849.08517        2.0622446586        0.9995656557        0.113168E+22
          4849.08000          4849.07517        2.0622489114        0.9995957956        0.113171E+22
          4849.07000          4849.06517        2.0622531643        0.9996221787        0.113173E+22
          4849.06000          4849.05517        2.0622574172        0.9996460078        0.113175E+22
          4849.05000          4849.04517        2.0622616701        0.9996677507        0.113177E+22
          4849.04000          4849.03517        2.0622659230        0.9996876588        0.113179E+22
          4849.03000          4849.02517        2.0622701760        0.9997059174        0.113180E+22
          4849.02000          4849.01517        2.0622744289        0.9997226841        0.113182E+22
          4849.01000          4849.00517        2.0622786819        0.9997380977        0.113183E+22
          4849.00000          4848.99517        2.0622829349        0.9997522819        0.113184E+22
          4848.99000          4848.98517        2.0622871879        0.9997653475        0.113185E+22
          4848.98000          4848.97517        2.0622914410        0.9997773935        0.113185E+22
          4848.97000          4848.96517        2.0622956940        0.9997885090        0.113186E+22
          4848.96000          4848.95517        2.0622999471        0.9997987740        0.113186E+22
          4848.95000          4848.94517        2.0623042002        0.9998082606        0.113187E+22
          4848.94000          4848.93517        2.0623084533        0.9998170339        0.113187E+22
          4848.93000          4848.92517        2.0623127064        0.9998251525        0.113187E+22
          4848.92000          4848.91517        2.0623169595        0.9998326696        0.113188E+22
          4848.91000          4848.90517        2.0623212127        0.9998396335        0.113188E+22
          4848.90000          4848.89517        2.0623254659        0.9998460877        0.113188E+22
          4848.89000          4848.88517        2.0623297190        0.9998520721        0.113188E+22
          4848.88000          4848.87517        2.0623339723        0.9998576228        0.113188E+22
          4848.87000          4848.86517        2.0623382255        0.9998627727        0.113188E+22
          4848.86000          4848.85517        2.0623424787        0.9998675517        0.113188E+22
          4848.85000          4848.84517        2.0623467320        0.9998719872        0.113188E+22
          4848.84000          4848.83517        2.0623509853        0.9998761043        0.113187E+22
          4848.83000          4848.82517        2.0623552386        0.9998799259        0.113187E+22
          4848.82000          4848.81517        2.0623594919        0.9998834727        0.113187E+22
          4848.81000          4848.80517        2.0623637452        0.9998867635        0.113187E+22
          4848.80000          4848.79517        2.0623679986        0.9998898149        0.113186E+22
          4848.79000          4848.78517        2.0623722519        0.9998926397        0.113186E+22
          4848.78000          4848.77517        2.0623765053        0.9998952429        0.113186E+22
          4848.77000          4848.76517        2.0623807587        0.9998976117        0.113185E+22
          4848.76000          4848.75517        2.0623850121        0.9998996885        0.113185E+22
          4848.75000          4848.74517        2.0623892656        0.9999013096        0.113185E+22
          4848.74000          4848.73517        2.0623935190        0.9999020746        0.113184E+22
          4848.73000          4848.72517        2.0623977725        0.9999010993        0.113183E+22
          4848.72000          4848.71517        2.0624020260        0.9998966129        0.113182E+22
          4848.71000          4848.70517        2.0624062795        0.9998854364        0.113180E+22
          4848.70000          4848.69517        2.0624105330        0.9998625563        0.113177E+22
          4848.69000          4848.68517        2.0624147865        0.9998212791        0.113172E+22
          4848.68000          4848.67517        2.0624190401        0.9997546203        0.113163E+22
          4848.67000          4848.66517        2.0624232937        0.9996583205        0.113152E+22
          4848.66000          4848.65517        2.0624275473        0.9995349314        0.113137E+22
          4848.65000          4848.64517        2.0624318009        0.9993970702        0.113121E+22
          4848.64000          4848.63517        2.0624360545        0.9992672194        0.113106E+22
          4848.63000          4848.62517        2.0624403082        0.9991724903        0.113094E+22
          4848.62000          4848.61517        2.0624445618        0.9991355762        0.113090E+22
          4848.61000          4848.60517        2.0624488155        0.9991659791        0.113092E+22
          4848.60000          4848.59517        2.0624530692        0.9992561217        0.113102E+22
          4848.59000          4848.58517        2.0624573229        0.9993844587        0.113116E+22
          4848.58000          4848.57517        2.0624615767        0.9995238959        0.113131E+22
          4848.57000          4848.56518        2.0624658304        0.9996510535        0.113145E+22
          4848.56000          4848.55518        2.0624700842        0.9997520729        0.113155E+22
          4848.55000          4848.54518        2.0624743380        0.9998233636        0.113163E+22
          4848.54000          4848.53518        2.0624785918        0.9998686167        0.113167E+22
          4848.53000          4848.52518        2.0624828456        0.9998946935        0.113170E+22
          4848.52000          4848.51518        2.0624870994        0.9999084314        0.113171E+22
          4848.51000          4848.50518        2.0624913533        0.9999150742        0.113171E+22
          4848.50000          4848.49518        2.0624956072        0.9999180077        0.113170E+22
          4848.49000          4848.48518        2.0624998611        0.9999191487        0.113170E+22
          4848.48000          4848.47518        2.0625041150        0.9999194710        0.113169E+22
          4848.47000          4848.46518        2.0625083689        0.9999194262        0.113169E+22
          4848.46000          4848.45518        2.0625126229        0.9999192065        0.113168E+22
          4848.45000          4848.44518        2.0625168768        0.9999188828        0.113167E+22
          4848.44000          4848.43518        2.0625211308        0.9999184611        0.113167E+22
          4848.43000          4848.42518        2.0625253848        0.9999178800        0.113166E+22
          4848.42000          4848.41518        2.0625296388        0.9999169428        0.113165E+22
