  2004.533083  194.70842  17.00200  13.00000  45.94500 -90.27300  0.44200  959.00000  26.20000  0.50000  27.65300  0.46900  0.00753  45.10000  0.00240  235.80000  1.10000  6.9209E+21  2.1060E+20  6.4483E+21  1.0140E+20  7.3694E+21  1.0140E+20  7.7532E+21  9.3600E+19  7.6198E+21  1.0920E+20  7.6354E+21  1.0140E+20  7.6885E+21  5.9280E+19  7.6924E+21  6.9420E+19
  2004.533083  194.70874  17.00970  14.00000  45.94500 -90.27300  0.44200  958.90000  26.30000  0.50000  27.60700  0.47000  0.00753  45.10000  0.00240  236.30000  1.20000  6.9208E+21  2.1057E+20  6.4545E+21  9.3588E+19  7.3708E+21  1.0139E+20  7.7561E+21  9.3588E+19  7.6196E+21  1.0919E+20  7.6438E+21  1.0139E+20  7.6898E+21  5.8492E+19  7.6961E+21  6.8631E+19
  2004.533088  194.71042  17.05000  15.00000  45.94500 -90.27300  0.44200  958.90000  26.40000  0.50000  27.37000  0.47000  0.00753  45.10000  0.00240  237.20000  1.00000  6.9247E+21  2.1057E+20  6.4568E+21  1.0139E+20  7.3724E+21  1.0139E+20  7.7600E+21  9.3588E+19  7.6235E+21  1.0919E+20  7.6469E+21  1.0139E+20  7.6914E+21  5.9272E+19  7.7000E+21  7.0191E+19
  2004.533089  194.71076  17.05830  16.00000  45.94500 -90.27300  0.44200  958.90000  26.20000  0.50000  27.32300  0.47000  0.00753  45.10000  0.00240  237.30000  0.90000  6.9240E+21  2.1057E+20  6.4591E+21  9.3588E+19  7.3724E+21  1.0139E+20  7.7592E+21  9.3588E+19  7.6227E+21  1.0919E+20  7.6493E+21  1.0139E+20  7.6914E+21  5.9272E+19  7.6992E+21  6.9411E+19
  2004.533094  194.71244  17.09860  17.00000  45.94500 -90.27300  0.44200  958.90000  26.10000  0.50000  27.09500  0.47000  0.00753  45.10000  0.00240  237.40000  0.80000  6.9271E+21  2.1057E+20  6.4552E+21  9.3588E+19  7.3763E+21  1.0139E+20  7.7616E+21  9.3588E+19  7.6266E+21  1.0919E+20  7.6430E+21  1.0139E+20  7.6961E+21  5.9272E+19  7.7007E+21  7.0191E+19
  2004.533095  194.71277  17.10640  18.00000  45.94500 -90.27300  0.44200  958.80000  26.20000  0.50000  27.05100  0.47100  0.00753  45.10000  0.00240  237.40000  1.00000  6.9254E+21  2.2614E+20  6.4209E+21  1.0137E+20  7.3777E+21  1.3257E+20  7.7660E+21  1.3257E+20  7.6249E+21  1.4816E+20  7.6038E+21  1.0917E+20  7.6974E+21  1.0917E+20  7.7052E+21  1.1697E+20
  2004.533100  194.71490  17.15770  19.00000  45.94500 -90.27300  0.44200  958.70000  26.50000  0.51000  26.77300  0.47200  0.00753  45.10000  0.00240  236.70000  0.80000  6.9191E+21  2.1832E+20  6.4364E+21  1.0136E+20  7.3736E+21  1.0916E+20  7.7580E+21  1.0916E+20  7.6184E+21  1.2475E+20  7.6223E+21  1.0136E+20  7.6925E+21  7.7970E+19  7.6980E+21  8.5767E+19
  2004.533106  194.71710  17.21050  20.00000  45.94500 -90.27300  0.44200  958.60000  26.60000  0.51000  26.49900  0.47300  0.00753  45.10000  0.00240  236.90000  1.10000  6.9151E+21  2.1049E+20  6.4574E+21  1.0135E+20  7.3664E+21  1.0135E+20  7.7539E+21  9.3552E+19  7.6136E+21  1.0914E+20  7.6471E+21  1.0135E+20  7.6861E+21  6.0809E+19  7.6931E+21  7.0944E+19
  2004.533111  194.71875  17.25000  21.00000  45.94500 -90.27300  0.44200  958.60000  26.50000  0.51000  26.30200  0.47300  0.00753  45.10000  0.00240  236.90000  1.00000  6.9174E+21  2.1049E+20  6.4527E+21  1.0135E+20  7.3680E+21  1.0135E+20  7.7555E+21  9.3552E+19  7.6167E+21  1.0914E+20  7.6416E+21  1.0135E+20  7.6869E+21  6.0809E+19  7.6954E+21  7.0944E+19
  2004.533112  194.71912  17.25880  22.00000  45.94500 -90.27300  0.44200  958.60000  26.50000  0.51000  26.25900  0.47300  0.00753  45.10000  0.00240  236.80000  0.80000  6.9158E+21  2.1049E+20  6.4574E+21  1.0135E+20  7.3672E+21  1.0135E+20  7.7531E+21  1.0135E+20  7.6151E+21  1.0914E+20  7.6479E+21  1.0135E+20  7.6861E+21  6.0809E+19  7.6923E+21  7.0944E+19
  2004.533116  194.72080  17.29920  23.00000  45.94500 -90.27300  0.44200  958.50000  26.50000  0.51000  26.06800  0.47300  0.00753  45.10000  0.00240  236.30000  0.70000  6.9174E+21  2.1049E+20  6.4512E+21  1.0135E+20  7.3688E+21  1.0135E+20  7.7523E+21  9.3552E+19  7.6167E+21  1.0914E+20  7.6401E+21  1.0135E+20  7.6876E+21  6.0029E+19  7.6923E+21  7.0164E+19
  2004.533118  194.72118  17.30830  24.00000  45.94500 -90.27300  0.44200  958.40000  26.40000  0.51000  26.02500  0.47400  0.00753  45.10000  0.00240  237.20000  0.80000  6.9188E+21  2.1046E+20  6.4605E+21  1.0134E+20  7.3694E+21  1.0134E+20  7.7552E+21  9.3540E+19  7.6181E+21  1.0913E+20  7.6508E+21  1.0134E+20  7.6882E+21  6.0022E+19  7.6952E+21  7.0155E+19
  2004.533122  194.72283  17.34780  25.00000  45.94500 -90.27300  0.44200  958.40000  26.40000  0.51000  25.84700  0.47400  0.00753  45.10000  0.00240  237.90000  1.10000  6.9181E+21  2.1046E+20  6.4441E+21  1.0134E+20  7.3694E+21  1.0134E+20  7.7537E+21  9.3540E+19  7.6173E+21  1.0913E+20  7.6313E+21  1.0134E+20  7.6882E+21  6.0801E+19  7.6929E+21  7.1714E+19
  2004.533123  194.72317  17.35610  26.00000  45.94500 -90.27300  0.44200  958.40000  26.40000  0.51000  25.81100  0.47400  0.00753  45.10000  0.00240  237.60000  1.10000  6.9181E+21  2.1046E+20  6.4465E+21  1.0134E+20  7.3702E+21  1.0134E+20  7.7584E+21  1.0134E+20  7.6173E+21  1.0913E+20  7.6336E+21  1.0134E+20  7.6890E+21  6.0801E+19  7.6983E+21  7.0935E+19
  2004.533128  194.72485  17.39650  27.00000  45.94500 -90.27300  0.44200  958.50000  26.50000  0.51000  25.63900  0.47300  0.00753  45.10000  0.00240  236.70000  1.50000  6.9119E+21  2.1049E+20  6.4418E+21  1.0135E+20  7.3633E+21  1.0135E+20  7.7555E+21  1.0135E+20  7.6112E+21  1.0914E+20  7.6299E+21  1.0135E+20  7.6822E+21  6.2368E+19  7.6954E+21  7.2503E+19
  2004.533129  194.72521  17.40500  28.00000  45.94500 -90.27300  0.44200  958.50000  26.60000  0.51000  25.60300  0.47300  0.00753  45.10000  0.00240  236.30000  1.20000  6.9158E+21  2.1049E+20  6.4527E+21  1.0135E+20  7.3688E+21  1.0135E+20  7.7562E+21  1.0135E+20  7.6151E+21  1.0914E+20  7.6424E+21  1.0135E+20  7.6884E+21  6.2368E+19  7.6962E+21  7.1723E+19
  2004.533133  194.72685  17.44450  29.00000  45.94500 -90.27300  0.44200  958.60000  26.80000  0.51000  25.44500  0.47300  0.00753  45.10000  0.00240  235.40000  1.70000  6.9158E+21  2.1049E+20  6.4527E+21  1.0135E+20  7.3680E+21  1.0135E+20  7.7570E+21  1.0135E+20  7.6151E+21  1.0914E+20  7.6432E+21  1.0135E+20  7.6869E+21  6.3148E+19  7.6970E+21  7.3282E+19
  2004.533134  194.72722  17.45330  30.00000  45.94500 -90.27300  0.44200  958.60000  27.00000  0.51000  25.41000  0.47300  0.00753  45.10000  0.00240  235.00000  1.30000  6.9127E+21  2.2608E+20  6.4029E+21  1.0914E+20  7.3688E+21  1.4033E+20  7.7617E+21  1.3253E+20  7.6120E+21  1.4033E+20  7.5839E+21  1.0914E+20  7.6876E+21  1.0914E+20  7.7017E+21  1.1694E+20
  2005.539121  196.91409  21.93810  31.00000  45.94500 -90.27300  0.44200  959.00000  24.10000  0.78000  52.20400  0.45000  0.00753  45.05000  0.00240  210.40000  1.20000  6.9383E+21  2.2585E+20  6.4461E+21  1.0124E+20  7.3379E+21  1.0903E+20  7.7280E+21  1.0124E+20  7.6190E+21  1.0903E+20  7.6291E+21  1.0124E+20  7.6494E+21  5.9968E+19  7.6611E+21  6.9313E+19
  2005.539122  196.91448  21.94750  32.00000  45.94500 -90.27300  0.44200  959.00000  24.10000  0.78000  52.30100  0.45000  0.00753  45.05000  0.00240  209.50000  1.20000  6.9391E+21  2.2585E+20  6.4524E+21  1.0124E+20  7.3379E+21  1.0903E+20  7.7257E+21  1.0124E+20  7.6198E+21  1.0903E+20  7.6369E+21  1.0124E+20  7.6494E+21  5.9968E+19  7.6587E+21  7.0092E+19
  2005.539127  196.91612  21.98700  33.00000  45.94500 -90.27300  0.44200  959.10000  24.00000  0.78000  52.71000  0.44900  0.00753  45.05000  0.00240  209.90000  0.80000  6.9307E+21  4.5955E+21  6.3496E+21  1.4020E+21  7.3528E+21  2.2588E+21  7.6986E+21  2.2588E+21  7.6083E+21  4.5955E+21  7.5187E+21  1.4020E+21  7.6620E+21  2.2588E+21  7.6262E+21  2.2588E+21
  2005.539130  196.91737  22.01690  34.00000  45.94500 -90.27300  0.44200  959.10000  24.00000  0.78000  53.02000  0.44900  0.00753  45.05000  0.00240  209.70000  1.30000  6.9431E+21  2.2588E+20  6.4540E+21  1.0126E+20  7.3419E+21  1.0905E+20  7.7321E+21  1.0126E+20  7.6231E+21  1.0905E+20  7.6379E+21  1.0126E+20  7.6535E+21  5.9196E+19  7.6644E+21  6.9322E+19
  2005.539135  196.91902  22.05640  35.00000  45.94500 -90.27300  0.44200  959.10000  24.00000  0.78000  53.42900  0.44900  0.00753  45.05000  0.00240  209.00000  1.70000  6.9431E+21  2.2588E+20  6.4477E+21  1.0126E+20  7.3388E+21  1.0905E+20  7.7251E+21  1.0126E+20  7.6223E+21  1.0905E+20  7.6293E+21  1.0126E+20  7.6504E+21  5.8417E+19  7.6574E+21  6.7764E+19
  2005.539136  196.91941  22.06580  36.00000  45.94500 -90.27300  0.44200  959.10000  24.10000  0.78000  53.52700  0.44900  0.00753  45.05000  0.00240  209.00000  1.60000  6.9447E+21  2.2588E+20  6.4501E+21  1.0126E+20  7.3396E+21  1.0905E+20  7.7275E+21  1.0126E+20  7.6239E+21  1.0905E+20  7.6324E+21  1.0126E+20  7.6511E+21  5.9196E+19  7.6597E+21  6.8543E+19
  2005.539140  196.92105  22.10530  37.00000  45.94500 -90.27300  0.44200  959.10000  24.20000  0.78000  53.93600  0.44900  0.00753  45.05000  0.00240  209.30000  1.10000  6.9439E+21  2.2588E+20  6.4555E+21  1.0126E+20  7.3372E+21  1.0905E+20  7.7244E+21  1.0126E+20  7.6231E+21  1.0905E+20  7.6395E+21  1.0126E+20  7.6480E+21  5.9975E+19  7.6566E+21  6.9322E+19
  2005.539141  196.92141  22.11390  38.00000  45.94500 -90.27300  0.44200  959.10000  24.20000  0.78000  54.02600  0.44900  0.00753  45.05000  0.00240  209.40000  1.60000  6.9439E+21  2.2588E+20  6.4633E+21  1.0126E+20  7.3349E+21  1.0905E+20  7.7275E+21  1.0126E+20  7.6231E+21  1.0905E+20  7.6496E+21  1.0126E+20  7.6465E+21  6.0754E+19  7.6597E+21  7.0101E+19
  2005.539146  196.92309  22.15420  39.00000  45.94500 -90.27300  0.44200  959.10000  24.20000  0.78000  54.44500  0.44900  0.00753  45.05000  0.00240  208.90000  1.70000  6.9416E+21  2.2588E+20  6.4516E+21  1.0126E+20  7.3326E+21  1.0905E+20  7.7228E+21  1.0126E+20  7.6192E+21  1.0905E+20  7.6348E+21  1.0126E+20  7.6433E+21  5.9196E+19  7.6543E+21  6.8543E+19
  2005.539150  196.92445  22.18690  40.00000  45.94500 -90.27300  0.44200  959.00000  24.30000  0.78000  54.78400  0.45000  0.00753  45.05000  0.00240  208.30000  1.60000  6.9469E+21  2.2585E+20  6.4570E+21  1.0124E+20  7.3379E+21  1.0903E+20  7.7288E+21  1.0124E+20  7.6252E+21  1.1682E+20  7.6408E+21  1.0124E+20  7.6486E+21  5.9189E+19  7.6603E+21  6.9313E+19
  2005.539154  196.92613  22.22720  41.00000  45.94500 -90.27300  0.44200  959.10000  24.40000  0.78000  55.20400  0.44900  0.00753  45.05000  0.00240  208.00000  1.70000  6.9462E+21  2.2588E+20  6.4508E+21  1.0126E+20  7.3357E+21  1.0905E+20  7.7228E+21  1.0126E+20  7.6247E+21  1.1683E+20  7.6332E+21  1.0126E+20  7.6465E+21  5.9975E+19  7.6543E+21  7.0101E+19
  2005.539155  196.92648  22.23550  42.00000  45.94500 -90.27300  0.44200  959.00000  24.20000  0.78000  55.29000  0.45000  0.00753  45.05000  0.00240  207.20000  2.00000  6.9500E+21  2.2585E+20  6.4625E+21  1.0124E+20  7.3394E+21  1.0903E+20  7.7265E+21  1.0124E+20  7.6283E+21  1.1682E+20  7.6463E+21  1.0124E+20  7.6502E+21  5.9189E+19  7.6587E+21  6.9313E+19
  2005.539160  196.92814  22.27530  43.00000  45.94500 -90.27300  0.44200  959.00000  24.20000  0.78000  55.70400  0.45000  0.00753  45.05000  0.00240  206.90000  2.20000  6.9477E+21  4.5949E+21  6.3978E+21  1.4018E+21  7.3978E+21  2.3364E+21  7.7802E+21  2.3364E+21  7.6252E+21  4.5949E+21  7.5824E+21  1.4797E+21  7.7086E+21  2.3364E+21  7.7039E+21  2.3364E+21
  2005.539163  196.92934  22.30420  44.00000  45.94500 -90.27300  0.44200  959.00000  24.10000  0.78000  56.00500  0.45000  0.00753  45.05000  0.00240  206.20000  1.90000  6.9500E+21  2.3364E+20  6.4601E+21  1.0124E+20  7.3340E+21  1.0903E+20  7.7241E+21  1.0124E+20  7.6276E+21  1.1682E+20  7.6439E+21  1.0124E+20  7.6447E+21  5.9968E+19  7.6556E+21  7.0092E+19
  2005.539168  196.93102  22.34450  45.00000  45.94500 -90.27300  0.44200  959.10000  24.10000  0.78000  56.42500  0.44900  0.00753  45.05000  0.00240  206.20000  2.10000  6.9501E+21  2.3367E+20  6.4586E+21  1.0126E+20  7.3349E+21  1.0905E+20  7.7275E+21  1.0126E+20  7.6270E+21  1.1683E+20  7.6426E+21  1.0126E+20  7.6457E+21  5.9975E+19  7.6581E+21  6.9322E+19
  2005.539169  196.93146  22.35500  46.00000  45.94500 -90.27300  0.44200  959.10000  24.10000  0.78000  56.53400  0.44900  0.00753  45.05000  0.00240  204.60000  2.10000  6.9540E+21  2.3367E+20  6.4610E+21  1.0126E+20  7.3388E+21  1.0905E+20  7.7314E+21  1.0126E+20  7.6309E+21  1.1683E+20  7.6457E+21  1.0126E+20  7.6496E+21  5.9975E+19  7.6620E+21  6.9322E+19
  2005.539173  196.93312  22.39480  47.00000  45.94500 -90.27300  0.44200  959.10000  24.00000  0.78000  56.94900  0.44900  0.00753  45.05000  0.00240  205.10000  1.90000  6.9532E+21  2.3367E+20  6.4579E+21  1.0126E+20  7.3333E+21  1.0905E+20  7.7236E+21  1.0126E+20  7.6293E+21  1.1683E+20  7.6418E+21  1.0126E+20  7.6433E+21  5.9196E+19  7.6543E+21  7.0101E+19
  2005.539174  196.93348  22.40360  48.00000  45.94500 -90.27300  0.44200  959.00000  24.10000  0.78000  57.04100  0.45000  0.00753  45.05000  0.00240  205.50000  2.10000  6.9555E+21  2.3364E+20  6.4586E+21  1.0124E+20  7.3394E+21  1.0903E+20  7.7296E+21  1.0124E+20  7.6322E+21  1.1682E+20  7.6424E+21  1.0124E+20  7.6494E+21  5.9968E+19  7.6611E+21  6.9313E+19
  2005.539179  196.93516  22.44390  49.00000  45.94500 -90.27300  0.44200  959.00000  24.00000  0.78000  57.46200  0.45000  0.00753  45.05000  0.00240  204.60000  1.60000  6.9539E+21  2.3364E+20  6.4539E+21  1.0124E+20  7.3355E+21  1.0903E+20  7.7273E+21  1.0124E+20  7.6299E+21  1.1682E+20  7.6361E+21  1.0124E+20  7.6455E+21  5.9189E+19  7.6579E+21  7.0092E+19
  2005.539180  196.93552  22.45250  50.00000  45.94500 -90.27300  0.44200  959.00000  23.90000  0.78000  57.55100  0.45000  0.00753  45.05000  0.00240  205.10000  2.10000  6.9586E+21  2.3364E+20  6.4578E+21  1.0124E+20  7.3379E+21  1.0903E+20  7.7273E+21  1.0124E+20  7.6346E+21  1.1682E+20  7.6408E+21  1.0124E+20  7.6478E+21  5.9189E+19  7.6579E+21  6.9313E+19
  2005.539185  196.93717  22.49200  51.00000  45.94500 -90.27300  0.44200  959.00000  23.90000  0.78000  57.96300  0.45000  0.00753  45.05000  0.00240  203.20000  2.00000  6.9555E+21  2.3364E+20  6.4570E+21  1.0124E+20  7.3324E+21  1.0903E+20  7.7249E+21  1.0124E+20  7.6299E+21  1.1682E+20  7.6392E+21  1.0124E+20  7.6424E+21  5.9189E+19  7.6556E+21  6.9313E+19
  2005.539186  196.93751  22.50030  52.00000  45.94500 -90.27300  0.44200  959.10000  23.90000  0.78000  58.04900  0.44900  0.00753  45.05000  0.00240  202.60000  1.90000  6.9587E+21  2.3367E+20  6.4633E+21  1.0126E+20  7.3388E+21  1.0905E+20  7.7259E+21  1.0126E+20  7.6340E+21  1.1683E+20  7.6480E+21  1.0126E+20  7.6488E+21  5.8417E+19  7.6566E+21  6.9322E+19
  2005.539190  196.93919  22.54060  53.00000  45.94500 -90.27300  0.44200  959.10000  23.90000  0.78000  58.47000  0.44900  0.00753  45.05000  0.00240  202.60000  1.60000  6.9564E+21  2.3367E+20  6.4555E+21  1.0126E+20  7.3333E+21  1.1683E+20  7.7236E+21  1.0905E+20  7.6309E+21  1.1683E+20  7.6387E+21  1.0126E+20  7.6426E+21  5.9975E+19  7.6543E+21  7.0880E+19
  2005.539191  196.93955  22.54920  54.00000  45.94500 -90.27300  0.44200  959.10000  23.90000  0.79000  58.55900  0.44900  0.00753  45.05000  0.00240  202.20000  2.30000  6.9525E+21  2.3367E+20  6.4470E+21  1.0126E+20  7.3209E+21  1.1683E+20  7.7119E+21  1.0905E+20  7.6270E+21  1.1683E+20  7.6278E+21  1.0126E+20  7.6301E+21  6.0754E+19  7.6426E+21  7.0880E+19
  2005.539196  196.94120  22.58870  55.00000  45.94500 -90.27300  0.44200  959.20000  24.00000  0.79000  58.97100  0.44800  0.00753  45.05000  0.00240  200.10000  4.60000  7.1356E+21  2.7265E+20  6.6223E+21  1.1685E+20  7.6319E+21  1.3243E+20  8.0128E+21  1.2464E+20  7.8282E+21  1.7138E+20  7.8336E+21  1.2464E+20  7.9536E+21  9.3480E+19  7.9396E+21  1.0127E+20
  2005.539197  196.94156  22.59750  56.00000  45.94500 -90.27300  0.44200  959.10000  24.00000  0.78000  59.06400  0.44900  0.00753  45.05000  0.00240  200.40000  3.20000  6.8808E+21  3.1156E+20  6.4298E+21  1.5578E+20  7.2508E+21  1.6357E+20  7.6465E+21  1.5578E+20  7.5475E+21  2.3367E+20  7.6052E+21  1.5578E+20  7.5553E+21  1.3241E+20  7.5764E+21  1.4020E+20
  2005.539201  196.94322  22.63730  57.00000  45.94500 -90.27300  0.44200  959.10000  24.10000  0.78000  59.47800  0.44900  0.00753  45.05000  0.00240  200.60000  1.80000  6.9610E+21  2.4146E+20  6.4555E+21  1.0905E+20  7.3326E+21  1.1683E+20  7.7244E+21  1.0905E+20  7.6348E+21  1.2462E+20  7.6379E+21  1.0905E+20  7.6418E+21  6.6985E+19  7.6543E+21  7.7890E+19
  2005.539202  196.94357  22.64560  58.00000  45.94500 -90.27300  0.44200  959.20000  24.10000  0.78000  59.56500  0.44800  0.00753  45.05000  0.00240  200.50000  2.00000  6.9643E+21  2.3370E+20  6.4657E+21  1.0127E+20  7.3366E+21  1.1685E+20  7.7300E+21  1.0906E+20  7.6381E+21  1.1685E+20  7.6506E+21  1.0127E+20  7.6459E+21  5.9983E+19  7.6599E+21  7.0110E+19
  2005.539207  196.94525  22.68590  59.00000  45.94500 -90.27300  0.44200  959.20000  24.20000  0.78000  59.98600  0.44800  0.00753  45.05000  0.00240  197.00000  2.70000  6.9682E+21  2.4149E+20  6.4789E+21  1.0127E+20  7.3584E+21  1.0906E+20  7.7479E+21  1.0127E+20  7.6428E+21  1.2464E+20  7.6654E+21  1.0127E+20  7.6685E+21  5.9204E+19  7.6778E+21  7.0110E+19
  2005.539213  196.94759  22.74220  60.00000  45.94500 -90.27300  0.44200  959.20000  24.10000  0.79000  60.57400  0.44800  0.00753  45.05000  0.00240  198.10000  1.80000  6.9650E+21  2.3370E+20  6.4649E+21  1.0127E+20  7.3304E+21  1.1685E+20  7.7222E+21  1.0906E+20  7.6381E+21  1.1685E+20  7.6482E+21  1.0127E+20  7.6389E+21  5.9983E+19  7.6521E+21  7.0110E+19
  2005.539218  196.94928  22.78260  61.00000  45.94500 -90.27300  0.44200  959.20000  24.10000  0.79000  60.99400  0.44800  0.00753  45.05000  0.00240  198.00000  2.30000  6.9682E+21  2.3370E+20  6.4579E+21  1.0127E+20  7.3351E+21  1.1685E+20  7.7277E+21  1.0906E+20  7.6404E+21  1.1685E+20  7.6397E+21  1.0906E+20  7.6435E+21  5.8425E+19  7.6568E+21  6.9331E+19
  2005.539219  196.94961  22.79060  62.00000  45.94500 -90.27300  0.44200  959.10000  24.10000  0.79000  61.07800  0.44900  0.00753  45.05000  0.00240  197.20000  1.90000  6.9704E+21  2.3367E+20  6.4680E+21  1.0126E+20  7.3372E+21  1.1683E+20  7.7259E+21  1.0905E+20  7.6433E+21  1.1683E+20  7.6511E+21  1.0905E+20  7.6457E+21  5.9196E+19  7.6550E+21  6.9322E+19
