begin HEADER
  File_Creation        = "2009-11-10T23:04:33"
  File_ID              = "GOSAT Noise for Pol: P, Gain: H. Example only, real values vary with scene"
  Labels               = "COLOR_1" "CNV_COEF_1" "COLOR_2" "CNV_COEF_2" "COLOR_3" "CNV_COEF_3"
  Num_Columns          = 6
  Num_Rows             = 3508
  band_noise_values    = 1.276671e-01 8.014058e-02 9.291514e-02
  source_acos_l1b_file = /test/gds/system_test/B2.05.01/l1b/acos_L1b_090724_01_Production090929_091019194551t.hdf
  source_sounding_id   = 20090724012908
end HEADER

#         COLOR_1       CNV_COEF_1          COLOR_2       CNV_COEF_2          COLOR_3       CNV_COEF_3
   4.70000000e+02   1.50314232e-08   4.70000000e+02   1.56751856e-08   4.70000000e+02   6.56121424e-09
   4.71000000e+02   1.50250301e-08   4.71000000e+02   1.56808433e-08   4.71000000e+02   6.55790489e-09
   4.72000000e+02   1.50185553e-08   4.72000000e+02   1.56751430e-08   4.72000000e+02   6.55614762e-09
   4.73000000e+02   1.50151394e-08   4.73000000e+02   1.56649502e-08   4.73000000e+02   6.55719701e-09
   4.74000000e+02   1.50150452e-08   4.74000000e+02   1.56737379e-08   4.74000000e+02   6.56358790e-09
   4.75000000e+02   1.50149511e-08   4.75000000e+02   1.56888742e-08   4.75000000e+02   6.57559251e-09
   4.76000000e+02   1.50093058e-08   4.76000000e+02   1.56911835e-08   4.76000000e+02   6.57742838e-09
   4.77000000e+02   1.50035095e-08   4.77000000e+02   1.56880891e-08   4.77000000e+02   6.56331967e-09
   4.78000000e+02   1.50015627e-08   4.78000000e+02   1.56850088e-08   4.78000000e+02   6.55513155e-09
   4.79000000e+02   1.50040105e-08   4.79000000e+02   1.56850675e-08   4.79000000e+02   6.55567911e-09
   4.80000000e+02   1.50064583e-08   4.80000000e+02   1.56886806e-08   4.80000000e+02   6.55764643e-09
   4.81000000e+02   1.50105048e-08   4.81000000e+02   1.56888955e-08   4.81000000e+02   6.55484689e-09
   4.82000000e+02   1.50146153e-08   4.82000000e+02   1.56910644e-08   4.82000000e+02   6.55796928e-09
   4.83000000e+02   1.50153561e-08   4.83000000e+02   1.57007527e-08   4.83000000e+02   6.56430599e-09
   4.84000000e+02   1.50120503e-08   4.84000000e+02   1.56970472e-08   4.84000000e+02   6.56980026e-09
   4.85000000e+02   1.50087445e-08   4.85000000e+02   1.56882543e-08   4.85000000e+02   6.55782983e-09
   4.86000000e+02   1.50082382e-08   4.86000000e+02   1.56900803e-08   4.86000000e+02   6.55284715e-09
   4.87000000e+02   1.50078883e-08   4.87000000e+02   1.56898636e-08   4.87000000e+02   6.55384680e-09
   4.88000000e+02   1.50056749e-08   4.88000000e+02   1.56870854e-08   4.88000000e+02   6.55466392e-09
   4.89000000e+02   1.50011097e-08   4.89000000e+02   1.56936864e-08   4.89000000e+02   6.55485666e-09
   4.90000000e+02   1.49965427e-08   4.90000000e+02   1.57034794e-08   4.90000000e+02   6.55625465e-09
   4.91000000e+02   1.49946580e-08   4.91000000e+02   1.57057016e-08   4.91000000e+02   6.55945387e-09
   4.92000000e+02   1.49929580e-08   4.92000000e+02   1.57046447e-08   4.92000000e+02   6.56262422e-09
   4.93000000e+02   1.49875294e-08   4.93000000e+02   1.57017901e-08   4.93000000e+02   6.55369092e-09
   4.94000000e+02   1.49771378e-08   4.94000000e+02   1.56978803e-08   4.94000000e+02   6.54540866e-09
   4.95000000e+02   1.49667461e-08   4.95000000e+02   1.57007172e-08   4.95000000e+02   6.54442855e-09
   4.96000000e+02   1.49746224e-08   4.96000000e+02   1.57059628e-08   4.96000000e+02   6.54550725e-09
   4.97000000e+02   1.49840300e-08   4.97000000e+02   1.57066022e-08   4.97000000e+02   6.54339383e-09
   4.98000000e+02   1.49912758e-08   4.98000000e+02   1.57049875e-08   4.98000000e+02   6.54623733e-09
   4.99000000e+02   1.49954840e-08   4.99000000e+02   1.57088227e-08   4.99000000e+02   6.54920917e-09
   5.00000000e+02   1.49996922e-08   5.00000000e+02   1.57138587e-08   5.00000000e+02   6.55095844e-09
   5.01000000e+02   1.49947788e-08   5.01000000e+02   1.57171858e-08   5.01000000e+02   6.54575105e-09
   5.02000000e+02   1.49889594e-08   5.02000000e+02   1.57199924e-08   5.02000000e+02   6.54266907e-09
   5.03000000e+02   1.49877089e-08   5.03000000e+02   1.57184434e-08   5.03000000e+02   6.54097532e-09
   5.04000000e+02   1.49932067e-08   5.04000000e+02   1.57275828e-08   5.04000000e+02   6.54392229e-09
   5.05000000e+02   1.49987063e-08   5.05000000e+02   1.57424758e-08   5.05000000e+02   6.54470078e-09
   5.06000000e+02   1.49856927e-08   5.06000000e+02   1.57574025e-08   5.06000000e+02   6.54727028e-09
   5.07000000e+02   1.49705581e-08   5.07000000e+02   1.57515458e-08   5.07000000e+02   6.55062182e-09
   5.08000000e+02   1.49634047e-08   5.08000000e+02   1.57433586e-08   5.08000000e+02   6.54697541e-09
   5.09000000e+02   1.49686947e-08   5.09000000e+02   1.57702775e-08   5.09000000e+02   6.54220855e-09
   5.10000000e+02   1.49739847e-08   5.10000000e+02   1.57669042e-08   5.10000000e+02   6.54565468e-09
   5.11000000e+02   1.49693467e-08   5.11000000e+02   1.57410938e-08   5.11000000e+02   6.54283161e-09
   5.12000000e+02   1.49634101e-08   5.12000000e+02   1.57328177e-08   5.12000000e+02   6.53981314e-09
   5.13000000e+02   1.49638186e-08   5.13000000e+02   1.57329616e-08   5.13000000e+02   6.54089405e-09
   5.14000000e+02   1.49746615e-08   5.14000000e+02   1.57329154e-08   5.14000000e+02   6.54835697e-09
   5.15000000e+02   1.49855044e-08   5.15000000e+02   1.57328710e-08   5.15000000e+02   6.54276588e-09
   5.16000000e+02   1.49818735e-08   5.16000000e+02   1.57328266e-08   5.16000000e+02   6.54110188e-09
   5.17000000e+02   1.49761128e-08   5.17000000e+02   1.57342921e-08   5.17000000e+02   6.53806786e-09
   5.18000000e+02   1.49726400e-08   5.18000000e+02   1.57365534e-08   5.18000000e+02   6.53474297e-09
   5.19000000e+02   1.49731427e-08   5.19000000e+02   1.57403157e-08   5.19000000e+02   6.53547438e-09
   5.20000000e+02   1.49736437e-08   5.20000000e+02   1.57411542e-08   5.20000000e+02   6.53115384e-09
   5.21000000e+02   1.49679593e-08   5.21000000e+02   1.57466591e-08   5.21000000e+02   6.52952981e-09
   5.22000000e+02   1.49612589e-08   5.22000000e+02   1.57510360e-08   5.22000000e+02   6.52655441e-09
   5.23000000e+02   1.49556758e-08   5.23000000e+02   1.57527325e-08   5.23000000e+02   6.52550547e-09
   5.24000000e+02   1.49521462e-08   5.24000000e+02   1.57518549e-08   5.24000000e+02   6.52806209e-09
   5.25000000e+02   1.49486166e-08   5.25000000e+02   1.57484141e-08   5.25000000e+02   6.52854037e-09
   5.26000000e+02   1.49508832e-08   5.26000000e+02   1.57534679e-08   5.26000000e+02   6.52693810e-09
   5.27000000e+02   1.49542032e-08   5.27000000e+02   1.57605644e-08   5.27000000e+02   6.52746124e-09
   5.28000000e+02   1.49571271e-08   5.28000000e+02   1.57661066e-08   5.28000000e+02   6.53134435e-09
   5.29000000e+02   1.49592800e-08   5.29000000e+02   1.57678901e-08   5.29000000e+02   6.52941790e-09
   5.30000000e+02   1.49614348e-08   5.30000000e+02   1.57672861e-08   5.30000000e+02   6.52954357e-09
   5.31000000e+02   1.49599710e-08   5.31000000e+02   1.57620210e-08   5.31000000e+02   6.52837695e-09
   5.32000000e+02   1.49577861e-08   5.32000000e+02   1.57560383e-08   5.32000000e+02   6.53104770e-09
   5.33000000e+02   1.49570543e-08   5.33000000e+02   1.57556510e-08   5.33000000e+02   6.52636301e-09
   5.34000000e+02   1.49593067e-08   5.34000000e+02   1.57579425e-08   5.34000000e+02   6.53144117e-09
   5.35000000e+02   1.49615573e-08   5.35000000e+02   1.57598823e-08   5.35000000e+02   6.53052279e-09
   5.36000000e+02   1.49560790e-08   5.36000000e+02   1.57644102e-08   5.36000000e+02   6.52542020e-09
   5.37000000e+02   1.49489132e-08   5.37000000e+02   1.57718159e-08   5.37000000e+02   6.52315979e-09
   5.38000000e+02   1.49438311e-08   5.38000000e+02   1.57795697e-08   5.38000000e+02   6.51874688e-09
   5.39000000e+02   1.49432928e-08   5.39000000e+02   1.57801434e-08   5.39000000e+02   6.51648380e-09
   5.40000000e+02   1.49427546e-08   5.40000000e+02   1.57760667e-08   5.40000000e+02   6.51690657e-09
   5.41000000e+02   1.49426604e-08   5.41000000e+02   1.57799214e-08   5.41000000e+02   6.52340582e-09
   5.42000000e+02   1.49426729e-08   5.42000000e+02   1.57867976e-08   5.42000000e+02   6.53389476e-09
   5.43000000e+02   1.49422341e-08   5.43000000e+02   1.57923630e-08   5.43000000e+02   6.53344046e-09
   5.44000000e+02   1.49407562e-08   5.44000000e+02   1.57913469e-08   5.44000000e+02   6.52276810e-09
   5.45000000e+02   1.49392783e-08   5.45000000e+02   1.57851847e-08   5.45000000e+02   6.51704202e-09
   5.46000000e+02   1.49410422e-08   5.46000000e+02   1.57767595e-08   5.46000000e+02   6.51433929e-09
   5.47000000e+02   1.49436374e-08   5.47000000e+02   1.57746101e-08   5.47000000e+02   6.51523013e-09
   5.48000000e+02   1.49466999e-08   5.48000000e+02   1.57780864e-08   5.48000000e+02   6.51521859e-09
   5.49000000e+02   1.49509081e-08   5.49000000e+02   1.57765676e-08   5.49000000e+02   6.51782761e-09
   5.50000000e+02   1.49551180e-08   5.50000000e+02   1.57836180e-08   5.50000000e+02   6.53003251e-09
   5.51000000e+02   1.49464316e-08   5.51000000e+02   1.57969300e-08   5.51000000e+02   6.51689591e-09
   5.52000000e+02   1.49341677e-08   5.52000000e+02   1.58080056e-08   5.52000000e+02   6.51111343e-09
   5.53000000e+02   1.49262540e-08   5.53000000e+02   1.58082401e-08   5.53000000e+02   6.50723919e-09
   5.54000000e+02   1.49297321e-08   5.54000000e+02   1.57971360e-08   5.54000000e+02   6.51264198e-09
   5.55000000e+02   1.49332102e-08   5.55000000e+02   1.58029447e-08   5.55000000e+02   6.51197940e-09
   5.56000000e+02   1.49306558e-08   5.56000000e+02   1.58083751e-08   5.56000000e+02   6.51351773e-09
   5.57000000e+02   1.49262984e-08   5.57000000e+02   1.58013780e-08   5.57000000e+02   6.52150511e-09
   5.58000000e+02   1.49254227e-08   5.58000000e+02   1.57966333e-08   5.58000000e+02   6.52992727e-09
   5.59000000e+02   1.49342601e-08   5.59000000e+02   1.58001203e-08   5.59000000e+02   6.51795329e-09
   5.60000000e+02   1.49430974e-08   5.60000000e+02   1.58088813e-08   5.60000000e+02   6.51258514e-09
   5.61000000e+02   1.49374824e-08   5.61000000e+02   1.58135265e-08   5.61000000e+02   6.50215481e-09
   5.62000000e+02   1.49272363e-08   5.62000000e+02   1.58172337e-08   5.62000000e+02   6.50532117e-09
   5.63000000e+02   1.49223514e-08   5.63000000e+02   1.58230957e-08   5.63000000e+02   6.50457421e-09
   5.64000000e+02   1.49334642e-08   5.64000000e+02   1.58267675e-08   5.64000000e+02   6.52433307e-09
   5.65000000e+02   1.49445789e-08   5.65000000e+02   1.58269771e-08   5.65000000e+02   6.52033183e-09
   5.66000000e+02   1.49437618e-08   5.66000000e+02   1.58261315e-08   5.66000000e+02   6.49991039e-09
   5.67000000e+02   1.49388537e-08   5.67000000e+02   1.58218523e-08   5.67000000e+02   6.50259446e-09
   5.68000000e+02   1.49338124e-08   5.68000000e+02   1.58142619e-08   5.68000000e+02   6.50573595e-09
   5.69000000e+02   1.49283395e-08   5.69000000e+02   1.58170756e-08   5.69000000e+02   6.50083809e-09
   5.70000000e+02   1.49228683e-08   5.70000000e+02   1.58296984e-08   5.70000000e+02   6.49934062e-09
   5.71000000e+02   1.49206940e-08   5.71000000e+02   1.58344182e-08   5.71000000e+02   6.50721876e-09
   5.72000000e+02   1.49197277e-08   5.72000000e+02   1.58402766e-08   5.72000000e+02   6.52318111e-09
   5.73000000e+02   1.49184629e-08   5.73000000e+02   1.58432503e-08   5.73000000e+02   6.49888765e-09
   5.74000000e+02   1.49161750e-08   5.74000000e+02   1.58356421e-08   5.74000000e+02   6.49736398e-09
   5.75000000e+02   1.49138870e-08   5.75000000e+02   1.58360809e-08   5.75000000e+02   6.49371446e-09
   5.76000000e+02   1.49208486e-08   5.76000000e+02   1.58425468e-08   5.76000000e+02   6.49509202e-09
   5.77000000e+02   1.49314214e-08   5.77000000e+02   1.58475704e-08   5.77000000e+02   6.49469278e-09
   5.78000000e+02   1.49394896e-08   5.78000000e+02   1.58440727e-08   5.78000000e+02   6.50382059e-09
   5.79000000e+02   1.49382871e-08   5.79000000e+02   1.58449183e-08   5.79000000e+02   6.51231336e-09
   5.80000000e+02   1.49370845e-08   5.80000000e+02   1.58520734e-08   5.80000000e+02   6.50258380e-09
   5.81000000e+02   1.49366279e-08   5.81000000e+02   1.58492064e-08   5.81000000e+02   6.48596732e-09
   5.82000000e+02   1.49364823e-08   5.82000000e+02   1.58430691e-08   5.82000000e+02   6.48842668e-09
   5.83000000e+02   1.49356882e-08   5.83000000e+02   1.58449431e-08   5.83000000e+02   6.48372467e-09
   5.84000000e+02   1.49323043e-08   5.84000000e+02   1.58532867e-08   5.84000000e+02   6.49021370e-09
   5.85000000e+02   1.49289221e-08   5.85000000e+02   1.58594951e-08   5.85000000e+02   6.49352128e-09
   5.86000000e+02   1.49205128e-08   5.86000000e+02   1.58643196e-08   5.86000000e+02   6.50721343e-09
   5.87000000e+02   1.49098867e-08   5.87000000e+02   1.58636464e-08   5.87000000e+02   6.49124132e-09
   5.88000000e+02   1.49022537e-08   5.88000000e+02   1.58586886e-08   5.88000000e+02   6.48788623e-09
   5.89000000e+02   1.49076040e-08   5.89000000e+02   1.58564823e-08   5.89000000e+02   6.48033538e-09
   5.90000000e+02   1.49129527e-08   5.90000000e+02   1.58574220e-08   5.90000000e+02   6.48552234e-09
   5.91000000e+02   1.49157504e-08   5.91000000e+02   1.58588787e-08   5.91000000e+02   6.48442189e-09
   5.92000000e+02   1.49173527e-08   5.92000000e+02   1.58612785e-08   5.92000000e+02   6.48565868e-09
   5.93000000e+02   1.49184682e-08   5.93000000e+02   1.58735087e-08   5.93000000e+02   6.50900223e-09
   5.94000000e+02   1.49172852e-08   5.94000000e+02   1.58811719e-08   5.94000000e+02   6.49303633e-09
   5.95000000e+02   1.49161021e-08   5.95000000e+02   1.58699844e-08   5.95000000e+02   6.48494991e-09
   5.96000000e+02   1.49149528e-08   5.96000000e+02   1.58711533e-08   5.96000000e+02   6.48520704e-09
   5.97000000e+02   1.49138213e-08   5.97000000e+02   1.58802163e-08   5.97000000e+02   6.47740306e-09
   5.98000000e+02   1.49129775e-08   5.98000000e+02   1.58811204e-08   5.98000000e+02   6.48107967e-09
   5.99000000e+02   1.49136294e-08   5.99000000e+02   1.58844689e-08   5.99000000e+02   6.49272014e-09
   6.00000000e+02   1.49142796e-08   6.00000000e+02   1.58899169e-08   6.00000000e+02   6.50298526e-09
   6.01000000e+02   1.49103840e-08   6.01000000e+02   1.58918301e-08   6.01000000e+02   6.47909859e-09
   6.02000000e+02   1.49041028e-08   6.02000000e+02   1.58901035e-08   6.02000000e+02   6.47590204e-09
   6.03000000e+02   1.48997588e-08   6.03000000e+02   1.58907074e-08   6.03000000e+02   6.47214327e-09
   6.04000000e+02   1.49064583e-08   6.04000000e+02   1.58943188e-08   6.04000000e+02   6.47320109e-09
   6.05000000e+02   1.49131569e-08   6.05000000e+02   1.59012661e-08   6.05000000e+02   6.47456844e-09
   6.06000000e+02   1.49103609e-08   6.06000000e+02   1.59082756e-08   6.06000000e+02   6.49079013e-09
   6.07000000e+02   1.49022910e-08   6.07000000e+02   1.59095226e-08   6.07000000e+02   6.48713039e-09
   6.08000000e+02   1.48957335e-08   6.08000000e+02   1.59102669e-08   6.08000000e+02   6.47186171e-09
   6.09000000e+02   1.48987285e-08   6.09000000e+02   1.59118301e-08   6.09000000e+02   6.46937437e-09
   6.10000000e+02   1.49017225e-08   6.10000000e+02   1.59129687e-08   6.10000000e+02   6.46467813e-09
   6.11000000e+02   1.49021648e-08   6.11000000e+02   1.59108975e-08   6.11000000e+02   6.46975495e-09
   6.12000000e+02   1.49011115e-08   6.12000000e+02   1.59099134e-08   6.12000000e+02   6.47495346e-09
   6.13000000e+02   1.49007295e-08   6.13000000e+02   1.59153615e-08   6.13000000e+02   6.48489129e-09
   6.14000000e+02   1.49051100e-08   6.14000000e+02   1.59241473e-08   6.14000000e+02   6.48047571e-09
   6.15000000e+02   1.49094888e-08   6.15000000e+02   1.59241775e-08   6.15000000e+02   6.46500808e-09
   6.16000000e+02   1.49027155e-08   6.16000000e+02   1.59206675e-08   6.16000000e+02   6.46402398e-09
   6.17000000e+02   1.48890322e-08   6.17000000e+02   1.59171591e-08   6.17000000e+02   6.45797771e-09
   6.18000000e+02   1.48782204e-08   6.18000000e+02   1.59138889e-08   6.18000000e+02   6.46559517e-09
   6.19000000e+02   1.48903574e-08   6.19000000e+02   1.59138072e-08   6.19000000e+02   6.47027543e-09
   6.20000000e+02   1.49024952e-08   6.20000000e+02   1.59180455e-08   6.20000000e+02   6.48324328e-09
   6.21000000e+02   1.49079131e-08   6.21000000e+02   1.59323275e-08   6.21000000e+02   6.46306875e-09
   6.22000000e+02   1.49089399e-08   6.22000000e+02   1.59506737e-08   6.22000000e+02   6.45826237e-09
   6.23000000e+02   1.49097890e-08   6.23000000e+02   1.59489026e-08   6.23000000e+02   6.45489351e-09
   6.24000000e+02   1.49090305e-08   6.24000000e+02   1.59444191e-08   6.24000000e+02   6.45529763e-09
   6.25000000e+02   1.49082720e-08   6.25000000e+02   1.59425841e-08   6.25000000e+02   6.45350706e-09
   6.26000000e+02   1.49039909e-08   6.26000000e+02   1.59442273e-08   6.26000000e+02   6.46947473e-09
   6.27000000e+02   1.48972825e-08   6.27000000e+02   1.59466236e-08   6.27000000e+02   6.45869047e-09
   6.28000000e+02   1.48919206e-08   6.28000000e+02   1.59504463e-08   6.28000000e+02   6.45378107e-09
   6.29000000e+02   1.49009223e-08   6.29000000e+02   1.59537414e-08   6.29000000e+02   6.45136788e-09
   6.30000000e+02   1.49099240e-08   6.30000000e+02   1.59574185e-08   6.30000000e+02   6.45566045e-09
   6.31000000e+02   1.49099080e-08   6.31000000e+02   1.59580296e-08   6.31000000e+02   6.45737241e-09
   6.32000000e+02   1.49033461e-08   6.32000000e+02   1.59517928e-08   6.32000000e+02   6.46287113e-09
   6.33000000e+02   1.48973003e-08   6.33000000e+02   1.59478510e-08   6.33000000e+02   6.46474829e-09
   6.34000000e+02   1.48978003e-08   6.34000000e+02   1.59527254e-08   6.34000000e+02   6.44792753e-09
   6.35000000e+02   1.48983004e-08   6.35000000e+02   1.59571805e-08   6.35000000e+02   6.45516351e-09
   6.36000000e+02   1.48968597e-08   6.36000000e+02   1.59606532e-08   6.36000000e+02   6.45105658e-09
   6.37000000e+02   1.48939350e-08   6.37000000e+02   1.59652114e-08   6.37000000e+02   6.44462572e-09
   6.38000000e+02   1.48918122e-08   6.38000000e+02   1.59710449e-08   6.38000000e+02   6.45117382e-09
   6.39000000e+02   1.49021879e-08   6.39000000e+02   1.59731020e-08   6.39000000e+02   6.45047304e-09
   6.40000000e+02   1.49125619e-08   6.40000000e+02   1.59733968e-08   6.40000000e+02   6.45193232e-09
   6.41000000e+02   1.49163117e-08   6.41000000e+02   1.59785891e-08   6.41000000e+02   6.43754205e-09
   6.42000000e+02   1.49147272e-08   6.42000000e+02   1.59923310e-08   6.42000000e+02   6.44264198e-09
   6.43000000e+02   1.49127803e-08   6.43000000e+02   1.59978164e-08   6.43000000e+02   6.43917186e-09
   6.44000000e+02   1.49036214e-08   6.44000000e+02   1.59896594e-08   6.44000000e+02   6.44314291e-09
   6.45000000e+02   1.48944626e-08   6.45000000e+02   1.59859290e-08   6.45000000e+02   6.44583853e-09
   6.46000000e+02   1.48936623e-08   6.46000000e+02   1.59828133e-08   6.46000000e+02   6.44271303e-09
   6.47000000e+02   1.48999471e-08   6.47000000e+02   1.59820299e-08   6.47000000e+02   6.43437437e-09
   6.48000000e+02   1.49059911e-08   6.48000000e+02   1.59929758e-08   6.48000000e+02   6.44701981e-09
   6.49000000e+02   1.49053623e-08   6.49000000e+02   1.60067781e-08   6.49000000e+02   6.43611076e-09
   6.50000000e+02   1.49047352e-08   6.50000000e+02   1.59998148e-08   6.50000000e+02   6.43852127e-09
   6.51000000e+02   1.49036339e-08   6.51000000e+02   1.59976370e-08   6.51000000e+02   6.43389253e-09
   6.52000000e+02   1.49021115e-08   6.52000000e+02   1.60047993e-08   6.52000000e+02   6.44419584e-09
   6.53000000e+02   1.49006114e-08   6.53000000e+02   1.60083697e-08   6.53000000e+02   6.43073417e-09
   6.54000000e+02   1.49003707e-08   6.54000000e+02   1.60057692e-08   6.54000000e+02   6.44481624e-09
   6.55000000e+02   1.49001300e-08   6.55000000e+02   1.60052647e-08   6.55000000e+02   6.42778986e-09
   6.56000000e+02   1.48999355e-08   6.56000000e+02   1.60038489e-08   6.56000000e+02   6.43417231e-09
   6.57000000e+02   1.48997836e-08   6.57000000e+02   1.60005040e-08   6.57000000e+02   6.42994902e-09
   6.58000000e+02   1.48996335e-08   6.58000000e+02   1.60027884e-08   6.58000000e+02   6.43508402e-09
   6.59000000e+02   1.48995625e-08   6.59000000e+02   1.60136757e-08   6.59000000e+02   6.42473674e-09
   6.60000000e+02   1.48994923e-08   6.60000000e+02   1.60157754e-08   6.60000000e+02   6.43125198e-09
   6.61000000e+02   1.48994577e-08   6.61000000e+02   1.60170774e-08   6.61000000e+02   6.42853193e-09
   6.62000000e+02   1.48994586e-08   6.62000000e+02   1.60181450e-08   6.62000000e+02   6.43087272e-09
   6.63000000e+02   1.48994603e-08   6.63000000e+02   1.60321818e-08   6.63000000e+02   6.43150466e-09
   6.64000000e+02   1.48995234e-08   6.64000000e+02   1.60512013e-08   6.64000000e+02   6.43418874e-09
   6.65000000e+02   1.48995873e-08   6.65000000e+02   1.60438400e-08   6.65000000e+02   6.42134212e-09
   6.66000000e+02   1.48996779e-08   6.66000000e+02   1.60360472e-08   6.66000000e+02   6.41916209e-09
   6.67000000e+02   1.48997961e-08   6.67000000e+02   1.60315849e-08   6.67000000e+02   6.41719522e-09
   6.68000000e+02   1.48999142e-08   6.68000000e+02   1.60354556e-08   6.68000000e+02   6.42560449e-09
   6.69000000e+02   1.49000767e-08   6.69000000e+02   1.60355498e-08   6.69000000e+02   6.42203535e-09
   6.70000000e+02   1.49002402e-08   6.70000000e+02   1.60289755e-08   6.70000000e+02   6.41969766e-09
   6.71000000e+02   1.49004205e-08   6.71000000e+02   1.60244884e-08   6.71000000e+02   6.41818820e-09
   6.72000000e+02   1.49006194e-08   6.72000000e+02   1.60259734e-08   6.72000000e+02   6.41934816e-09
   6.73000000e+02   1.49008192e-08   6.73000000e+02   1.60318407e-08   6.73000000e+02   6.41424514e-09
   6.74000000e+02   1.49010448e-08   6.74000000e+02   1.60449396e-08   6.74000000e+02   6.42204556e-09
   6.75000000e+02   1.49012713e-08   6.75000000e+02   1.60445772e-08   6.75000000e+02   6.41973763e-09
   6.76000000e+02   1.49015058e-08   6.76000000e+02   1.60392126e-08   6.76000000e+02   6.42297104e-09
   6.77000000e+02   1.49017509e-08   6.77000000e+02   1.60362710e-08   6.77000000e+02   6.41634701e-09
   6.78000000e+02   1.49019961e-08   6.78000000e+02   1.60404987e-08   6.78000000e+02   6.42024878e-09
   6.79000000e+02   1.49022519e-08   6.79000000e+02   1.60439750e-08   6.79000000e+02   6.40961906e-09
   6.80000000e+02   1.49025094e-08   6.80000000e+02   1.60465312e-08   6.80000000e+02   6.41519415e-09
   6.81000000e+02   1.49027706e-08   6.81000000e+02   1.60499614e-08   6.81000000e+02   6.41189679e-09
   6.82000000e+02   1.49030388e-08   6.82000000e+02   1.60563278e-08   6.82000000e+02   6.40830766e-09
   6.83000000e+02   1.49033070e-08   6.83000000e+02   1.60614562e-08   6.83000000e+02   6.40699938e-09
   6.84000000e+02   1.49035895e-08   6.84000000e+02   1.60611098e-08   6.84000000e+02   6.40614184e-09
   6.85000000e+02   1.49038719e-08   6.85000000e+02   1.60622076e-08   6.85000000e+02   6.40500586e-09
   6.86000000e+02   1.49041632e-08   6.86000000e+02   1.60664726e-08   6.86000000e+02   6.40489395e-09
   6.87000000e+02   1.49044634e-08   6.87000000e+02   1.60679487e-08   6.87000000e+02   6.39742437e-09
   6.88000000e+02   1.49047636e-08   6.88000000e+02   1.60613478e-08   6.88000000e+02   6.40777253e-09
   6.89000000e+02   1.49050834e-08   6.89000000e+02   1.60562159e-08   6.89000000e+02   6.40007203e-09
   6.90000000e+02   1.49054031e-08   6.90000000e+02   1.60593689e-08   6.90000000e+02   6.39988329e-09
   6.91000000e+02   1.49057335e-08   6.91000000e+02   1.60722600e-08   6.91000000e+02   6.40358300e-09
   6.92000000e+02   1.49060764e-08   6.92000000e+02   1.60806088e-08   6.92000000e+02   6.40330500e-09
   6.93000000e+02   1.49064210e-08   6.93000000e+02   1.60873874e-08   6.93000000e+02   6.40175202e-09
   6.94000000e+02   1.49067869e-08   6.94000000e+02   1.60843250e-08   6.94000000e+02   6.40215925e-09
   6.95000000e+02   1.49071546e-08   6.95000000e+02   1.60791611e-08   6.95000000e+02   6.40043973e-09
   6.96000000e+02   1.49075348e-08   6.96000000e+02   1.60739031e-08   6.96000000e+02   6.40269304e-09
   6.97000000e+02   1.49079309e-08   6.97000000e+02   1.60902633e-08   6.97000000e+02   6.39844133e-09
   6.98000000e+02   1.49083288e-08   6.98000000e+02   1.60923737e-08   6.98000000e+02   6.39560316e-09
   6.99000000e+02   1.49087409e-08   6.99000000e+02   1.60925069e-08   6.99000000e+02   6.40091846e-09
   7.00000000e+02   1.49091548e-08   7.00000000e+02   1.60928728e-08   7.00000000e+02   6.40557163e-09
   7.01000000e+02   1.49095527e-08   7.01000000e+02   1.60942353e-08   7.01000000e+02   6.39614894e-09
   7.02000000e+02   1.49099257e-08   7.02000000e+02   1.60924198e-08   7.02000000e+02   6.40288578e-09
   7.03000000e+02   1.49102988e-08   7.03000000e+02   1.60835292e-08   7.03000000e+02   6.39860387e-09
   7.04000000e+02   1.49105670e-08   7.04000000e+02   1.61060161e-08   7.04000000e+02   6.39717745e-09
   7.05000000e+02   1.49108246e-08   7.05000000e+02   1.61241100e-08   7.05000000e+02   6.39563869e-09
   7.06000000e+02   1.49110093e-08   7.06000000e+02   1.61167399e-08   7.06000000e+02   6.39287911e-09
   7.07000000e+02   1.49110768e-08   7.07000000e+02   1.61105618e-08   7.07000000e+02   6.40177777e-09
   7.08000000e+02   1.49111443e-08   7.08000000e+02   1.61125495e-08   7.08000000e+02   6.40041309e-09
   7.09000000e+02   1.49110058e-08   7.09000000e+02   1.61139191e-08   7.09000000e+02   6.39090914e-09
   7.10000000e+02   1.49108388e-08   7.10000000e+02   1.61123115e-08   7.10000000e+02   6.39257758e-09
   7.11000000e+02   1.49106079e-08   7.11000000e+02   1.61133151e-08   7.11000000e+02   6.39190834e-09
   7.12000000e+02   1.49102668e-08   7.12000000e+02   1.61252807e-08   7.12000000e+02   6.39142872e-09
   7.13000000e+02   1.49099257e-08   7.13000000e+02   1.61358447e-08   7.13000000e+02   6.39411768e-09
   7.14000000e+02   1.49095101e-08   7.14000000e+02   1.61359868e-08   7.14000000e+02   6.39206377e-09
   7.15000000e+02   1.49090837e-08   7.15000000e+02   1.61352869e-08   7.15000000e+02   6.38668585e-09
   7.16000000e+02   1.49086574e-08   7.16000000e+02   1.61291265e-08   7.16000000e+02   6.38267572e-09
   7.17000000e+02   1.49082346e-08   7.17000000e+02   1.61197633e-08   7.17000000e+02   6.38523145e-09
